17 10 

81 59 5 93 50 50 0 56 88 60 
44 98 1 56 37 48 93 77 81 82 
34 65 12 3 27 19 2 5 70 24 
81 3 99 78 90 50 87 27 49 68 
77 10 70 66 75 13 98 52 11 4 
20 33 88 12 72 6 99 64 24 33 
89 61 69 71 19 7 96 4 90 60 
36 34 84 45 8 0 3 62 66 22 
97 82 91 29 58 60 38 43 76 70 
82 46 33 87 64 1 79 43 59 22 
20 44 79 70 83 43 22 54 89 73 
43 93 43 15 59 16 8 8 31 3 
22 13 93 61 59 26 17 84 18 11 
45 16 13 79 74 3 28 89 29 68 
7 59 65 12 48 45 66 83 77 53 
69 82 50 52 94 53 19 50 24 72 
46 43 77 47 35 86 43 91 68 91 
