19 10 

70 99 18 63 3 15 10 82 89 63 
40 25 0 55 67 21 86 70 20 17 
96 56 23 69 83 35 30 7 68 69 
92 93 62 86 33 91 84 72 99 89 
92 91 57 22 67 3 97 24 0 34 
15 33 98 20 32 10 7 6 64 37 
12 50 11 3 99 93 57 42 82 48 
27 67 99 86 56 18 75 60 41 59 
34 17 69 53 76 18 3 39 39 44 
62 11 6 37 47 85 34 29 70 54 
81 65 8 20 98 50 55 26 71 59 
66 35 67 72 71 19 19 13 8 81 
60 48 42 45 75 40 78 26 55 80 
38 99 49 85 29 62 28 27 1 89 
62 3 21 69 7 30 87 57 35 44 
95 28 35 0 58 52 51 53 30 78 
13 88 21 86 55 51 40 31 34 83 
68 27 93 88 80 68 81 63 80 44 
68 39 25 91 27 73 66 4 88 18 
