6 6 

8 43 15 42 39 65 
29 64 36 63 60 86 
51 16 44 17 20 6 
7 42 14 41 38 64 
4 31 3 30 27 53 
20 15 13 14 11 37 

24 7 74 5 4 32 
45 28 95 16 17 53 
35 52 15 64 63 27 
23 6 73 6 5 31 
12 5 62 17 16 20 
4 21 46 33 32 4 

33 3 55 41 54 61 
54 24 76 62 75 82 
26 56 4 18 5 2 
32 2 54 40 53 60 
21 9 43 29 42 49 
5 25 27 13 26 33 

35 9 74 27 0 23 
56 30 95 48 21 44 
24 50 15 32 59 36 
34 8 73 26 1 22 
23 3 62 15 12 11 
7 19 46 1 28 5 

66 39 4 6 20 64 
87 60 25 27 41 85 
7 20 55 53 39 5 
65 38 3 5 19 63 
54 27 8 6 8 52 
38 11 24 22 8 36 

16 1 66 13 12 24 
19 36 31 48 47 11 
9 8 59 20 19 17 
18 35 32 47 46 10 
15 32 35 44 43 7 
41 58 9 70 69 33 

25 5 47 33 46 53 
10 40 12 2 11 18 
18 12 40 26 39 46 
9 39 13 1 12 19 
6 36 16 2 15 22 
32 62 10 24 11 4 

27 1 66 19 8 15 
8 34 31 16 43 20 
20 6 59 12 15 8 
7 33 32 15 42 19 
4 30 35 12 39 16 
30 56 9 38 65 42 

58 31 4 2 12 56 
23 4 39 37 23 21 
51 24 11 9 5 49 
24 3 38 36 22 22 
27 0 35 33 19 25 
1 26 61 59 45 1 

9 21 31 17 30 37 
26 4 48 34 47 54 
41 71 19 33 20 13 
38 8 60 46 59 66 
37 7 59 45 58 65 
1 29 23 9 22 29 

11 15 50 3 24 1 
28 2 67 20 7 16 
39 65 0 47 74 51 
40 14 79 32 5 28 
39 13 78 31 4 27 
3 23 42 5 32 9 

42 15 20 18 4 40 
59 32 3 1 13 57 
8 35 70 68 54 10 
71 44 9 11 25 69 
70 43 8 10 24 68 
34 7 28 26 12 32 

2 24 41 6 33 10 
32 6 71 24 3 20 
20 46 19 28 55 32 
6 32 33 14 41 18 
19 45 20 27 54 31 
26 52 13 34 61 38 

33 6 29 27 13 31 
63 36 1 3 17 61 
11 16 51 49 35 9 
25 2 37 35 21 23 
12 15 50 48 34 10 
5 22 57 55 41 3 

31 4 31 29 15 29 
57 30 5 3 11 55 
8 35 70 68 54 10 
39 12 23 21 7 37 
66 39 4 6 20 64 
43 16 19 17 3 41 

