5 8 

17 22 20 8 3 
13 18 16 4 1 
1 4 2 10 15 
25 30 28 16 11 
12 17 15 3 2 

11 6 17 20 14 
7 2 13 16 10 
7 12 1 2 4 
19 14 25 28 22 
6 1 12 15 9 

9 10 26 13 3 
5 6 22 9 1 
9 8 8 5 15 
17 18 34 21 11 
4 5 21 8 2 

14 6 28 10 19 
10 10 24 6 15 
4 24 10 8 1 
22 2 36 18 27 
9 11 23 5 14 

11 3 23 4 17 
7 1 19 0 13 
7 15 5 14 1 
19 11 31 12 25 
6 2 18 1 12 

19 10 5 13 12 
15 6 9 9 8 
1 8 23 5 6 
27 18 3 21 20 
14 5 10 8 7 

15 10 1 20 18 
11 6 5 16 14 
3 8 19 2 0 
23 18 7 28 26 
10 5 6 15 13 

6 11 0 3 3 
11 16 5 2 8 
9 14 3 0 6 
3 2 9 12 6 
8 3 14 17 11 

8 7 9 4 14 
13 12 4 9 19 
11 10 6 7 17 
1 2 18 5 5 
6 7 23 10 0 

3 23 11 7 2 
8 28 6 12 3 
6 26 8 10 1 
6 14 20 2 11 
11 9 25 7 16 

6 14 6 13 0 
11 19 1 18 5 
9 17 3 16 3 
3 5 15 4 9 
8 0 20 1 14 

2 7 22 4 5 
3 12 27 9 10 
1 10 25 7 8 
11 2 13 5 4 
16 7 8 10 9 

2 7 18 3 1 
7 12 23 2 4 
5 10 21 0 2 
7 2 9 12 10 
12 7 4 17 15 

2 1 15 2 8 
3 4 20 7 3 
8 7 9 4 14 
11 10 6 7 17 
5 4 12 1 11 

3 17 17 1 8 
8 12 22 4 13 
3 23 11 7 2 
6 26 8 10 1 
0 20 14 4 5 

0 8 12 7 6 
5 3 17 2 11 
6 14 6 13 0 
9 17 3 16 3 
3 11 9 10 3 

8 1 16 2 1 
13 4 11 7 6 
2 7 22 4 5 
1 10 25 7 8 
5 4 19 1 2 

4 1 12 9 7 
9 4 7 14 12 
2 7 18 3 1 
5 10 21 0 2 
1 4 15 6 4 

5 15 19 1 10 
4 16 18 0 9 
12 32 2 16 7 
1 19 15 3 6 
11 9 25 7 16 

2 6 14 5 8 
1 7 13 6 7 
15 23 3 22 9 
2 10 10 9 4 
8 0 20 1 14 

10 1 14 4 3 
9 0 15 3 2 
7 16 31 13 14 
6 3 18 0 1 
16 7 8 10 9 

6 1 10 11 9 
5 0 11 10 8 
11 16 27 6 8 
2 3 14 7 5 
12 7 4 17 15 

3 11 9 10 3 
17 9 29 10 23 
17 25 5 24 11 
1 7 13 6 7 
8 16 4 15 2 

5 4 19 1 2 
25 16 1 19 18 
9 18 33 15 16 
9 0 15 3 2 
0 9 24 6 7 

1 4 15 6 4 
21 16 5 26 24 
13 18 29 8 10 
5 0 11 10 8 
4 9 20 1 1 

8 1 16 2 1 
16 7 8 10 9 
4 13 28 10 11 
15 6 9 9 8 
2 7 22 4 5 

4 1 12 9 7 
12 7 4 17 15 
8 13 24 3 5 
11 6 5 16 14 
2 7 18 3 1 

4 9 20 1 1 
5 0 11 10 8 
20 15 4 25 23 
2 3 14 7 5 
3 2 13 8 6 

