11 8 

39 35 3 28 30 28 7 6 2 86 39 
50 46 8 39 41 39 4 17 13 97 50 
43 39 1 32 34 32 3 10 6 90 43 
6 2 36 5 3 5 40 27 31 53 6 
37 41 79 48 46 48 83 70 74 10 37 
38 42 80 49 47 49 84 71 75 9 38 
5 9 47 16 14 16 51 38 42 42 5 
3 7 45 14 12 14 49 36 40 44 3 
14 10 28 3 5 3 32 19 23 61 14 
1 5 43 12 10 12 47 34 38 46 1 
9 5 33 2 0 2 37 24 28 56 9 

68 4 17 50 35 43 86 51 24 68 85 
79 7 28 61 46 54 97 62 35 79 96 
72 0 21 54 39 47 90 55 28 72 89 
35 37 16 17 2 10 53 18 9 35 52 
8 80 59 26 41 33 10 25 52 8 9 
9 81 60 27 42 34 9 26 53 9 8 
24 48 27 6 9 1 42 7 20 24 41 
26 46 25 8 7 1 44 9 18 26 43 
43 29 8 25 10 18 61 26 1 43 60 
28 44 23 10 5 3 46 11 16 28 45 
38 34 13 20 5 13 56 21 6 38 55 

60 25 7 18 14 12 66 62 66 9 2 
71 36 4 29 25 23 77 73 77 20 13 
64 29 3 22 18 16 70 66 70 13 6 
27 8 40 15 19 21 33 29 33 24 31 
16 51 83 58 62 64 10 14 10 67 74 
17 52 84 59 63 65 11 15 11 68 75 
16 19 51 26 30 32 22 18 22 35 42 
18 17 49 24 28 30 24 20 24 33 40 
35 0 32 7 11 13 41 37 41 16 23 
20 15 47 22 26 28 26 22 26 31 38 
30 5 37 12 16 18 36 32 36 21 28 

17 44 26 51 65 7 78 32 64 6 40 
28 55 37 62 76 4 89 43 75 5 51 
21 48 30 55 69 3 82 36 68 2 44 
16 11 7 18 32 40 45 1 31 39 7 
59 32 50 25 11 83 2 44 12 82 36 
60 33 51 26 12 84 1 45 13 83 37 
27 0 18 7 21 51 34 12 20 50 4 
25 2 16 9 23 49 36 10 22 48 2 
8 19 1 26 40 32 53 7 39 31 15 
23 4 14 11 25 47 38 8 24 46 0 
13 14 4 21 35 37 48 2 34 36 10 

20 26 42 21 26 14 79 74 17 2 75 
31 37 53 32 37 25 90 85 28 13 86 
24 30 46 25 30 18 83 78 21 6 79 
13 7 9 12 7 19 46 41 16 31 42 
56 50 34 55 50 62 3 2 59 74 1 
57 51 35 56 51 63 2 3 60 75 2 
24 18 2 23 18 30 35 30 27 42 31 
22 16 0 21 16 28 37 32 25 40 33 
5 1 17 4 1 11 54 49 8 23 50 
20 14 2 19 14 26 39 34 23 38 35 
10 4 12 9 4 16 49 44 13 28 45 

37 34 26 56 84 52 7 34 8 0 36 
48 45 37 67 95 63 4 45 19 11 47 
41 38 30 60 88 56 3 38 12 4 40 
4 1 7 23 51 19 40 1 25 33 3 
39 42 50 20 8 24 83 42 68 76 40 
40 43 51 21 7 25 84 43 69 77 41 
7 10 18 12 40 8 51 10 36 44 8 
5 8 16 14 42 10 49 8 34 42 6 
12 9 1 31 59 27 32 9 17 25 11 
3 6 14 16 44 12 47 6 32 40 4 
7 4 4 26 54 22 37 4 22 30 6 

47 69 59 69 14 71 74 33 68 8 10 
58 80 70 80 25 82 85 44 79 3 1 
51 73 63 73 18 75 78 37 72 4 6 
14 36 26 36 19 38 41 0 35 41 43 
29 7 17 7 62 5 2 43 8 84 86 
30 8 18 8 63 6 3 44 9 85 87 
3 25 15 25 30 27 30 11 24 52 54 
5 27 17 27 28 29 32 9 26 50 52 
22 44 34 44 11 46 49 8 43 33 35 
7 29 19 29 26 31 34 7 28 48 50 
17 39 29 39 16 41 44 3 38 38 40 

29 43 22 11 4 4 47 12 15 29 46 
33 39 18 15 0 8 51 16 11 33 50 
71 1 20 53 38 46 89 54 27 71 88 
40 32 11 22 7 15 58 23 4 40 57 
38 34 13 20 5 13 56 21 6 38 55 
40 32 11 22 7 15 58 23 4 40 57 
75 3 24 57 42 50 93 58 31 75 92 
62 10 11 44 29 37 80 45 18 62 79 
66 6 15 48 33 41 84 49 22 66 83 
18 90 69 36 51 43 0 35 62 18 1 
29 43 22 11 4 4 47 12 15 29 46 

21 14 46 21 25 27 27 23 27 30 37 
25 10 42 17 21 23 31 27 31 26 33 
63 28 4 21 17 15 69 65 69 12 5 
32 3 35 10 14 16 38 34 38 19 26 
30 5 37 12 16 18 36 32 36 21 28 
32 3 35 10 14 16 38 34 38 19 26 
67 32 0 25 21 19 73 69 73 16 9 
54 19 13 12 8 6 60 56 60 3 4 
