16 8 

43 9 1 3 13 36 37 21 2 12 50 47 2 2 7 73 
16 36 28 24 14 9 10 6 29 15 23 20 25 29 34 46 
57 5 13 17 27 50 51 35 12 26 64 61 16 12 7 87 
16 36 28 24 14 9 10 6 29 15 23 20 25 29 34 46 
46 6 2 6 16 39 40 24 1 15 53 50 5 1 4 76 
13 65 57 53 43 20 19 35 58 44 6 9 54 58 63 17 
56 4 12 16 26 49 50 34 11 25 63 60 15 11 6 86 
56 4 12 16 26 49 50 34 11 25 63 60 15 11 6 86 
28 80 72 68 58 35 34 50 73 59 21 24 69 73 78 2 
17 35 27 23 13 10 11 5 28 14 24 21 24 28 33 47 
0 52 44 40 30 7 6 22 45 31 7 4 41 45 50 30 
3 49 41 37 27 4 3 19 42 28 10 7 38 42 47 33 
22 74 66 62 52 29 28 44 67 53 15 18 63 67 72 8 
60 8 16 20 30 53 54 38 15 29 67 64 19 15 10 90 
18 34 26 22 12 11 12 4 27 13 25 22 23 27 32 48 
20 72 64 60 50 27 26 42 65 51 13 16 61 65 70 10 

1 40 18 51 41 75 65 39 7 53 44 56 2 40 75 41 
28 13 9 24 14 48 38 12 20 26 17 29 29 13 48 14 
13 54 32 65 55 89 79 53 21 67 58 70 12 54 89 55 
28 13 9 24 14 48 38 12 20 26 17 29 29 13 48 14 
2 43 21 54 44 78 68 42 10 56 47 59 1 43 78 44 
57 16 38 5 15 19 9 17 49 3 12 0 58 16 19 15 
12 53 31 64 54 88 78 52 20 66 57 69 11 53 88 54 
12 53 31 64 54 88 78 52 20 66 57 69 11 53 88 54 
72 31 53 20 30 4 6 32 64 18 27 15 73 31 4 30 
27 14 8 25 15 49 39 13 19 27 18 30 28 14 49 15 
44 3 25 8 2 32 22 4 36 10 1 13 45 3 32 2 
41 0 22 11 1 35 25 1 33 13 4 16 42 0 35 1 
66 25 47 14 24 10 0 26 58 12 21 9 67 25 10 24 
16 57 35 68 58 92 82 56 24 70 61 73 15 57 92 58 
26 15 7 26 16 50 40 14 18 28 19 31 27 15 50 16 
64 23 45 12 22 12 2 24 56 10 19 7 65 23 12 22 

11 4 75 71 50 18 71 60 25 19 32 0 61 1 27 75 
38 23 48 44 23 45 44 33 2 8 5 27 34 26 0 48 
3 18 89 85 64 4 85 74 39 33 46 14 75 15 41 89 
38 23 48 44 23 45 44 33 2 8 5 27 34 26 0 48 
8 7 78 74 53 15 74 63 28 22 35 3 64 4 30 78 
67 52 19 15 6 74 15 4 31 37 24 56 5 55 29 19 
2 17 88 84 63 5 84 73 38 32 45 13 74 14 40 88 
2 17 88 84 63 5 84 73 38 32 45 13 74 14 40 88 
82 67 4 0 21 89 0 11 46 52 39 71 10 70 44 4 
37 22 49 45 24 44 45 34 1 7 6 26 35 25 1 49 
54 39 32 28 7 61 28 17 18 24 11 43 18 42 16 32 
51 36 35 31 10 58 31 20 15 21 8 40 21 39 13 35 
76 61 10 6 15 83 6 5 40 46 33 65 4 64 38 10 
6 21 92 88 67 1 88 77 42 36 49 17 78 18 44 92 
36 21 50 46 25 43 46 35 0 6 7 25 36 24 2 50 
74 59 12 8 13 81 8 3 38 44 31 63 2 62 36 12 

73 54 50 70 72 64 56 19 77 28 17 30 21 22 19 10 
46 27 23 43 45 37 29 8 50 1 10 3 6 5 8 37 
87 68 64 84 86 78 70 33 91 42 31 44 35 36 33 4 
46 27 23 43 45 37 29 8 50 1 10 3 6 5 8 37 
76 57 53 73 75 67 59 22 80 31 20 33 24 25 22 7 
17 2 6 14 16 8 0 37 21 28 39 26 35 34 37 66 
86 67 63 83 85 77 69 32 90 41 30 43 34 35 32 3 
86 67 63 83 85 77 69 32 90 41 30 43 34 35 32 3 
2 17 21 1 1 7 15 52 6 43 54 41 50 49 52 81 
