5 6 

29 39 11 30 39 
29 39 11 30 39 
27 41 9 32 37 
57 11 39 2 67 
47 21 29 12 57 

13 21 4 3 34 
13 21 4 3 34 
11 19 6 5 32 
41 49 24 25 62 
31 39 14 15 52 

39 32 27 11 25 
39 32 27 11 25 
37 30 29 9 27 
67 60 1 39 3 
57 50 9 29 7 

24 23 24 3 52 
24 23 24 3 52 
22 21 22 5 54 
52 51 52 25 24 
42 41 42 15 34 

16 46 26 20 11 
16 46 26 20 11 
14 48 24 22 13 
44 18 54 8 17 
34 28 44 2 7 

16 8 33 32 5 
52 60 35 36 73 
2 10 15 14 23 
43 51 26 27 64 
26 18 43 42 5 

10 3 56 18 54 
78 71 12 50 14 
28 21 38 0 36 
69 62 3 41 5 
0 7 66 28 64 

5 6 5 32 81 
63 62 63 36 13 
13 12 13 14 63 
54 53 54 27 22 
15 16 15 42 91 

13 75 3 49 40 
55 7 65 19 28 
5 57 15 31 22 
46 16 56 10 19 
23 85 13 59 50 

26 19 40 2 38 
18 11 48 10 46 
43 36 23 15 21 
42 35 24 14 22 
5 2 61 23 59 

11 10 11 16 65 
3 2 3 24 73 
28 27 28 1 48 
27 26 27 0 49 
10 11 10 37 86 

3 59 13 33 24 
5 67 5 41 32 
20 42 30 16 7 
19 43 29 17 8 
18 80 8 54 45 

15 16 15 42 91 
8 9 8 35 84 
51 50 51 24 25 
13 12 13 14 63 
49 48 49 22 27 

23 85 13 59 50 
16 78 6 52 43 
43 19 53 7 16 
5 57 15 31 22 
41 21 51 5 14 

8 70 2 44 35 
7 69 3 43 34 
8 70 2 44 35 
19 43 29 17 8 
68 6 78 32 41 

