6 8 

28 33 38 63 59 31 
88 93 22 3 1 91 
51 56 15 40 36 54 
16 21 50 75 71 19 
57 62 9 34 30 60 
68 73 2 23 19 71 

1 16 30 4 2 24 
59 44 90 64 62 84 
22 7 53 27 25 47 
13 28 18 8 10 12 
28 13 59 33 31 53 
39 24 70 44 42 64 

4 27 12 53 36 47 
56 33 72 7 24 13 
19 4 35 30 13 24 
16 39 0 65 48 59 
25 2 41 24 7 18 
36 13 52 13 4 7 

5 58 22 41 47 37 
55 2 82 19 13 23 
18 35 45 18 24 14 
17 70 10 53 59 49 
24 29 51 12 18 8 
35 18 62 1 7 3 

33 17 2 23 5 46 
93 77 58 37 55 14 
56 40 21 0 18 23 
21 5 14 35 17 58 
62 46 27 6 24 17 
73 57 38 17 35 6 

36 2 11 11 34 33 
24 58 49 71 26 93 
13 21 12 34 11 56 
48 14 23 1 46 21 
7 27 18 40 5 62 
4 38 29 51 6 73 

31 3 35 26 36 21 
91 63 25 86 24 39 
54 26 12 49 13 2 
19 9 47 14 48 33 
60 32 6 55 7 8 
71 43 5 66 4 19 

29 44 2 24 26 4 
34 49 3 29 31 9 
37 22 68 42 40 62 
62 47 93 67 65 87 
58 43 89 63 61 83 
32 47 1 27 29 7 

32 55 16 81 64 75 
37 60 21 86 69 80 
34 11 50 15 2 9 
59 36 75 10 27 16 
55 32 71 6 23 12 
35 58 19 84 67 78 

33 86 6 69 75 65 
38 91 11 74 80 70 
33 20 60 3 9 1 
58 5 85 22 16 26 
54 1 81 18 12 22 
36 89 9 72 78 68 

5 11 30 51 33 74 
0 16 35 56 38 79 
71 55 36 15 33 8 
96 80 61 40 58 17 
92 76 57 36 54 13 
2 14 33 54 36 77 

64 30 39 17 62 5 
69 35 44 22 67 0 
2 36 27 49 4 71 
27 61 52 74 29 96 
23 57 48 70 25 92 
67 33 42 20 65 2 

3 25 63 2 64 49 
2 30 68 7 69 54 
69 41 3 64 2 17 
94 66 28 89 27 42 
90 62 24 85 23 38 
0 28 66 5 67 52 

3 26 13 52 35 46 
12 11 28 37 20 31 
34 57 18 83 66 77 
8 31 8 57 40 51 
6 29 10 55 38 49 
28 51 12 77 60 71 

4 57 23 40 46 36 
11 42 38 25 31 21 
35 88 8 71 77 67 
9 62 18 45 51 41 
7 60 20 43 49 39 
29 82 2 65 71 61 

34 18 1 22 4 45 
49 33 14 7 11 30 
3 13 32 53 35 76 
29 13 6 27 9 50 
31 15 4 25 7 48 
9 7 26 47 29 70 

35 1 10 12 33 34 
20 14 5 27 18 49 
66 32 41 19 64 3 
40 6 15 7 38 29 
38 4 13 9 36 31 
60 26 35 13 58 9 

32 4 34 27 35 20 
47 19 19 42 20 5 
1 27 65 4 66 51 
27 1 39 22 40 25 
29 1 37 24 38 23 
7 21 59 2 60 45 

1 54 26 37 43 33 
22 31 49 14 20 10 
17 70 10 53 59 49 
48 5 75 12 6 16 
31 22 58 5 11 1 
42 11 69 6 0 10 

37 21 2 19 1 42 
60 44 25 4 22 19 
21 5 14 35 17 58 
86 70 51 30 48 7 
69 53 34 13 31 10 
80 64 45 24 42 1 

32 2 7 15 30 37 
9 25 16 38 7 60 
48 14 23 1 46 21 
17 51 42 64 19 86 
0 34 25 47 2 69 
11 45 36 58 13 80 

35 7 31 30 32 17 
58 30 8 53 9 6 
19 9 47 14 48 33 
84 56 18 79 17 32 
67 39 1 62 0 15 
78 50 12 73 11 26 

38 22 3 18 0 41 
91 75 56 35 53 12 
11 5 24 45 27 68 
74 58 39 18 36 5 
80 64 45 24 42 1 
70 54 35 14 32 9 

31 3 6 16 29 38 
22 56 47 69 24 91 
58 24 33 11 56 11 
5 39 30 52 7 74 
11 45 36 58 13 80 
1 35 26 48 3 70 

36 8 30 31 31 16 
89 61 23 84 22 37 
9 19 57 4 58 43 
72 44 6 67 5 20 
78 50 12 73 11 26 
68 40 2 63 1 16 

69 35 44 22 67 0 
53 19 28 6 51 16 
34 0 9 13 32 35 
13 21 12 34 11 56 
31 3 6 16 29 38 
10 44 35 57 12 79 

2 30 68 7 69 54 
14 14 52 9 53 38 
33 5 33 28 34 19 
54 26 12 49 13 2 
36 8 30 31 31 16 
77 49 11 72 10 25 

67 39 1 62 0 15 
33 5 33 28 34 19 
42 14 24 37 25 10 
20 8 46 15 47 32 
65 37 1 60 2 13 
2 30 68 7 69 54 

