19 3 

7 10 16 8 2 10 4 8 0 13 2 8 5 4 3 0 11 6 10 
9 6 0 8 14 6 12 8 16 3 14 24 11 12 19 16 5 22 6 
4 1 5 3 9 1 7 3 11 2 9 19 6 7 14 11 0 17 1 
3 6 12 4 2 6 0 4 4 9 2 12 1 0 7 4 7 10 6 
7 10 16 8 2 10 4 8 0 13 2 8 5 4 3 0 11 6 10 
7 4 2 6 12 4 10 6 14 1 12 22 9 10 17 14 3 20 4 
7 4 2 6 12 4 10 6 14 1 12 22 9 10 17 14 3 20 4 
3 0 6 2 8 0 6 2 10 3 8 18 5 6 13 10 1 16 0 
2 5 11 3 3 5 1 3 5 8 3 13 0 1 8 5 6 11 5 
1 4 10 2 4 4 2 2 6 7 4 14 1 2 9 6 5 12 4 
15 12 6 14 20 12 18 14 22 9 20 30 17 18 25 22 11 28 12 
2 1 7 1 7 1 5 1 9 4 7 17 4 5 12 9 2 15 1 
1 4 10 2 4 4 2 2 6 7 4 14 1 2 9 6 5 12 4 
8 11 17 9 3 11 5 9 1 14 3 7 6 5 2 1 12 5 11 
2 5 11 3 3 5 1 3 5 8 3 13 0 1 8 5 6 11 5 
2 1 7 1 7 1 5 1 9 4 7 17 4 5 12 9 2 15 1 
1 2 8 0 6 2 4 0 8 5 6 16 3 4 11 8 3 14 2 
5 2 4 4 10 2 8 4 12 1 10 20 7 8 15 12 1 18 2 
3 6 12 4 2 6 0 4 4 9 2 12 1 0 7 4 7 10 6 

3 6 4 11 2 3 5 5 0 0 2 9 11 3 9 2 5 6 7 
13 22 20 5 18 13 11 11 16 16 14 7 5 13 7 14 21 10 9 
8 17 15 0 13 8 6 6 11 11 9 2 0 8 2 9 16 5 4 
1 10 8 7 6 1 1 1 4 4 2 5 7 1 5 2 9 2 3 
3 6 4 11 2 3 5 5 0 0 2 9 11 3 9 2 5 6 7 
11 20 18 3 16 11 9 9 14 14 12 5 3 11 5 12 19 8 7 
11 20 18 3 16 11 9 9 14 14 12 5 3 11 5 12 19 8 7 
7 16 14 1 12 7 5 5 10 10 8 1 1 7 1 8 15 4 3 
2 11 9 6 7 2 0 0 5 5 3 4 6 2 4 3 10 1 2 
3 12 10 5 8 3 1 1 6 6 4 3 5 3 3 4 11 0 1 
19 28 26 11 24 19 17 17 22 22 20 13 11 19 13 20 27 16 15 
6 15 13 2 11 6 4 4 9 9 7 0 2 6 0 7 14 3 2 
3 12 10 5 8 3 1 1 6 6 4 3 5 3 3 4 11 0 1 
4 5 3 12 1 4 6 6 1 1 3 10 12 4 10 3 4 7 8 
2 11 9 6 7 2 0 0 5 5 3 4 6 2 4 3 10 1 2 
6 15 13 2 11 6 4 4 9 9 7 0 2 6 0 7 14 3 2 
5 14 12 3 10 5 3 3 8 8 6 1 3 5 1 6 13 2 1 
9 18 16 1 14 9 7 7 12 12 10 3 1 9 3 10 17 6 5 
1 10 8 7 6 1 1 1 4 4 2 5 7 1 5 2 9 2 3 

4 13 11 4 9 4 2 2 7 7 5 2 4 4 2 5 12 1 0 
7 16 14 1 12 7 5 5 10 10 8 1 1 7 1 8 15 4 3 
13 22 20 5 18 13 11 11 16 16 14 7 5 13 7 14 21 10 9 
5 14 12 3 10 5 3 3 8 8 6 1 3 5 1 6 13 2 1 
1 8 6 9 4 1 3 3 2 2 0 7 9 1 7 0 7 4 5 
7 16 14 1 12 7 5 5 10 10 8 1 1 7 1 8 15 4 3 
1 10 8 7 6 1 1 1 4 4 2 5 7 1 5 2 9 2 3 
5 14 12 3 10 5 3 3 8 8 6 1 3 5 1 6 13 2 1 
3 6 4 11 2 3 5 5 0 0 2 9 11 3 9 2 5 6 7 
10 19 17 2 15 10 8 8 13 13 11 4 2 10 4 11 18 7 6 
1 8 6 9 4 1 3 3 2 2 0 7 9 1 7 0 7 4 5 
11 2 4 19 6 11 13 13 8 8 10 17 19 11 17 10 3 14 15 
2 11 9 6 7 2 0 0 5 5 3 4 6 2 4 3 10 1 2 
1 10 8 7 6 1 1 1 4 4 2 5 7 1 5 2 9 2 3 
6 3 1 14 1 6 8 8 3 3 5 12 14 6 12 5 2 9 10 
3 6 4 11 2 3 5 5 0 0 2 9 11 3 9 2 5 6 7 
8 17 15 0 13 8 6 6 11 11 9 2 0 8 2 9 16 5 4 
9 0 2 17 4 9 11 11 6 6 8 15 17 9 15 8 1 12 13 
7 16 14 1 12 7 5 5 10 10 8 1 1 7 1 8 15 4 3 

