5 8 

9 14 20 6 74 
4 27 7 19 61 
44 67 33 59 21 
25 2 36 10 90 
28 51 17 43 37 

15 51 29 69 75 
2 38 16 56 62 
38 2 24 16 22 
31 67 45 85 91 
22 14 8 32 38 

30 67 51 66 50 
17 54 38 53 37 
23 14 2 13 3 
46 83 67 82 66 
7 30 14 29 13 

69 53 36 3 29 
56 40 23 10 16 
16 0 17 50 24 
85 69 52 19 45 
32 16 1 34 8 

63 29 64 29 44 
50 16 51 16 31 
10 24 11 24 9 
79 45 80 45 60 
26 8 27 8 7 

36 58 63 18 65 
23 45 50 5 52 
17 5 10 35 12 
52 74 79 34 81 
1 21 26 19 28 

82 16 9 9 17 
69 29 22 4 30 
29 69 62 44 70 
98 0 7 25 1 
45 53 46 28 54 

6 42 20 60 66 
29 65 43 83 89 
5 31 9 49 55 
21 57 35 75 81 
59 23 45 5 1 

21 58 42 57 41 
44 81 65 80 64 
10 47 31 46 30 
36 73 57 72 56 
44 7 23 8 24 

60 44 27 6 20 
83 67 50 17 43 
49 33 16 17 9 
75 59 42 9 35 
5 21 38 71 45 

54 20 55 20 35 
77 43 78 43 58 
43 9 44 9 24 
69 35 70 35 50 
11 45 10 45 30 

27 49 54 9 56 
50 72 77 32 79 
16 38 43 2 45 
42 64 69 24 71 
38 16 11 56 9 

73 25 18 0 26 
96 2 5 23 3 
62 36 29 11 37 
88 10 3 15 11 
8 90 83 65 91 

15 52 36 51 35 
21 16 0 15 1 
1 38 22 37 21 
39 2 18 3 19 
45 8 24 9 25 

54 38 21 12 14 
18 2 15 48 22 
40 24 7 26 0 
0 16 33 66 40 
6 22 39 72 46 

48 14 49 14 29 
12 22 13 22 7 
34 0 35 0 15 
6 40 5 40 25 
12 46 11 46 31 

21 43 48 3 50 
15 7 12 33 14 
7 29 34 11 36 
33 11 6 51 4 
39 17 12 57 10 

67 31 24 6 32 
31 67 60 42 68 
53 45 38 20 46 
13 85 78 60 86 
7 91 84 66 92 

39 23 6 27 1 
2 14 31 64 38 
18 2 15 48 22 
3 13 30 63 37 
19 3 14 47 21 

33 1 34 1 14 
4 38 3 38 23 
12 22 13 22 7 
3 37 2 37 22 
13 21 14 21 6 

6 28 33 12 35 
31 9 4 49 2 
15 7 12 33 14 
30 8 3 48 1 
14 8 13 32 15 

52 46 39 21 47 
15 83 76 58 84 
31 67 60 42 68 
16 82 75 57 83 
32 66 59 41 67 

6 40 5 40 25 
10 24 11 24 9 
27 7 28 7 8 
60 26 61 26 41 
34 0 35 0 15 

33 11 6 51 4 
17 5 10 35 12 
0 22 27 18 29 
33 55 60 15 62 
7 29 34 11 36 

13 85 78 60 86 
29 69 62 44 70 
46 52 45 27 53 
79 19 12 6 20 
53 45 38 20 46 

27 5 0 45 2 
7 29 34 11 36 
28 6 1 46 1 
7 29 34 11 36 
8 14 19 26 21 

19 79 72 54 80 
53 45 38 20 46 
18 80 73 55 81 
53 45 38 20 46 
38 60 53 35 61 

46 52 45 27 53 
24 74 67 49 75 
19 79 72 54 80 
64 34 27 9 35 
17 81 74 56 82 

