12 5 

54 48 44 1 27 43 9 24 2 33 45 7 
81 75 71 26 0 70 18 3 29 60 72 34 
68 62 58 13 13 57 5 10 16 47 59 21 
47 41 37 8 34 36 16 31 5 26 38 0 
73 67 63 18 8 62 10 5 21 52 64 26 
9 3 1 46 72 2 54 69 43 12 0 38 
41 35 31 14 40 30 22 37 11 20 32 6 
23 17 13 32 58 12 40 55 29 2 14 24 
15 9 5 40 66 4 48 63 37 6 6 32 
12 6 2 43 69 1 51 66 40 9 3 35 
75 69 65 20 6 64 12 3 23 54 66 28 
87 81 77 32 6 76 24 9 35 66 78 40 

4 27 19 28 20 21 4 24 59 29 63 8 
23 54 8 1 7 6 31 51 86 2 90 19 
10 41 5 14 6 7 18 38 73 15 77 6 
11 20 26 35 27 28 3 17 52 36 56 15 
15 46 0 9 1 2 23 43 78 10 82 11 
49 18 64 73 65 66 41 21 14 74 18 53 
17 14 32 41 33 34 9 11 46 42 50 21 
35 4 50 59 51 52 27 7 28 60 32 39 
43 12 58 67 59 60 35 15 20 68 24 47 
46 15 61 70 62 63 38 18 17 71 21 50 
17 48 2 7 1 0 25 45 80 8 84 13 
29 60 14 5 13 12 37 57 92 4 96 25 

12 15 36 48 27 38 18 23 49 35 55 32 
39 12 63 75 54 65 9 50 76 62 82 5 
26 1 50 62 41 52 4 37 63 49 69 18 
5 22 29 41 20 31 25 16 42 28 48 39 
31 4 55 67 46 57 1 42 68 54 74 13 
33 60 9 3 18 7 63 22 4 10 10 77 
1 28 23 35 14 25 31 10 36 22 42 45 
19 46 5 17 4 7 49 8 18 4 24 63 
27 54 3 9 12 1 57 16 10 4 16 71 
30 57 6 6 15 4 60 19 7 7 13 74 
33 6 57 69 48 59 3 44 70 56 76 11 
45 18 69 81 60 71 15 56 82 68 88 1 

19 52 3 20 0 1 8 26 31 38 14 4 
46 79 24 7 27 28 19 1 58 65 41 23 
33 66 11 6 14 15 6 12 45 52 28 10 
12 45 10 27 7 6 15 33 24 31 7 11 
38 71 16 1 19 20 11 7 50 57 33 15 
26 7 48 65 45 44 53 71 14 7 31 49 
6 39 16 33 13 12 21 39 18 25 1 17 
12 21 34 51 31 30 39 57 0 7 17 35 
20 13 42 59 39 38 47 65 8 1 25 43 
23 10 45 62 42 41 50 68 11 4 28 46 
40 73 18 1 21 22 13 5 52 59 35 17 
52 85 30 13 33 34 25 7 64 71 47 29 

58 27 73 82 74 75 50 30 5 83 9 62 
52 21 67 76 68 69 44 24 11 77 15 56 
48 17 63 72 64 65 40 20 15 73 19 52 
3 28 18 27 19 20 5 25 60 28 64 7 
23 54 8 1 7 6 31 51 86 2 90 19 
47 16 62 71 63 64 39 19 16 72 20 51 
5 36 10 19 11 12 13 33 68 20 72 1 
20 51 5 4 4 3 28 48 83 5 87 16 
6 25 21 30 22 23 2 22 57 31 61 10 
37 6 52 61 53 54 29 9 26 62 30 41 
49 18 64 73 65 66 41 21 14 74 18 53 
11 20 26 35 27 28 3 17 52 36 56 15 

42 69 18 6 27 16 72 31 5 19 1 86 
36 63 12 0 21 10 66 25 1 13 7 80 
32 59 8 4 17 6 62 21 5 9 11 76 
13 14 37 49 28 39 17 24 50 36 56 31 
39 12 63 75 54 65 9 50 76 62 82 5 
31 58 7 5 16 5 61 20 6 8 12 75 
21 6 45 57 36 47 9 32 58 44 64 23 
36 9 60 72 51 62 6 47 73 59 79 8 
10 17 34 46 25 36 20 21 47 33 53 34 
21 48 3 15 6 5 51 10 16 2 22 65 
33 60 9 3 18 7 63 22 4 10 10 77 
5 22 29 41 20 31 25 16 42 28 48 39 

35 2 57 74 54 53 62 80 23 16 40 58 
29 4 51 68 48 47 56 74 17 10 34 52 
25 8 47 64 44 43 52 70 13 6 30 48 
20 53 2 19 1 2 7 25 32 39 15 3 
46 79 24 7 27 28 19 1 58 65 41 23 
24 9 46 63 43 42 51 69 12 5 29 47 
