19 9 

8 9 20 12 40 36 15 45 2 42 49 15 14 63 4 43 8 18 20 
61 44 33 65 13 17 38 8 55 11 4 68 67 10 57 10 61 35 33 
72 55 44 76 24 28 49 19 66 22 15 79 78 1 68 21 72 46 44 
4 13 24 8 44 40 19 49 2 46 53 11 10 67 0 47 4 22 24 
18 1 10 22 30 26 5 35 12 32 39 25 24 53 14 33 18 8 10 
23 6 5 27 25 21 0 30 17 27 34 30 29 48 19 28 23 3 5 
37 20 9 41 11 7 14 16 31 13 20 44 43 34 33 14 37 11 9 
20 37 48 16 68 64 43 73 26 70 77 13 14 91 24 71 20 46 48 
13 4 15 17 35 31 10 40 7 37 44 20 19 58 9 38 13 13 15 
21 38 49 17 69 65 44 74 27 71 78 14 15 92 25 72 21 47 49 
69 52 41 73 21 25 46 16 63 19 12 76 75 2 65 18 69 43 41 
2 19 30 2 50 46 25 55 8 52 59 5 4 73 6 53 2 28 30 
24 7 4 28 24 20 1 29 18 26 33 31 30 47 20 27 24 2 4 
62 45 34 66 14 18 39 9 56 12 5 69 68 9 58 11 62 36 34 
35 18 7 39 13 9 12 18 29 15 22 42 41 36 31 16 35 9 7 
13 30 41 9 61 57 36 66 19 63 70 6 7 84 17 64 13 39 41 
34 17 6 38 14 10 11 19 28 16 23 41 40 37 30 17 34 8 6 
49 32 21 53 1 5 26 4 43 1 8 56 55 22 45 2 49 23 21 
11 28 39 7 59 55 34 64 17 61 68 4 5 82 15 62 11 37 39 

19 59 53 43 15 35 20 2 53 44 24 3 34 8 5 16 34 7 6 
72 6 0 10 68 18 33 55 0 9 29 50 19 45 48 37 19 60 59 
83 5 11 21 79 29 44 66 11 20 40 61 30 56 59 48 30 71 70 
15 63 57 47 11 39 24 2 57 48 28 7 38 12 9 20 38 3 2 
29 49 43 33 25 25 10 12 43 34 14 7 24 2 5 6 24 17 16 
34 44 38 28 30 20 5 17 38 29 9 12 19 7 10 1 19 22 21 
48 30 24 14 44 6 9 31 24 15 5 26 5 21 24 13 5 36 35 
9 87 81 71 13 63 48 26 81 72 52 31 62 36 33 44 62 21 22 
24 54 48 38 20 30 15 7 48 39 19 2 29 3 0 11 29 12 11 
10 88 82 72 14 64 49 27 82 73 53 32 63 37 34 45 63 22 23 
80 2 8 18 76 26 41 63 8 17 37 58 27 53 56 45 27 68 67 
9 69 63 53 5 45 30 8 63 54 34 13 44 18 15 26 44 3 4 
35 43 37 27 31 19 4 18 37 28 8 13 18 8 11 0 18 23 22 
73 5 1 11 69 19 34 56 1 10 30 51 20 46 49 38 20 61 60 
46 32 26 16 42 8 7 29 26 17 3 24 7 19 22 11 7 34 33 
2 80 74 64 6 56 41 19 74 65 45 24 55 29 26 37 55 14 15 
45 33 27 17 41 9 6 28 27 18 2 23 8 18 21 10 8 33 32 
60 18 12 2 56 6 21 43 12 3 17 38 7 33 36 25 7 48 47 
0 78 72 62 4 54 39 17 72 63 43 22 53 27 24 35 53 12 13 

63 17 4 53 24 25 9 20 6 11 25 13 44 67 24 52 56 0 68 
10 36 57 0 29 78 62 73 59 42 78 40 9 14 77 1 3 53 15 
1 47 68 11 40 89 73 84 70 53 89 51 20 3 88 12 8 64 4 
67 21 0 57 28 21 5 16 2 15 21 17 48 71 20 56 60 4 72 
53 7 14 43 14 35 19 30 16 1 35 3 34 57 34 42 46 10 58 
48 2 19 38 9 40 24 35 21 4 40 2 29 52 39 37 41 15 53 
34 12 33 24 5 54 38 49 35 18 54 16 15 38 53 23 27 29 39 
91 45 24 81 52 3 19 8 22 39 3 41 72 95 4 80 84 28 96 
58 12 9 48 19 30 14 25 11 6 30 8 39 62 29 47 51 5 63 
92 46 25 82 53 4 20 9 23 40 4 42 73 96 5 81 85 29 97 
2 44 65 8 37 86 70 81 67 50 86 48 17 6 85 9 5 61 7 
73 27 6 63 34 15 1 10 4 21 15 23 54 77 14 62 66 10 78 
47 1 20 37 8 41 25 36 22 5 41 3 28 51 40 36 40 16 52 
9 37 58 1 30 79 63 74 60 43 79 41 10 13 78 2 2 54 14 
36 10 31 26 3 52 36 47 33 16 52 14 17 40 51 25 29 27 41 
84 38 17 74 45 4 12 1 15 32 4 34 65 88 3 73 77 21 89 
37 9 30 27 2 51 35 46 32 15 51 13 18 41 50 26 30 26 42 
22 24 45 12 17 66 50 61 47 30 66 28 3 26 65 11 15 41 27 
82 36 15 72 43 6 10 1 13 30 6 32 63 86 5 71 75 19 87 

27 29 33 26 42 21 15 39 34 26 35 3 15 30 2 3 21 47 60 
26 24 20 27 11 32 38 14 19 79 18 56 38 23 55 50 74 6 7 
37 35 31 38 22 43 49 25 30 90 29 67 49 34 66 61 85 17 4 
31 33 37 30 46 25 19 43 38 22 39 1 19 34 2 7 17 51 64 
17 19 23 16 32 11 5 29 24 36 25 13 5 20 12 7 31 37 50 
12 14 18 11 27 6 0 24 19 41 20 18 0 15 17 12 36 32 45 
2 0 4 3 13 8 14 10 5 55 6 32 14 1 31 26 50 18 31 
55 57 61 54 70 49 43 67 62 2 63 25 43 58 26 31 7 75 88 
22 24 28 21 37 16 10 34 29 31 30 8 10 25 7 2 26 42 55 
56 58 62 55 71 50 44 68 63 3 64 26 44 59 27 32 8 76 89 
