5 7 

23 4 55 55 25 
78 51 0 0 30 
0 27 78 78 48 
39 12 39 39 9 
57 30 21 21 9 

20 3 13 3 25 
75 58 68 52 30 
3 20 10 26 48 
36 19 29 13 9 
54 37 47 31 9 

34 52 19 2 25 
21 3 74 57 30 
57 75 4 21 48 
18 36 35 18 9 
0 18 53 36 9 

71 6 24 61 11 
16 49 31 6 44 
94 29 47 84 34 
55 10 8 45 5 
37 28 10 27 23 

14 15 18 64 18 
69 40 37 9 73 
9 38 41 87 5 
30 1 2 48 34 
48 19 16 30 52 

39 24 41 8 2 
16 79 14 63 57 
62 1 64 15 21 
23 40 25 24 18 
5 58 7 42 36 

3 20 10 26 48 
24 7 17 1 21 
75 58 68 52 30 
75 58 68 52 30 
45 28 38 22 0 

57 75 4 21 48 
30 48 23 6 21 
21 3 74 57 30 
21 3 74 57 30 
9 27 44 27 0 

94 29 47 84 34 
67 2 20 57 7 
16 49 31 6 44 
16 49 31 6 44 
46 19 1 36 14 

9 38 41 87 5 
18 11 14 60 22 
69 40 37 9 73 
69 40 37 9 73 
39 10 7 39 43 

62 1 64 15 21 
35 28 37 12 6 
16 79 14 63 57 
16 79 14 63 57 
14 49 16 33 27 

54 72 1 18 45 
37 55 16 1 28 
47 65 6 11 38 
31 49 22 5 22 
9 27 44 27 0 

91 26 44 81 31 
74 9 27 64 14 
84 19 37 74 24 
68 3 21 58 8 
46 19 1 36 14 

6 35 38 84 2 
11 18 21 67 15 
1 28 31 77 5 
17 12 15 61 21 
39 10 7 39 43 

59 4 61 12 18 
42 21 44 5 1 
52 11 54 5 11 
36 27 38 11 5 
14 49 16 33 27 

37 28 10 27 23 
19 46 28 9 41 
90 25 43 80 30 
73 8 26 63 13 
46 19 1 36 14 

48 19 16 30 52 
66 37 34 12 70 
5 34 37 83 1 
12 17 20 66 16 
39 10 7 39 43 

5 58 7 42 36 
13 76 11 60 54 
58 5 60 11 17 
41 22 43 6 0 
14 49 16 33 27 

85 56 53 7 89 
20 9 12 58 24 
38 9 6 40 42 
75 46 43 3 79 
25 4 7 53 29 

32 95 30 79 73 
33 30 35 14 8 
15 48 17 32 26 
22 85 20 69 63 
28 35 30 19 13 

53 10 55 6 12 
24 39 26 23 17 
21 42 23 26 20 
25 88 23 72 66 
57 6 59 10 16 

