5 5 

73 16 41 28 37 
1 58 33 46 37 
94 37 62 49 58 
64 7 32 19 28 
16 41 16 29 20 

27 43 75 12 28 
47 31 1 86 46 
48 64 96 9 49 
18 34 66 21 19 
30 14 18 69 29 

69 1 24 63 31 
5 73 50 11 43 
90 22 45 84 52 
60 8 15 54 22 
12 56 33 6 26 

66 68 64 45 16 
8 6 10 29 90 
87 89 85 66 5 
57 59 55 36 25 
9 11 7 12 73 

46 30 2 85 45 
11 27 59 28 12 
14 2 34 53 13 
1 15 47 40 0 
10 6 38 49 9 

4 72 49 10 42 
53 15 8 47 15 
28 40 17 22 10 
41 27 4 35 3 
32 36 13 26 6 

7 5 9 28 89 
50 52 48 29 32 
25 27 23 4 57 
38 40 36 17 44 
29 31 27 8 53 

42 26 3 36 4 
26 42 19 20 12 
6 74 51 12 44 
81 13 36 75 43 
41 27 4 35 3 

39 41 37 18 43 
23 25 21 2 59 
9 7 11 30 91 
78 80 76 57 4 
38 40 36 17 44 

3 1 5 24 85 
65 67 63 44 17 
42 44 40 21 40 
3 5 1 18 79 
35 37 33 14 47 

