19 6 

22 17 69 3 37 32 47 3 53 28 5 61 13 53 70 36 11 57 25 
18 21 65 7 33 28 43 1 49 24 9 57 9 49 66 32 15 53 21 
31 8 78 6 46 41 56 12 62 37 4 70 22 62 79 45 2 66 34 
51 90 4 76 36 41 26 70 20 45 78 12 60 20 3 37 84 16 48 
15 54 32 40 0 5 10 34 16 9 42 24 24 16 33 1 48 20 12 
18 21 65 7 33 28 43 1 49 24 9 57 9 49 66 32 15 53 21 
39 0 86 14 54 49 64 20 70 45 12 78 30 70 87 53 6 74 42 
18 57 29 43 3 8 7 37 13 12 45 21 27 13 30 4 51 17 15 
21 60 26 46 6 11 4 40 10 15 48 18 30 10 27 7 54 14 18 
24 63 23 49 9 14 1 43 7 18 51 15 33 7 24 10 57 11 21 
8 31 55 17 23 18 33 11 39 14 19 47 1 39 56 22 25 43 11 
38 1 85 13 53 48 63 19 69 44 11 77 29 69 86 52 5 73 41 
51 90 4 76 36 41 26 70 20 45 78 12 60 20 3 37 84 16 48 
20 19 67 5 35 30 45 1 51 26 7 59 11 51 68 34 13 55 23 
13 26 60 12 28 23 38 6 44 19 14 52 4 44 61 27 20 48 16 
14 25 61 11 29 24 39 5 45 20 13 53 5 45 62 28 19 49 17 
19 58 28 44 4 9 6 38 12 13 46 20 28 12 29 5 52 16 16 
10 29 57 15 25 20 35 9 41 16 17 49 1 41 58 24 23 45 13 
46 7 93 21 61 56 71 27 77 52 19 85 37 77 94 60 13 81 49 

1 18 9 17 4 4 17 65 43 8 3 67 6 14 61 67 66 47 44 
5 22 5 21 8 8 21 61 39 4 7 63 10 18 57 63 62 43 40 
8 9 18 8 5 5 8 74 52 17 6 76 3 5 70 76 75 56 53 
74 91 64 90 77 77 90 8 30 65 76 6 79 87 12 6 7 26 29 
38 55 28 54 41 41 54 28 6 29 40 30 43 51 24 30 29 10 7 
5 22 5 21 8 8 21 61 39 4 7 63 10 18 57 63 62 43 40 
16 1 26 0 13 13 0 82 60 25 14 84 11 3 78 84 83 64 61 
41 58 31 57 44 44 57 25 3 32 43 27 46 54 21 27 26 7 4 
44 61 34 60 47 47 60 22 0 35 46 24 49 57 18 24 23 4 1 
47 64 37 63 50 50 63 19 3 38 49 21 52 60 15 21 20 1 2 
15 32 5 31 18 18 31 51 29 6 17 53 20 28 47 53 52 33 30 
15 2 25 1 12 12 1 81 59 24 13 83 10 2 77 83 82 63 60 
74 91 64 90 77 77 90 8 30 65 76 6 79 87 12 6 7 26 29 
3 20 7 19 6 6 19 63 41 6 5 65 8 16 59 65 64 45 42 
10 27 0 26 13 13 26 56 34 1 12 58 15 23 52 58 57 38 35 
9 26 1 25 12 12 25 57 35 0 11 59 14 22 53 59 58 39 36 
42 59 32 58 45 45 58 24 2 33 44 26 47 55 20 26 25 6 3 
13 30 3 29 16 16 29 53 31 4 15 55 18 26 49 55 54 35 32 
23 6 33 7 20 20 7 89 67 32 21 91 18 10 85 91 90 71 68 

24 64 52 15 1 55 10 29 4 6 41 12 13 68 51 48 54 1 4 
20 60 48 11 5 51 6 25 8 2 37 16 17 64 47 44 50 5 8 
33 73 61 24 8 64 19 38 5 15 50 3 4 77 60 57 63 8 5 
49 9 21 58 74 18 63 44 77 67 32 85 86 5 22 25 19 74 77 
13 27 15 22 38 18 27 8 41 31 4 49 50 31 14 11 17 38 41 
20 60 48 11 5 51 6 25 8 2 37 16 17 64 47 44 50 5 8 
41 81 69 32 16 72 27 46 13 23 58 5 4 85 68 65 71 16 13 
16 24 12 25 41 15 30 11 44 34 1 52 53 28 11 8 14 41 44 
19 21 9 28 44 12 33 14 47 37 2 55 56 25 8 5 11 44 47 
22 18 6 31 47 9 36 17 50 40 5 58 59 22 5 2 8 47 50 
10 50 38 1 15 41 4 15 18 8 27 26 27 54 37 34 40 15 18 
40 80 68 31 15 71 26 45 12 22 57 4 3 84 67 64 70 15 12 
49 9 21 58 74 18 63 44 77 67 32 85 86 5 22 25 19 74 77 
22 62 50 13 3 53 8 27 6 4 39 14 15 66 49 46 52 3 6 
15 55 43 6 10 46 1 20 13 3 32 21 22 59 42 39 45 10 13 
16 56 44 7 9 47 2 21 12 2 33 20 21 60 43 40 46 9 12 
17 23 11 26 42 14 31 12 45 35 0 53 54 27 10 7 13 42 45 
12 52 40 3 13 43 2 17 16 6 29 24 25 56 39 36 42 13 16 
48 88 76 39 23 79 34 53 20 30 65 12 11 92 75 72 78 23 20 

64 21 7 6 40 36 17 2 7 16 21 8 1 61 13 51 27 68 9 
60 17 3 2 36 32 13 6 3 12 17 4 3 57 9 47 23 64 13 
73 30 16 15 49 45 26 7 16 25 30 17 10 70 22 60 36 77 0 
9 52 66 67 33 37 56 75 66 57 52 65 72 12 60 22 46 5 82 
27 16 30 31 3 1 20 39 30 21 16 29 36 24 24 14 10 31 46 
60 17 3 2 36 32 13 6 3 12 17 4 3 57 9 47 23 64 13 
81 38 24 23 57 53 34 15 24 33 38 25 18 78 30 68 44 85 8 
24 19 33 34 0 4 23 42 33 24 19 32 39 21 27 11 13 28 49 
21 22 36 37 3 7 26 45 36 27 22 35 42 18 30 8 16 25 52 
18 25 39 40 6 10 29 48 39 30 25 38 45 15 33 5 19 22 55 
50 7 7 8 26 22 3 16 7 2 7 6 13 47 1 37 13 54 23 
80 37 23 22 56 52 33 14 23 32 37 24 17 77 29 67 43 84 7 
9 52 66 67 33 37 56 75 66 57 52 65 72 12 60 22 46 5 82 
62 19 5 4 38 34 15 4 5 14 19 6 1 59 11 49 25 66 11 
55 12 2 3 31 27 8 11 2 7 12 1 8 52 4 42 18 59 18 
56 13 1 2 32 28 9 10 1 8 13 0 7 53 5 43 19 60 17 
23 20 34 35 1 5 24 43 34 25 20 33 40 20 28 10 14 27 50 
52 9 5 6 28 24 5 14 5 4 9 4 11 49 1 39 15 56 21 
88 45 31 30 64 60 41 22 31 40 45 32 25 85 37 75 51 92 15 

52 71 60 75 14 16 30 67 23 21 19 28 3 7 11 74 6 74 68 
48 67 56 71 18 20 26 63 27 25 23 24 1 3 7 70 10 70 64 
61 80 69 84 5 7 39 76 14 12 10 37 12 16 20 83 3 83 77 
21 2 13 2 87 89 43 6 96 94 92 45 70 66 62 1 79 1 5 
15 34 23 38 51 53 7 30 60 58 56 9 34 30 26 37 43 37 31 
48 67 56 71 18 20 26 63 27 25 23 24 1 3 7 70 10 70 64 
69 88 77 92 3 1 47 84 6 4 2 45 20 24 28 91 11 91 85 
12 31 20 35 54 56 10 27 63 61 59 12 37 33 29 34 46 34 28 
9 28 17 32 57 59 13 24 66 64 62 15 40 36 32 31 49 31 25 
6 25 14 29 60 62 16 21 69 67 65 18 43 39 35 28 52 28 22 
38 57 46 61 28 30 16 53 37 35 33 14 11 7 3 60 20 60 54 
68 87 76 91 2 0 46 83 7 5 3 44 19 23 27 90 10 90 84 
21 2 13 2 87 89 43 6 96 94 92 45 70 66 62 1 79 1 5 
50 69 58 73 16 18 28 65 25 23 21 26 1 5 9 72 8 72 66 
43 62 51 66 23 25 21 58 32 30 28 19 6 2 2 65 15 65 59 
44 63 52 67 22 24 22 59 31 29 27 20 5 1 3 66 14 66 60 
11 30 19 34 55 57 11 26 64 62 60 13 38 34 30 33 47 33 27 
40 59 48 63 26 28 18 55 35 33 31 16 9 5 1 62 18 62 56 
76 95 84 99 10 8 54 91 1 3 5 52 27 31 35 98 18 98 92 

23 40 13 39 26 26 39 43 21 14 25 45 28 36 39 45 44 25 22 
16 1 26 0 13 13 0 82 60 25 14 84 11 3 78 84 83 64 61 
70 87 60 86 73 73 86 4 26 61 72 2 75 83 8 2 3 22 25 
2 15 12 14 1 1 14 68 46 11 0 70 3 11 64 70 69 50 47 
38 55 28 54 41 41 54 28 6 29 40 30 43 51 24 30 29 10 7 
33 50 23 49 36 36 49 33 11 24 35 35 38 46 29 35 34 15 12 
48 65 38 64 51 51 64 18 4 39 50 20 53 61 14 20 19 0 3 
4 21 6 20 7 7 20 62 40 5 6 64 9 17 58 64 63 44 41 
54 71 44 70 57 57 70 12 10 45 56 14 59 67 8 14 13 6 9 
29 46 19 45 32 32 45 37 15 20 31 39 34 42 33 39 38 19 16 
4 13 14 12 1 1 12 70 48 13 2 72 1 9 66 72 71 52 49 
62 79 52 78 65 65 78 4 18 53 64 6 67 75 0 6 5 14 17 
14 31 4 30 17 17 30 52 30 5 16 54 19 27 48 54 53 34 31 
54 71 44 70 57 57 70 12 10 45 56 14 59 67 8 14 13 6 9 
71 88 61 87 74 74 87 5 27 62 73 3 76 84 9 3 4 23 26 
37 54 27 53 40 40 53 29 7 28 39 31 42 50 25 31 30 11 8 
10 7 20 6 7 7 6 76 54 19 8 78 5 3 72 78 77 58 55 
58 75 48 74 61 61 74 8 14 49 60 10 63 71 4 10 9 10 13 
26 43 16 42 29 29 42 40 18 17 28 42 31 39 36 42 41 22 19 

