17 6 

27 15 58 15 46 69 73 11 6 54 53 2 45 5 56 23 61 
17 29 14 29 2 25 29 33 38 10 9 42 1 39 12 21 17 
30 42 1 42 11 12 16 46 51 3 4 55 12 52 1 34 4 
52 64 21 64 33 10 6 68 73 25 26 77 34 74 23 56 18 
52 64 21 64 33 10 6 68 73 25 26 77 34 74 23 56 18 
26 38 5 38 7 16 20 42 47 1 0 51 8 48 3 30 8 
43 55 12 55 24 1 3 59 64 16 17 68 25 65 14 47 9 
3 15 28 15 16 39 43 19 24 24 23 28 15 25 26 7 31 
17 5 48 5 36 59 63 1 4 44 43 8 35 5 46 13 51 
2 14 29 14 17 40 44 18 23 25 24 27 16 24 27 6 32 
28 16 59 16 47 70 74 12 7 55 54 3 46 6 57 24 62 
64 76 33 76 45 22 18 80 85 37 38 89 46 86 35 68 30 
39 51 8 51 20 3 7 55 60 12 13 64 21 61 10 43 5 
44 56 13 56 25 2 2 60 65 17 18 69 26 66 15 48 10 
54 66 23 66 35 12 8 70 75 27 28 79 36 76 25 58 20 
17 5 48 5 36 59 63 1 4 44 43 8 35 5 46 13 51 
24 12 55 12 43 66 70 8 3 51 50 1 42 2 53 20 58 

11 30 44 54 96 85 47 52 32 31 53 38 15 11 20 91 24 
33 14 0 10 52 41 3 8 12 13 9 6 29 33 24 47 20 
46 27 13 3 39 28 10 5 25 26 4 19 42 46 37 34 33 
68 49 35 25 17 6 32 27 47 48 26 41 64 68 59 12 55 
68 49 35 25 17 6 32 27 47 48 26 41 64 68 59 12 55 
42 23 9 1 43 32 6 1 21 22 0 15 38 42 33 38 29 
59 40 26 16 26 15 23 18 38 39 17 32 55 59 50 21 46 
19 0 14 24 66 55 17 22 2 1 23 8 15 19 10 61 6 
1 20 34 44 86 75 37 42 22 21 43 28 5 1 10 81 14 
18 1 15 25 67 56 18 23 3 2 24 9 14 18 9 62 5 
12 31 45 55 97 86 48 53 33 32 54 39 16 12 21 92 25 
80 61 47 37 5 6 44 39 59 60 38 53 76 80 71 0 67 
55 36 22 12 30 19 19 14 34 35 13 28 51 55 46 25 42 
60 41 27 17 25 14 24 19 39 40 18 33 56 60 51 20 47 
70 51 37 27 15 4 34 29 49 50 28 43 66 70 61 10 57 
1 20 34 44 86 75 37 42 22 21 43 28 5 1 10 81 14 
8 27 41 51 93 82 44 49 29 28 50 35 12 8 17 88 21 

59 28 60 26 16 88 43 34 70 70 14 26 27 1 64 83 59 
15 16 16 18 28 44 1 10 26 26 30 18 17 43 20 39 15 
2 29 3 31 41 31 14 23 13 13 43 31 30 56 7 26 2 
20 51 19 53 63 9 36 45 9 9 65 53 52 78 15 4 20 
20 51 19 53 63 9 36 45 9 9 65 53 52 78 15 4 20 
6 25 7 27 37 35 10 19 17 17 39 27 26 52 11 30 6 
11 42 10 44 54 18 27 36 0 0 56 44 43 69 6 13 11 
29 2 30 4 14 58 13 4 40 40 16 4 3 29 34 53 29 
49 18 50 16 6 78 33 24 60 60 4 16 17 9 54 73 49 
30 1 31 3 13 59 14 5 41 41 15 3 2 28 35 54 30 
60 29 61 27 17 89 44 35 71 71 15 27 28 2 65 84 60 
32 63 31 65 75 3 48 57 21 21 77 65 64 90 27 8 32 
7 38 6 40 50 22 23 32 4 4 52 40 39 65 2 17 7 
12 43 11 45 55 17 28 37 1 1 57 45 44 70 7 12 12 
22 53 21 55 65 7 38 47 11 11 67 55 54 80 17 2 22 
49 18 50 16 6 78 33 24 60 60 4 16 17 9 54 73 49 
56 25 57 23 13 85 40 31 67 67 11 23 24 2 61 80 56 

1 56 67 80 34 96 38 76 61 45 7 81 27 59 11 87 0 
43 12 23 36 10 52 6 32 17 1 37 37 17 15 33 43 44 
56 1 10 23 23 39 19 19 4 12 50 24 30 2 46 30 57 
78 23 12 1 45 17 41 3 18 34 72 2 52 20 68 8 79 
78 23 12 1 45 17 41 3 18 34 72 2 52 20 68 8 79 
52 3 14 27 19 43 15 23 8 8 46 28 26 6 42 34 53 
69 14 3 10 36 26 32 6 9 25 63 11 43 11 59 17 70 
29 26 37 50 4 66 8 46 31 15 23 51 3 29 19 57 30 
9 46 57 70 24 86 28 66 51 35 3 71 17 49 1 77 10 
28 27 38 51 5 67 9 47 32 16 22 52 2 30 18 58 29 
2 57 68 81 35 97 39 77 62 46 8 82 28 60 12 88 1 
90 35 24 11 57 5 53 15 30 46 84 10 64 32 80 4 91 
65 10 1 14 32 30 28 10 5 21 59 15 39 7 55 21 66 
70 15 4 9 37 25 33 5 10 26 64 10 44 12 60 16 71 
80 25 14 1 47 15 43 5 20 36 74 0 54 22 70 6 81 
9 46 57 70 24 86 28 66 51 35 3 71 17 49 1 77 10 
2 53 64 77 31 93 35 73 58 42 4 78 24 56 8 84 3 

14 69 65 47 28 80 82 23 56 74 24 71 48 23 24 18 50 
30 25 21 3 16 36 38 21 12 30 20 27 4 21 20 26 6 
43 12 8 10 29 23 25 34 1 17 33 14 9 34 33 39 7 
65 10 14 32 51 1 3 56 23 5 55 8 31 56 55 61 29 
65 10 14 32 51 1 3 56 23 5 55 8 31 56 55 61 29 
39 16 12 6 25 27 29 30 3 21 29 18 5 30 29 35 3 
56 1 5 23 42 10 12 47 14 4 46 1 22 47 46 52 20 
16 39 35 17 2 50 52 7 26 44 6 41 18 7 6 12 20 
