16 5 

37 61 29 29 46 20 44 7 19 12 41 41 15 34 24 23 
13 37 53 53 22 4 20 31 43 12 17 17 9 10 48 47 
18 42 48 48 27 1 25 26 38 7 22 22 4 15 43 42 
60 84 6 6 69 43 67 16 4 35 64 64 38 57 1 0 
10 34 56 56 19 7 17 34 46 15 14 14 12 7 51 50 
65 89 1 1 74 48 72 21 9 40 69 69 43 62 4 5 
51 75 15 15 60 34 58 7 5 26 55 55 29 48 10 9 
10 34 56 56 19 7 17 34 46 15 14 14 12 7 51 50 
17 7 83 83 8 34 10 61 73 42 13 13 39 20 78 77 
21 45 45 45 30 4 28 23 35 4 25 25 1 18 40 39 
16 40 50 50 25 1 23 28 40 9 20 20 6 13 45 44 
18 42 48 48 27 1 25 26 38 7 22 22 4 15 43 42 
52 76 14 14 61 35 59 8 4 27 56 56 30 49 9 8 
8 16 74 74 1 25 1 52 64 33 4 4 30 11 69 68 
32 56 34 34 41 15 39 12 24 7 36 36 10 29 29 28 
0 24 66 66 9 17 7 44 56 25 4 4 22 3 61 60 

6 11 8 55 3 23 17 66 15 13 25 10 6 5 29 49 
18 35 16 31 27 47 41 42 39 37 49 14 18 29 53 25 
13 30 11 36 22 42 36 47 34 32 44 9 13 24 48 30 
29 12 31 78 20 0 6 89 8 10 2 33 29 18 6 72 
21 38 19 28 30 50 44 39 42 40 52 17 21 32 56 22 
34 17 36 83 25 5 11 94 13 15 3 38 34 23 1 77 
20 3 22 69 11 9 3 80 1 1 11 24 20 9 15 63 
21 38 19 28 30 50 44 39 42 40 52 17 21 32 56 22 
48 65 46 1 57 77 71 12 69 67 79 44 48 59 83 5 
10 27 8 39 19 39 33 50 31 29 41 6 10 21 45 33 
15 32 13 34 24 44 38 45 36 34 46 11 15 26 50 28 
13 30 11 36 22 42 36 47 34 32 44 9 13 24 48 30 
21 4 23 70 12 8 2 81 0 2 10 25 21 10 14 64 
39 56 37 10 48 68 62 21 60 58 70 35 39 50 74 4 
1 16 3 50 8 28 22 61 20 18 30 5 1 10 34 44 
31 48 29 18 40 60 54 29 52 50 62 27 31 42 66 12 

33 28 47 15 13 27 18 59 22 62 2 67 23 67 10 66 
9 52 23 39 37 3 6 35 46 38 22 43 47 43 34 42 
14 47 28 34 32 8 1 40 41 43 17 48 42 48 29 47 
56 5 70 8 10 50 41 82 1 85 25 90 0 90 13 89 
6 55 20 42 40 0 9 32 49 35 25 40 50 40 37 39 
61 0 75 13 15 55 46 87 6 90 30 95 5 95 18 94 
47 14 61 1 1 41 32 73 8 76 16 81 9 81 4 80 
6 55 20 42 40 0 9 32 49 35 25 40 50 40 37 39 
21 82 7 69 67 27 36 5 76 8 52 13 77 13 64 12 
17 44 31 31 29 11 2 43 38 46 14 51 39 51 26 50 
12 49 26 36 34 6 3 38 43 41 19 46 44 46 31 45 
14 47 28 34 32 8 1 40 41 43 17 48 42 48 29 47 
48 13 62 0 2 42 33 74 7 77 17 82 8 82 5 81 
12 73 2 60 58 18 27 14 67 17 43 22 68 22 55 21 
28 33 42 20 18 22 13 54 27 57 3 62 28 62 15 61 
4 65 10 52 50 10 19 22 59 25 35 30 60 30 47 29 

31 6 58 38 14 46 10 45 21 21 27 31 16 9 16 30 
55 30 34 14 38 22 34 21 45 3 3 55 40 33 40 54 
50 25 39 19 33 27 29 26 40 2 8 50 35 28 35 49 
8 17 81 61 9 69 13 68 2 44 50 8 7 14 7 7 
58 33 31 11 41 19 37 18 48 6 0 58 43 36 43 57 
3 22 86 66 14 74 18 73 7 49 55 3 12 19 12 2 
17 8 72 52 0 60 4 59 7 35 41 17 2 5 2 16 
58 33 31 11 41 19 37 18 48 6 0 58 43 36 43 57 
85 60 4 16 68 8 64 9 75 33 27 85 70 63 70 84 
47 22 42 22 30 30 26 29 37 5 11 47 32 25 32 46 
52 27 37 17 35 25 31 24 42 0 6 52 37 30 37 51 
50 25 39 19 33 27 29 26 40 2 8 50 35 28 35 49 
16 9 73 53 1 61 5 60 6 36 42 16 1 6 1 15 
76 51 13 7 59 1 55 0 66 24 18 76 61 54 61 75 
36 11 53 33 19 41 15 40 26 16 22 36 21 14 21 35 
68 43 21 1 51 9 47 8 58 16 10 68 53 46 53 67 

31 48 29 18 40 60 54 29 52 50 62 27 31 42 66 12 
55 72 53 6 64 84 78 5 76 74 86 51 55 66 90 12 
35 18 37 84 26 6 12 95 14 16 4 39 35 24 0 78 
35 18 37 84 26 6 12 95 14 16 4 39 35 24 0 78 
40 57 38 9 49 69 63 20 61 59 71 36 40 51 75 3 
14 31 12 35 23 43 37 46 35 33 45 10 14 25 49 29 
