7 8 

71 25 0 28 55 7 36 
36 10 35 7 20 42 1 
9 55 80 52 25 87 44 
42 4 29 1 26 36 7 
11 35 60 32 5 67 24 
20 26 51 23 4 58 15 
9 37 62 34 7 69 26 

71 9 7 80 67 59 30 
36 44 28 45 32 24 5 
9 89 73 0 13 21 50 
42 38 22 51 38 30 1 
11 69 53 20 7 1 30 
20 60 44 29 16 8 21 
9 71 55 18 5 3 32 

25 48 81 9 6 70 51 
10 13 46 26 41 35 16 
55 32 1 71 86 10 29 
4 19 52 20 35 41 22 
35 12 21 51 66 10 9 
26 3 30 42 57 19 0 
37 14 19 53 68 8 11 

11 62 31 18 46 3 42 
24 27 4 17 11 32 7 
69 18 49 62 34 77 38 
18 33 2 11 17 26 13 
49 2 29 42 14 57 18 
40 11 20 33 5 48 9 
51 0 31 44 16 59 20 

45 25 1 69 62 36 20 
10 10 36 34 27 1 15 
35 55 81 11 18 44 60 
16 4 30 40 33 7 9 
15 35 61 9 2 24 40 
6 26 52 18 11 15 31 
17 37 63 7 0 26 42 

22 15 69 10 54 29 65 
13 20 34 45 19 6 30 
58 65 11 90 26 51 15 
7 14 40 39 25 0 36 
38 45 9 70 6 31 5 
29 36 18 61 3 22 14 
40 47 7 72 8 33 3 

46 6 82 64 38 74 8 
11 29 47 29 3 39 27 
34 74 2 16 42 6 72 
17 23 53 35 9 45 21 
14 54 22 4 22 14 52 
5 45 31 13 13 23 43 
16 56 20 2 24 12 54 

0 80 64 9 4 12 41 
46 34 18 55 42 34 5 
71 9 7 80 67 59 30 
43 37 21 52 39 31 2 
16 64 48 25 12 4 25 
78 2 14 87 74 66 37 
35 45 29 44 31 23 6 

46 23 10 62 77 1 20 
0 23 56 16 31 45 26 
25 48 81 9 6 70 51 
3 20 53 19 34 42 23 
30 7 26 46 61 15 4 
32 55 88 16 1 77 58 
11 12 45 27 42 34 15 

60 9 40 53 25 68 29 
14 37 6 7 21 22 17 
11 62 31 18 46 3 42 
17 34 3 10 18 25 14 
44 7 24 37 9 52 13 
18 69 38 25 53 10 49 
25 26 5 18 10 33 6 

26 46 72 2 9 35 51 
20 0 26 44 37 11 5 
45 25 1 69 62 36 20 
17 3 29 41 34 8 8 
10 30 56 14 7 19 35 
52 32 6 76 69 43 27 
9 11 37 33 26 0 16 

49 56 2 81 17 42 6 
3 10 44 35 29 4 40 
22 15 69 10 54 29 65 
6 13 41 38 26 1 37 
33 40 14 65 1 26 10 
29 22 76 3 61 36 72 
14 21 33 46 18 7 29 

25 65 11 7 33 3 63 
21 19 57 39 13 49 17 
46 6 82 64 38 74 8 
18 22 54 36 10 46 20 
9 49 27 9 17 19 47 
53 13 89 71 45 81 15 
10 30 46 28 2 38 28 

46 23 10 62 77 1 20 
34 57 90 18 3 79 60 
18 41 74 2 13 63 44 
55 32 1 71 86 10 29 
42 19 14 58 73 3 16 
34 11 22 50 65 11 8 
5 18 51 21 36 40 21 

60 9 40 53 25 68 29 
20 71 40 27 55 12 51 
4 55 24 11 39 4 35 
69 18 49 62 34 77 38 
56 5 36 49 21 64 25 
