15 6 

15 61 87 89 31 18 3 81 52 22 23 40 65 18 44 
46 0 26 28 30 43 58 20 9 39 38 21 4 43 17 
57 11 15 17 41 54 69 9 20 50 49 32 7 54 28 
61 15 11 13 45 58 73 5 24 54 53 36 11 58 32 
15 31 57 59 1 12 27 51 22 8 7 10 35 12 14 
39 7 33 35 23 36 51 27 2 32 31 14 11 36 10 
77 31 5 3 61 74 89 11 40 70 69 52 27 74 48 
15 31 57 59 1 12 27 51 22 8 7 10 35 12 14 
31 15 41 43 15 28 43 35 6 24 23 6 19 28 2 
75 29 3 1 59 72 87 9 38 68 67 50 25 72 46 
45 1 27 29 29 42 57 21 8 38 37 20 5 42 16 
74 28 2 0 58 71 86 8 37 67 66 49 24 71 45 
8 54 80 82 24 11 4 74 45 15 16 33 58 11 37 
9 37 63 65 7 6 21 57 28 2 1 16 41 6 20 
61 15 11 13 45 58 73 5 24 54 53 36 11 58 32 

62 55 87 41 18 1 92 89 61 35 13 73 92 28 41 
1 6 26 20 43 62 31 28 0 26 48 12 31 33 20 
10 17 15 31 54 73 20 17 11 37 59 1 20 44 31 
14 21 11 35 58 77 16 13 15 41 63 3 16 48 35 
32 25 57 11 12 31 62 59 31 5 17 43 62 2 11 
8 1 33 13 36 55 38 35 7 19 41 19 38 26 13 
30 37 5 51 74 93 0 3 31 57 79 19 0 64 51 
32 25 57 11 12 31 62 59 31 5 17 43 62 2 11 
16 9 41 5 28 47 46 43 15 11 33 27 46 18 5 
28 35 3 49 72 91 2 1 29 55 77 17 2 62 49 
2 5 27 19 42 61 32 29 1 25 47 13 32 32 19 
27 34 2 48 71 90 3 0 28 54 76 16 3 61 48 
55 48 80 34 11 8 85 82 54 28 6 66 85 21 34 
38 31 63 17 6 25 68 65 37 11 11 49 68 4 17 
14 21 11 35 58 77 16 13 15 41 63 3 16 48 35 

2 19 68 74 14 38 71 72 39 71 71 55 3 78 67 
63 42 7 13 47 23 10 11 22 10 10 6 58 17 6 
74 53 4 2 58 34 1 0 33 1 1 17 69 6 5 
78 57 8 2 62 38 5 4 37 5 5 21 73 2 9 
32 11 38 44 16 8 41 42 9 41 41 25 27 48 37 
56 35 14 20 40 16 17 18 15 17 17 1 51 24 13 
94 73 24 18 78 54 21 20 53 21 21 37 89 14 25 
32 11 38 44 16 8 41 42 9 41 41 25 27 48 37 
48 27 22 28 32 8 25 26 7 25 25 9 43 32 21 
92 71 22 16 76 52 19 18 51 19 19 35 87 12 23 
62 41 8 14 46 22 11 12 21 11 11 5 57 18 7 
91 70 21 15 75 51 18 17 50 18 18 34 86 11 22 
9 12 61 67 7 31 64 65 32 64 64 48 4 71 60 
