5 10 

21 18 56 70 48 
65 62 12 26 4 
26 23 51 65 43 
56 53 21 35 13 
27 24 50 64 42 

31 35 26 27 27 
13 9 70 17 17 
26 30 31 22 22 
4 0 61 8 8 
25 29 32 21 21 

17 0 33 68 20 
27 44 11 24 64 
12 5 28 63 25 
18 35 2 33 55 
11 6 27 62 26 

61 5 42 10 42 
17 49 2 54 2 
56 10 37 15 37 
26 40 7 45 7 
55 11 36 16 36 

14 4 62 53 13 
30 40 18 9 31 
9 1 57 48 8 
21 31 27 18 22 
8 2 56 47 7 

29 15 21 62 11 
15 29 65 18 33 
24 10 26 57 6 
6 20 56 27 24 
23 9 27 56 5 

37 1 37 54 44 
7 45 7 10 0 
32 6 32 49 39 
2 36 2 19 9 
31 7 31 48 38 

53 28 35 14 23 
9 16 9 30 67 
48 23 30 9 28 
18 7 0 21 58 
47 22 29 8 29 

0 53 49 23 2 
44 9 5 67 42 
5 48 44 28 3 
35 18 14 58 33 
6 47 43 29 4 

52 56 5 48 48 
49 53 8 45 45 
25 21 82 29 29 
39 35 96 43 43 
17 13 74 21 21 

38 21 54 89 1 
35 18 51 86 2 
39 56 23 12 76 
53 70 37 2 90 
31 48 15 20 68 

82 16 63 11 63 
79 13 60 8 60 
5 61 14 66 14 
9 75 28 80 28 
13 53 6 58 6 

35 25 83 74 34 
32 22 80 71 31 
42 52 6 3 43 
56 66 8 17 57 
34 44 14 5 35 

50 36 0 83 32 
47 33 3 80 29 
27 41 77 6 45 
41 55 91 8 59 
19 33 69 14 37 

58 20 58 75 65 
55 17 55 72 62 
19 57 19 2 12 
33 71 33 16 26 
11 49 11 6 4 

74 49 56 35 2 
71 46 53 32 5 
3 28 21 42 79 
17 42 35 56 93 
5 20 13 34 71 

21 74 70 2 23 
18 71 67 5 20 
56 3 7 79 54 
70 17 21 93 68 
48 5 1 71 46 

14 31 2 37 51 
18 35 2 33 55 
43 26 59 94 6 
10 27 6 41 47 
10 27 6 41 47 

30 36 11 41 11 
26 40 7 45 7 
87 21 68 16 68 
34 32 15 37 15 
34 32 15 37 15 

17 27 31 22 18 
21 31 27 18 22 
40 30 88 79 39 
13 23 35 26 14 
13 23 35 26 14 

2 16 52 31 20 
6 20 56 27 24 
55 41 5 88 37 
2 12 48 35 16 
2 12 48 35 16 

6 32 6 23 13 
2 36 2 19 9 
63 25 63 80 70 
10 28 10 27 17 
10 28 10 27 17 

22 3 4 17 54 
18 7 0 21 58 
79 54 61 40 3 
26 1 8 13 50 
26 1 8 13 50 

31 22 18 54 29 
35 18 14 58 33 
26 79 75 3 28 
27 26 22 50 25 
27 26 22 50 25 

44 22 25 27 25 
61 5 42 10 42 
28 38 9 43 9 
7 73 26 78 26 
81 15 62 10 62 

3 13 45 36 4 
14 4 62 53 13 
19 29 29 20 20 
54 64 6 15 55 
34 24 82 73 33 

12 2 38 45 6 
29 15 21 62 11 
4 18 54 29 22 
39 53 89 6 57 
49 35 1 82 31 

20 18 20 37 27 
37 1 37 54 44 
4 34 4 21 11 
31 69 31 14 24 
57 19 57 74 64 

36 11 18 3 40 
53 28 35 14 23 
20 5 2 19 56 
15 40 33 54 91 
73 48 55 34 3 

17 36 32 40 15 
0 53 49 23 2 
33 20 16 56 31 
68 15 19 91 66 
20 73 69 3 22 

47 57 1 8 48 
19 9 67 58 18 
28 38 20 11 29 
24 14 72 63 23 
28 38 20 11 29 

32 46 82 1 50 
34 20 16 67 16 
13 27 63 20 31 
39 25 11 72 21 
13 27 63 20 31 

24 62 24 7 17 
42 4 42 59 49 
5 43 5 12 2 
47 9 47 64 54 
5 43 5 12 2 

8 33 26 47 84 
58 33 40 19 18 
11 14 7 28 65 
63 38 45 24 13 
11 14 7 28 65 

61 8 12 84 59 
5 58 54 18 7 
42 11 7 65 40 
10 63 59 13 12 
42 11 7 65 40 

15 1 35 48 3 
25 11 25 58 7 
33 47 83 0 51 
24 38 74 9 42 
16 2 34 49 2 

23 15 23 40 30 
33 5 33 50 40 
25 63 25 8 18 
16 54 16 1 9 
24 14 24 41 31 

39 14 21 0 37 
49 24 31 10 27 
9 34 27 48 85 
0 25 18 39 76 
40 15 22 1 36 

14 39 35 37 12 
4 49 45 27 2 
62 9 13 85 60 
53 0 4 76 51 
13 40 36 36 11 

8 30 8 25 15 
22 16 22 39 29 
58 20 58 75 65 
25 63 25 8 18 
26 12 26 43 33 

24 1 6 15 52 
38 13 20 1 38 
74 49 56 35 2 
9 34 27 48 85 
42 17 24 3 34 

29 24 20 52 27 
15 38 34 38 13 
21 74 70 2 23 
62 9 13 85 60 
11 42 38 34 9 

16 9 2 23 60 
54 29 36 15 22 
16 9 2 23 60 
1 26 19 40 77 
9 16 9 30 67 

37 16 12 60 35 
1 54 50 22 3 
37 16 12 60 35 
54 1 5 77 52 
44 9 5 67 42 

53 0 4 76 51 
28 25 21 51 26 
35 18 14 58 33 
14 39 35 37 12 
23 76 72 0 25 

