15 6 

50 21 6 14 16 34 11 51 8 24 29 22 31 17 11 
12 17 44 52 54 4 27 13 46 62 67 60 69 55 49 
23 6 33 41 43 7 16 24 35 51 56 49 58 44 38 
35 6 21 29 31 19 4 36 23 39 44 37 46 32 26 
67 38 11 3 1 51 28 68 9 7 12 5 14 0 6 
35 6 21 29 31 19 4 36 23 39 44 37 46 32 26 
28 1 28 36 38 12 11 29 30 46 51 44 53 39 33 
17 12 39 47 49 1 22 18 41 57 62 55 64 50 44 
25 4 31 39 41 9 14 26 33 49 54 47 56 42 36 
16 13 40 48 50 0 23 17 42 58 63 56 65 51 45 
20 9 36 44 46 4 19 21 38 54 59 52 61 47 41 
74 45 18 10 8 58 35 75 16 0 5 2 7 7 13 
26 3 30 38 40 10 13 27 32 48 53 46 55 41 35 
94 65 38 30 28 78 55 95 36 20 15 22 13 27 33 
41 12 15 23 25 25 2 42 17 33 38 31 40 26 20 

32 22 4 11 2 9 22 38 40 5 13 4 12 29 14 
70 60 34 27 36 47 60 0 2 43 51 42 26 9 52 
59 49 23 16 25 36 49 11 13 32 40 31 15 2 41 
47 37 11 4 13 24 37 23 25 20 28 19 3 14 29 
15 5 21 28 19 8 5 55 57 12 4 13 29 46 3 
47 37 11 4 13 24 37 23 25 20 28 19 3 14 29 
54 44 18 11 20 31 44 16 18 27 35 26 10 7 36 
65 55 29 22 31 42 55 5 7 38 46 37 21 4 47 
57 47 21 14 23 34 47 13 15 30 38 29 13 4 39 
66 56 30 23 32 43 56 4 6 39 47 38 22 5 48 
62 52 26 19 28 39 52 8 10 35 43 34 18 1 44 
8 2 28 35 26 15 2 62 64 19 11 20 36 53 10 
56 46 20 13 22 33 46 14 16 29 37 28 12 5 38 
12 22 48 55 46 35 22 82 84 39 31 40 56 73 30 
41 31 5 2 7 18 31 29 31 14 22 13 3 20 23 

44 37 20 27 43 7 31 52 30 11 39 27 3 35 13 
82 75 58 11 5 45 69 14 68 27 1 11 41 73 51 
71 64 47 0 16 34 58 25 57 16 12 0 30 62 40 
59 52 35 12 28 22 46 37 45 4 24 12 18 50 28 
27 20 3 44 60 10 14 69 13 28 56 44 14 18 4 
59 52 35 12 28 22 46 37 45 4 24 12 18 50 28 
66 59 42 5 21 29 53 30 52 11 17 5 25 57 35 
77 70 53 6 10 40 64 19 63 22 6 6 36 68 46 
69 62 45 2 18 32 56 27 55 14 14 2 28 60 38 
78 71 54 7 9 41 65 18 64 23 5 7 37 69 47 
74 67 50 3 13 37 61 22 60 19 9 3 33 65 43 
20 13 4 51 67 17 7 76 6 35 63 51 21 11 11 
68 61 44 3 19 31 55 28 54 13 15 3 27 59 37 
0 7 24 71 87 37 13 96 14 55 83 71 41 9 31 
53 46 29 18 34 16 40 43 39 2 30 18 12 44 22 

47 31 14 43 16 13 52 18 25 25 33 26 41 5 36 
85 7 24 5 22 51 14 56 63 63 71 12 79 43 2 
74 4 13 16 11 40 25 45 52 52 60 1 68 32 9 
62 16 1 28 1 28 37 33 40 40 48 11 56 20 21 
30 48 31 60 33 4 69 1 8 8 16 43 24 12 53 
62 16 1 28 1 28 37 33 40 40 48 11 56 20 21 
69 9 8 21 6 35 30 40 47 47 55 4 63 27 14 
80 2 19 10 17 46 19 51 58 58 66 7 74 38 3 
72 6 11 18 9 38 27 43 50 50 58 1 66 30 11 
81 3 20 9 18 47 18 52 59 59 67 8 75 39 2 
77 1 16 13 14 43 22 48 55 55 63 4 71 35 6 
23 55 38 67 40 11 76 6 1 1 9 50 17 19 60 
71 7 10 19 8 37 28 42 49 49 57 2 65 29 12 
3 75 58 87 60 31 96 26 19 19 11 70 3 39 80 
56 22 5 34 7 22 43 27 34 34 42 17 50 14 27 

30 25 40 51 11 42 29 40 43 32 19 18 1 30 1 
68 13 78 13 49 80 67 78 5 70 57 20 39 68 39 
57 2 67 24 38 69 56 67 16 59 46 9 28 57 28 
45 10 55 36 26 57 44 55 28 47 34 3 16 45 16 
13 42 23 68 6 25 12 23 60 15 2 35 16 13 16 
45 10 55 36 26 57 44 55 28 47 34 3 16 45 16 
52 3 62 29 33 64 51 62 21 54 41 4 23 52 23 
63 8 73 18 44 75 62 73 10 65 52 15 34 63 34 
55 0 65 26 36 67 54 65 18 57 44 7 26 55 26 
64 9 74 17 45 76 63 74 9 66 53 16 35 64 35 
60 5 70 21 41 72 59 70 13 62 49 12 31 60 31 
6 49 16 75 13 18 5 16 67 8 5 42 23 6 23 
54 1 64 27 35 66 53 64 19 56 43 6 25 54 25 
14 69 4 95 33 2 15 4 87 12 25 62 43 14 43 
39 16 49 42 20 51 38 49 34 41 28 9 10 39 10 

82 72 46 39 48 59 72 12 10 55 63 54 38 21 64 
53 43 17 10 19 30 43 17 19 26 34 25 9 8 35 
26 16 10 17 8 3 16 44 46 1 7 2 18 35 8 
18 8 18 25 16 5 8 52 54 9 1 10 26 43 0 
16 6 20 27 18 7 6 54 56 11 3 12 28 45 2 
66 56 30 23 32 43 56 4 6 39 47 38 22 5 48 
43 33 7 0 9 20 33 27 29 16 24 15 1 18 25 
83 73 47 40 49 60 73 13 11 56 64 55 39 22 65 
24 14 12 19 10 1 14 46 48 3 5 4 20 37 6 
8 2 28 35 26 15 2 62 64 19 11 20 36 53 10 
3 7 33 40 31 20 7 67 69 24 16 25 41 58 15 
10 0 26 33 24 13 0 60 62 17 9 18 34 51 8 
1 9 35 42 33 22 9 69 71 26 18 27 43 60 17 
15 5 21 28 19 8 5 55 57 12 4 13 29 46 3 
21 11 15 22 13 2 11 49 51 6 2 7 23 40 3 

94 87 70 23 7 57 81 2 80 39 11 23 53 85 63 
65 58 41 6 22 28 52 31 51 10 18 6 24 56 34 
38 31 14 33 49 1 25 58 24 17 45 33 3 29 7 
30 23 6 41 57 7 17 66 16 25 53 41 11 21 1 
28 21 4 43 59 9 15 68 14 27 55 43 13 19 3 
78 71 54 7 9 41 65 18 64 23 5 7 37 69 47 
55 48 31 16 32 18 42 41 41 0 28 16 14 46 24 
95 88 71 24 8 58 82 1 81 40 12 24 54 86 64 
36 29 12 35 51 1 23 60 22 19 47 35 5 27 5 
20 13 4 51 67 17 7 76 6 35 63 51 21 11 11 
15 8 9 56 72 22 2 81 1 40 68 56 26 6 16 
22 15 2 49 65 15 9 74 8 33 61 49 19 13 9 
13 6 11 58 74 24 0 83 1 42 70 58 28 4 18 
27 20 3 44 60 10 14 69 13 28 56 44 14 18 4 
33 26 9 38 54 4 20 63 19 22 50 38 8 24 2 

97 19 36 7 34 63 2 68 75 75 83 24 91 55 14 
68 10 7 22 5 34 31 39 46 46 54 5 62 26 15 
41 37 20 49 22 7 58 12 19 19 27 32 35 1 42 
33 45 28 57 30 1 66 4 11 11 19 40 27 9 50 
31 47 30 59 32 3 68 2 9 9 17 42 25 11 52 
81 3 20 9 18 47 18 52 59 59 67 8 75 39 2 
58 20 3 32 5 24 41 29 36 36 44 15 52 16 25 
98 20 37 8 35 64 1 69 76 76 84 25 92 56 15 
39 39 22 51 24 5 60 10 17 17 25 34 33 3 44 
23 55 38 67 40 11 76 6 1 1 9 50 17 19 60 
18 60 43 72 45 16 81 11 4 4 4 55 12 24 65 
25 53 36 65 38 9 74 4 3 3 11 48 19 17 58 
16 62 45 74 47 18 83 13 6 6 2 57 10 26 67 
30 48 31 60 33 4 69 1 8 8 16 43 24 12 53 
36 42 25 54 27 2 63 7 14 14 22 37 30 6 47 

80 25 90 1 61 92 79 90 7 82 69 32 51 80 51 
51 4 61 30 32 63 50 61 22 53 40 3 22 51 22 
24 31 34 57 5 36 23 34 49 26 13 24 5 24 5 
16 39 26 65 3 28 15 26 57 18 5 32 13 16 13 
14 41 24 67 5 26 13 24 59 16 3 34 15 14 15 
64 9 74 17 45 76 63 74 9 66 53 16 35 64 35 
41 14 51 40 22 53 40 51 32 43 30 7 12 41 12 
81 26 91 0 62 93 80 91 8 83 70 33 52 81 52 
22 33 32 59 3 34 21 32 51 24 11 26 7 22 7 
6 49 16 75 13 18 5 16 67 8 5 42 23 6 23 
1 54 11 80 18 13 0 11 72 3 10 47 28 1 28 
8 47 18 73 11 20 7 18 65 10 3 40 21 8 21 
1 56 9 82 20 11 2 9 74 1 12 49 30 1 30 
13 42 23 68 6 25 12 23 60 15 2 35 16 13 16 
19 36 29 62 0 31 18 29 54 21 8 29 10 19 10 

12 5 12 59 75 25 1 84 2 43 71 59 29 3 19 
22 15 2 49 65 15 9 74 8 33 61 49 19 13 9 
48 41 24 23 39 11 35 48 34 7 35 23 7 39 17 
55 48 31 16 32 18 42 41 41 0 28 16 14 46 24 
46 39 22 25 41 9 33 50 32 9 37 25 5 37 15 
35 28 11 36 52 2 22 61 21 20 48 36 6 26 4 
22 15 2 49 65 15 9 74 8 33 61 49 19 13 9 
82 75 58 11 5 45 69 14 68 27 1 11 41 73 51 
84 77 60 13 3 47 71 12 70 29 1 13 43 75 53 
39 32 15 32 48 2 26 57 25 16 44 32 2 30 8 
31 24 7 40 56 6 18 65 17 24 52 40 10 22 0 
40 33 16 31 47 3 27 56 26 15 43 31 1 31 9 
56 49 32 15 31 19 43 40 42 1 27 15 15 47 25 
73 66 49 2 14 36 60 23 59 18 10 2 32 64 42 
30 23 6 41 57 7 17 66 16 25 53 41 11 21 1 

15 63 46 75 48 19 84 14 7 7 1 58 9 27 68 
25 53 36 65 38 9 74 4 3 3 11 48 19 17 58 
51 27 10 39 12 17 48 22 29 29 37 22 45 9 32 
58 20 3 32 5 24 41 29 36 36 44 15 52 16 25 
49 29 12 41 14 15 50 20 27 27 35 24 43 7 34 
38 40 23 52 25 4 61 9 16 16 24 35 32 4 45 
25 53 36 65 38 9 74 4 3 3 11 48 19 17 58 
85 7 24 5 22 51 14 56 63 63 71 12 79 43 2 
87 9 26 3 24 53 12 58 65 65 73 14 81 45 4 
42 36 19 48 21 8 57 13 20 20 28 31 36 0 41 
34 44 27 56 29 0 65 5 12 12 20 39 28 8 49 
43 35 18 47 20 9 56 14 21 21 29 30 37 1 40 
59 19 2 31 4 25 40 30 37 37 45 14 53 17 24 
76 2 15 14 13 42 23 47 54 54 62 3 70 34 7 
33 45 28 57 30 1 66 4 11 11 19 40 27 9 50 

2 57 8 83 21 10 3 8 75 0 13 50 31 2 31 
8 47 18 73 11 20 7 18 65 10 3 40 21 8 21 
34 21 44 47 15 46 33 44 39 36 23 14 5 34 5 
41 14 51 40 22 53 40 51 32 43 30 7 12 41 12 
32 23 42 49 13 44 31 42 41 34 21 16 3 32 3 
21 34 31 60 2 33 20 31 52 23 10 27 8 21 8 
8 47 18 73 11 20 7 18 65 10 3 40 21 8 21 
68 13 78 13 49 80 67 78 5 70 57 20 39 68 39 
70 15 80 11 51 82 69 80 3 72 59 22 41 70 41 
25 30 35 56 6 37 24 35 48 27 14 23 4 25 4 
17 38 27 64 2 29 16 27 56 19 6 31 12 17 12 
26 29 36 55 7 38 25 36 47 28 15 22 3 26 3 
42 13 52 39 23 54 41 52 31 44 31 6 13 42 13 
59 4 69 22 40 71 58 69 14 61 48 11 30 59 30 
16 39 26 65 3 28 15 26 57 18 5 32 13 16 13 

3 75 58 87 60 31 96 26 19 19 11 70 3 39 80 
10 68 51 80 53 24 89 19 12 12 4 63 4 32 73 
27 51 34 63 36 7 72 2 5 5 13 46 21 15 56 
74 4 13 16 11 40 25 45 52 52 60 1 68 32 9 
90 12 29 0 27 56 9 61 68 68 76 17 84 48 7 
40 38 21 50 23 6 59 11 18 18 26 33 34 2 43 
16 62 45 74 47 18 83 13 6 6 2 57 10 26 67 
99 21 38 9 36 65 0 70 77 77 85 26 93 57 16 
17 61 44 73 46 17 82 12 5 5 3 56 11 25 66 
58 20 3 32 5 24 41 29 36 36 44 15 52 16 25 
86 8 25 4 23 52 13 57 64 64 72 13 80 44 3 
74 4 13 16 11 40 25 45 52 52 60 1 68 32 9 
44 34 17 46 19 10 55 15 22 22 30 29 38 2 39 
12 66 49 78 51 22 87 17 10 10 2 61 6 30 71 
34 44 27 56 29 0 65 5 12 12 20 39 28 8 49 

14 69 4 95 33 2 15 4 87 12 25 62 43 14 43 
7 62 3 88 26 5 8 3 80 5 18 55 36 7 36 
10 45 20 71 9 22 9 20 63 12 1 38 19 10 19 
57 2 67 24 38 69 56 67 16 59 46 9 28 57 28 
73 18 83 8 54 85 72 83 0 75 62 25 44 73 44 
23 32 33 58 4 35 22 33 50 25 12 25 6 23 6 
1 56 9 82 20 11 2 9 74 1 12 49 30 1 30 
82 27 92 1 63 94 81 92 9 84 71 34 53 82 53 
0 55 10 81 19 12 1 10 73 2 11 48 29 0 29 
41 14 51 40 22 53 40 51 32 43 30 7 12 41 12 
69 14 79 12 50 81 68 79 4 71 58 21 40 69 40 
57 2 67 24 38 69 56 67 16 59 46 9 28 57 28 
27 28 37 54 8 39 26 37 46 29 16 21 2 27 2 
5 60 5 86 24 7 6 5 78 3 16 53 34 5 34 
17 38 27 64 2 29 16 27 56 19 6 31 12 17 12 

17 72 7 98 36 5 18 7 90 15 28 65 46 17 46 
61 6 71 20 42 73 60 71 12 63 50 13 32 61 32 
44 11 54 37 25 56 43 54 29 46 33 4 15 44 15 
73 18 83 8 54 85 72 83 0 75 62 25 44 73 44 
46 9 56 35 27 58 45 56 27 48 35 2 17 46 17 
17 38 27 64 2 29 16 27 56 19 6 31 12 17 12 
82 27 92 1 63 94 81 92 9 84 71 34 53 82 53 
12 43 22 69 7 24 11 22 61 14 1 36 17 12 17 
5 50 15 76 14 17 4 15 68 7 6 43 24 5 24 
5 50 15 76 14 17 4 15 68 7 6 43 24 5 24 
3 58 7 84 22 9 4 7 76 1 14 51 32 3 32 
56 1 66 25 37 68 55 66 17 58 45 8 27 56 27 
11 66 1 92 30 1 12 1 84 9 22 59 40 11 40 
25 30 35 56 6 37 24 35 48 27 14 23 4 25 4 
66 11 76 15 47 78 65 76 7 68 55 18 37 66 37 

