5 6 

60 15 13 66 6 
22 53 25 28 32 
7 68 40 13 47 
16 91 63 10 70 
73 2 26 79 19 

60 2 3 51 6 
22 40 41 13 44 
7 55 56 2 59 
16 78 79 25 82 
73 11 10 64 7 

72 21 23 28 35 
34 59 15 10 3 
19 74 30 25 18 
4 97 53 48 41 
85 8 36 41 48 

52 33 2 23 56 
14 5 40 15 18 
1 20 55 30 3 
24 43 78 53 20 
65 46 11 36 69 

50 8 75 27 44 
12 46 37 11 6 
3 61 22 26 9 
26 84 1 49 32 
63 5 88 40 57 

0 62 63 9 66 
75 13 12 66 9 
47 15 16 38 19 
6 68 69 15 72 
54 8 9 45 12 

12 81 37 32 25 
87 6 38 43 50 
59 34 10 15 22 
6 87 43 38 31 
66 27 17 22 29 

8 27 62 37 4 
67 48 13 38 71 
39 20 15 10 43 
14 33 68 43 10 
46 27 8 17 50 

10 68 15 33 16 
65 7 90 42 59 
37 21 62 14 31 
16 74 9 39 22 
44 14 69 21 38 

12 81 37 32 25 
74 19 25 30 37 
75 18 26 31 38 
21 72 28 23 16 
78 15 29 34 41 

8 27 62 37 4 
54 35 0 25 58 
55 36 1 26 59 
1 18 53 28 5 
58 39 4 29 62 

10 68 15 33 16 
52 6 77 29 46 
53 5 78 30 47 
1 59 24 24 7 
56 2 81 33 50 

20 39 74 49 16 
73 54 19 44 77 
29 10 25 0 33 
24 5 30 5 28 
17 2 37 12 21 

22 80 3 45 28 
71 13 96 48 65 
27 31 52 4 21 
22 36 47 1 16 
15 43 40 8 9 

2 60 23 25 8 
17 41 42 6 11 
52 6 77 29 46 
27 31 52 4 21 
6 64 19 29 12 

