5 7 

56 0 62 30 9 
56 0 62 30 9 
2 54 8 84 63 
68 12 74 18 3 
2 58 4 88 67 

58 20 8 34 50 
58 20 8 34 50 
4 74 46 20 4 
70 8 20 46 62 
0 78 50 24 8 

37 22 18 12 26 
37 22 18 12 26 
17 76 36 42 28 
49 10 30 24 38 
21 80 40 46 32 

44 18 14 17 16 
44 18 14 17 16 
10 72 40 37 70 
56 6 26 29 4 
14 76 44 41 74 

22 31 22 31 26 
22 31 22 31 26 
32 23 76 23 28 
34 43 10 43 38 
36 27 80 27 32 

48 9 8 57 16 
48 9 8 57 16 
6 63 62 3 38 
60 3 4 69 28 
10 67 66 1 42 

2 76 48 22 6 
58 20 8 34 50 
4 82 54 28 12 
88 10 38 64 80 
67 11 17 43 59 

19 78 38 44 30 
37 22 18 12 26 
25 84 44 50 36 
67 8 48 42 56 
46 13 27 21 35 

12 74 42 39 72 
44 18 14 17 16 
18 80 48 45 78 
74 12 44 47 14 
53 9 23 26 7 

34 25 78 25 30 
22 31 22 31 26 
40 31 84 31 36 
52 61 8 61 56 
31 40 13 40 35 

8 65 64 1 40 
48 9 8 57 16 
14 71 70 5 46 
78 21 22 87 46 
57 0 1 66 25 

21 80 40 46 32 
57 2 38 32 46 
29 30 10 4 18 
3 56 16 22 8 
13 72 32 38 24 

14 76 44 41 74 
64 2 34 37 4 
36 26 6 9 24 
10 52 20 17 50 
6 68 36 33 66 

36 27 80 27 32 
42 51 2 51 46 
14 23 30 23 18 
12 3 56 3 8 
28 19 72 19 24 

10 67 66 1 42 
68 11 12 77 36 
40 17 16 49 8 
14 43 42 23 18 
2 59 58 7 34 

7 55 23 20 53 
66 4 36 39 6 
26 36 4 1 34 
32 30 2 5 28 
18 44 12 9 42 

15 6 59 6 11 
44 53 0 53 48 
4 13 40 13 8 
10 19 34 19 14 
4 5 48 5 0 

11 46 45 20 21 
70 13 14 79 38 
30 27 26 39 2 
36 21 20 45 4 
22 35 34 31 10 

22 13 66 13 18 
40 49 4 49 44 
8 17 36 17 12 
5 14 39 14 9 
38 47 6 47 42 

4 53 52 13 28 
66 9 10 75 34 
34 23 22 43 2 
31 26 25 40 1 
64 7 8 73 32 

26 31 30 35 6 
17 40 39 26 15 
70 13 14 79 38 
17 40 39 26 15 
22 35 34 31 10 

