6 6 

35 26 18 61 14 25 
2 7 15 28 19 58 
37 28 20 63 16 23 
36 27 19 62 15 24 
57 48 40 83 36 3 
40 31 23 66 19 20 

47 14 33 23 9 62 
14 19 0 56 24 29 
49 16 35 21 11 64 
48 15 34 22 10 63 
69 36 55 1 31 84 
52 19 38 18 14 67 

54 62 44 28 1 30 
21 29 11 5 34 3 
56 64 46 30 1 32 
55 63 45 29 0 31 
76 84 66 50 21 52 
59 67 49 33 4 35 

53 42 17 51 47 66 
20 9 16 18 14 33 
55 44 19 53 49 68 
54 43 18 52 48 67 
75 64 39 73 69 88 
58 47 22 56 52 71 

66 29 15 12 68 17 
33 62 18 21 35 16 
68 27 17 14 70 19 
67 28 16 13 69 18 
88 7 37 34 90 39 
71 24 20 17 73 22 

12 21 2 58 26 27 
21 12 7 49 17 36 
29 4 15 41 9 44 
14 47 28 84 52 1 
33 0 19 37 5 48 
72 39 58 2 34 87 

19 27 9 7 36 5 
28 36 18 2 27 4 
36 44 26 10 19 12 
7 1 17 33 62 31 
40 48 30 14 15 16 
79 87 69 53 24 55 

18 7 18 16 12 31 
27 16 9 25 21 40 
35 24 1 33 29 48 
8 19 44 10 14 5 
39 28 3 37 33 52 
78 67 42 76 72 91 

31 64 20 23 33 18 
40 55 11 14 42 9 
48 47 3 6 50 1 
5 90 46 49 7 44 
52 43 1 2 54 3 
91 4 40 37 93 42 

7 15 3 19 48 17 
40 48 30 14 15 16 
21 29 11 5 34 3 
77 85 67 51 22 53 
45 53 35 19 10 21 
8 0 18 34 63 32 

6 5 30 4 0 19 
39 28 3 37 33 52 
20 9 16 18 14 33 
76 65 40 74 70 89 
44 33 8 42 38 57 
9 20 45 11 15 4 

19 76 32 35 21 30 
52 43 1 2 54 3 
33 62 18 21 35 16 
89 6 38 35 91 40 
57 38 6 3 59 8 
4 91 47 50 6 45 

1 12 37 3 7 12 
9 20 45 11 15 4 
9 2 27 7 3 22 
25 14 11 23 19 38 
54 43 18 52 48 67 
23 12 13 21 17 36 

12 83 39 42 14 37 
4 91 47 50 6 45 
22 73 29 32 24 27 
38 57 13 16 40 11 
67 28 16 13 69 18 
36 59 15 18 38 13 

13 82 38 41 15 36 
24 71 27 30 26 25 
49 46 2 5 51 0 
15 80 36 39 17 34 
19 76 32 35 21 30 
0 95 51 54 2 49 

