3 8 

30 15 51 
34 19 55 
4 11 25 

5 40 10 
9 44 6 
21 14 36 

25 59 61 
29 63 65 
1 33 35 

9 9 70 
5 5 74 
35 35 44 

88 63 76 
92 67 80 
62 37 50 

72 25 53 
76 29 57 
46 1 27 

8 8 52 
12 4 56 
18 34 26 

25 10 40 
10 25 25 
46 11 61 

5 29 31 
10 44 46 
26 8 10 

39 39 40 
24 24 55 
60 60 19 

58 33 46 
73 48 61 
37 12 25 

42 5 23 
57 10 38 
21 26 2 

22 38 22 
7 23 37 
43 59 1 

20 54 56 
15 19 21 
35 69 71 

14 14 65 
49 49 30 
1 1 80 

83 58 71 
48 23 36 
98 73 86 

67 20 48 
32 15 13 
82 35 63 

3 13 47 
32 48 12 
18 2 62 

34 34 45 
68 68 11 
70 70 9 

63 38 51 
29 4 17 
27 2 15 

47 0 28 
13 34 6 
11 36 8 

17 33 27 
51 67 7 
53 69 9 

97 72 85 
97 72 85 
18 7 6 

81 34 62 
81 34 62 
2 45 17 

17 1 61 
17 1 61 
62 78 18 

16 63 35 
9 38 10 
4 51 23 

80 96 36 
55 71 11 
68 84 24 

64 80 20 
17 33 27 
45 61 1 

