7 8 

14 82 51 36 77 91 93 
60 8 23 38 3 17 19 
4 64 33 18 59 73 75 
16 52 21 6 47 61 63 
1 69 38 23 64 78 80 
72 4 35 50 9 5 7 
39 29 2 17 24 38 40 

44 72 63 67 86 24 70 
30 2 11 7 12 50 4 
26 54 45 49 68 6 52 
14 42 33 37 56 6 40 
31 59 50 54 73 11 57 
42 14 23 19 0 62 16 
9 19 10 14 33 29 17 

72 23 75 23 21 66 86 
2 51 1 51 53 8 12 
54 5 57 5 3 48 68 
42 7 45 7 9 36 56 
59 10 62 10 8 53 73 
14 63 11 63 65 20 0 
19 30 22 30 32 13 33 

57 53 89 44 44 33 62 
17 21 15 30 30 41 12 
39 35 71 26 26 15 44 
27 23 59 14 14 3 32 
44 40 76 31 31 20 49 
29 33 3 42 42 53 24 
4 0 36 9 9 20 9 

28 92 83 10 43 10 97 
46 18 9 64 31 64 23 
10 74 65 8 25 8 79 
2 62 53 20 13 20 67 
15 79 70 3 30 3 84 
58 6 3 76 43 76 11 
25 39 30 43 10 43 44 

42 81 45 96 7 58 46 
32 7 29 22 67 16 28 
24 63 27 78 11 40 28 
12 51 15 66 23 28 16 
29 68 32 83 6 45 33 
44 5 41 10 79 28 40 
11 28 8 43 46 5 7 

10 3 54 79 30 56 97 
64 71 20 5 44 18 23 
8 15 36 61 12 38 79 
20 27 24 49 0 26 67 
3 10 41 66 17 43 84 
76 83 32 7 56 30 11 
43 50 1 26 23 3 44 

30 58 49 53 72 10 56 
38 10 19 15 4 58 12 
7 21 12 16 35 27 19 
8 36 27 31 50 12 34 
33 5 14 10 9 53 7 
47 19 28 24 5 67 21 
49 21 30 26 7 69 23 

58 9 61 9 7 52 72 
10 59 7 59 61 16 4 
21 28 24 28 30 15 35 
36 13 39 13 15 30 50 
5 54 2 54 56 11 9 
19 68 16 68 70 25 5 
21 70 18 70 72 27 7 

43 39 75 30 30 19 48 
25 29 7 38 38 49 20 
6 2 38 7 7 18 11 
21 17 53 8 8 3 26 
20 24 12 33 33 44 15 
34 38 2 47 47 58 29 
36 40 4 49 49 60 31 

14 78 69 4 29 4 83 
54 10 1 72 39 72 15 
23 41 32 41 8 41 46 
8 56 47 26 7 26 61 
49 15 6 67 34 67 20 
63 1 8 81 48 81 6 
65 1 10 83 50 83 4 

28 67 31 82 7 44 32 
40 1 37 14 75 24 36 
9 30 6 45 44 7 5 
6 45 9 60 29 22 10 
35 4 32 19 70 19 31 
49 10 46 5 84 33 45 
51 12 48 3 86 35 47 

4 11 40 65 16 42 83 
72 79 28 3 52 26 15 
41 48 3 28 21 5 46 
26 33 18 43 6 20 61 
67 74 23 2 47 21 20 
81 88 37 12 61 35 6 
83 90 39 14 63 37 4 

28 21 31 21 23 22 42 
0 49 3 49 51 6 14 
9 40 12 40 42 3 23 
5 44 8 44 46 1 19 
14 63 11 63 65 20 0 
48 1 51 1 3 42 62 
2 47 5 47 49 4 16 

13 9 45 0 0 11 18 
15 19 17 28 28 39 10 
6 10 26 19 19 30 1 
10 14 22 23 23 34 5 
29 33 3 42 42 53 24 
