5 8 

95 80 89 20 83 
79 64 73 4 67 
42 27 36 33 30 
72 57 66 3 60 
32 17 26 43 20 

74 44 66 93 77 
58 28 50 77 61 
21 9 13 40 24 
51 21 43 70 54 
11 19 3 30 14 

32 91 30 13 87 
16 75 14 3 71 
21 38 23 40 34 
9 68 7 10 64 
31 28 33 50 24 

60 10 26 92 67 
44 6 10 76 51 
7 43 27 39 14 
37 13 3 69 44 
3 53 37 29 4 

42 83 84 66 42 
26 67 68 50 26 
11 30 31 13 11 
19 60 61 43 19 
21 20 21 3 21 

13 2 4 89 4 
3 14 20 73 12 
40 51 57 36 49 
10 21 27 66 19 
50 61 67 26 59 

35 67 3 17 31 
19 51 13 1 15 
18 14 50 36 22 
12 44 20 6 8 
28 4 60 46 32 

21 51 29 2 18 
6 36 14 13 3 
15 45 23 4 12 
54 24 46 73 57 
9 39 17 10 6 

63 4 65 82 8 
48 11 50 67 7 
57 2 59 76 2 
12 71 10 7 67 
51 8 53 70 4 

35 85 69 3 28 
20 70 54 12 13 
29 79 63 3 22 
40 10 6 72 47 
23 73 57 9 16 

53 12 11 29 53 
38 3 4 14 38 
47 6 5 23 47 
22 63 64 46 22 
41 0 1 17 41 

82 93 99 6 91 
67 78 84 9 76 
76 87 93 0 85 
7 18 24 69 16 
70 81 87 6 79 

60 28 92 78 64 
45 13 77 63 49 
54 22 86 72 58 
15 47 17 3 11 
48 16 80 66 52 

42 17 44 61 13 
12 47 14 31 43 
34 25 36 53 21 
61 2 63 80 6 
45 14 47 64 10 

14 64 48 18 7 
16 34 18 48 23 
6 56 40 26 1 
33 83 67 1 26 
17 67 51 15 10 

32 9 10 8 32 
2 39 40 22 2 
24 17 18 0 24 
51 10 9 27 51 
35 6 7 11 35 

61 72 78 15 70 
31 42 48 45 40 
53 64 70 23 62 
80 91 97 4 89 
64 75 81 12 73 

39 7 71 57 43 
9 23 41 27 13 
31 1 63 49 35 
58 26 90 76 62 
42 10 74 60 46 

28 22 6 60 35 
31 81 65 1 24 
30 20 4 62 37 
47 3 13 79 54 
27 77 61 5 20 

10 51 52 34 10 
49 8 7 25 49 
12 53 54 36 12 
29 70 71 53 29 
45 4 3 21 45 

19 30 36 57 28 
78 89 95 2 87 
17 28 34 59 26 
0 11 17 76 9 
74 85 91 2 83 

3 35 29 15 1 
56 24 88 74 60 
5 37 27 13 1 
22 54 10 4 18 
52 20 84 70 56 

18 23 24 6 18 
32 73 74 56 32 
16 57 58 40 16 
50 9 8 26 50 
25 16 17 1 25 

47 58 64 29 56 
3 8 14 79 6 
13 24 30 63 22 
79 90 96 3 88 
54 65 71 22 63 

25 7 57 43 29 
25 57 7 7 21 
9 41 23 9 5 
57 25 89 75 61 
32 0 64 50 36 

29 40 46 47 38 
70 81 87 6 79 
71 82 88 5 80 
53 64 70 23 62 
29 40 46 47 38 

7 25 39 25 11 
48 16 80 66 52 
49 17 81 67 53 
31 1 63 49 35 
7 25 39 25 11 

22 54 10 4 18 
33 65 1 15 29 
39 71 7 21 35 
54 22 86 72 58 
31 63 1 13 27 

