19 7 

4 51 5 62 26 15 84 91 91 14 46 48 81 51 0 82 10 5 76 
58 11 67 0 36 47 22 29 29 48 16 14 19 11 62 20 52 67 14 
57 10 66 1 35 46 23 30 30 47 15 13 20 10 61 21 51 66 15 
27 20 36 31 5 16 53 60 60 17 15 17 50 20 31 51 21 36 45 
53 6 62 5 31 42 27 34 34 43 11 9 24 6 57 25 47 62 19 
17 30 26 41 5 6 63 70 70 7 25 27 60 30 21 61 11 26 55 
7 40 16 51 15 4 73 80 80 3 35 37 70 40 11 71 1 16 65 
59 12 68 1 37 48 21 28 28 49 17 15 18 12 63 19 53 68 13 
46 1 55 12 24 35 34 41 41 36 4 2 31 1 50 32 40 55 26 
24 23 33 34 2 13 56 63 63 14 18 20 53 23 28 54 18 33 48 
85 38 94 27 63 74 5 2 2 75 43 41 8 38 89 7 79 94 13 
27 20 36 31 5 16 53 60 60 17 15 17 50 20 31 51 21 36 45 
59 12 68 1 37 48 21 28 28 49 17 15 18 12 63 19 53 68 13 
43 4 52 15 21 32 37 44 44 33 1 1 34 4 47 35 37 52 29 
10 57 1 68 32 21 90 97 97 20 52 54 87 57 6 88 16 1 82 
17 30 26 41 5 6 63 70 70 7 25 27 60 30 21 61 11 26 55 
67 20 76 9 45 56 13 20 20 57 25 23 10 20 71 11 61 76 5 
54 7 63 4 32 43 26 33 33 44 12 10 23 7 58 24 48 63 18 
39 8 48 19 17 28 41 48 48 29 3 5 38 8 43 39 33 48 33 

23 78 46 12 10 87 29 1 17 80 82 7 53 49 84 52 28 64 32 
39 16 16 50 52 25 33 61 45 18 20 69 9 13 22 10 34 2 30 
38 17 15 49 51 26 32 60 44 19 21 68 8 12 23 9 33 3 29 
8 47 15 19 21 56 2 30 14 49 51 38 22 18 53 21 3 33 1 
34 21 11 45 47 30 28 56 40 23 25 64 4 8 27 5 29 7 25 
2 57 25 9 11 66 8 20 4 59 61 28 32 28 63 31 7 43 11 
12 67 35 1 1 76 18 10 6 69 71 18 42 38 73 41 17 53 21 
40 15 17 51 53 24 34 62 46 17 19 70 10 14 21 11 35 1 31 
27 28 4 38 40 37 21 49 33 30 32 57 3 1 34 2 22 14 18 
5 50 18 16 18 59 1 27 11 52 54 35 25 21 56 24 0 36 4 
66 11 43 77 79 2 60 88 72 9 7 96 36 40 5 37 61 25 57 
8 47 15 19 21 56 2 30 14 49 51 38 22 18 53 21 3 33 1 
40 15 17 51 53 24 34 62 46 17 19 70 10 14 21 11 35 1 31 
24 31 1 35 37 40 18 46 30 33 35 54 6 2 37 5 19 17 15 
29 84 52 18 16 93 35 7 23 86 88 1 59 55 90 58 34 70 38 
