19 9 

28 31 29 18 31 2 6 33 31 14 32 41 22 39 15 9 36 8 59 
81 84 24 35 84 51 47 86 84 39 85 12 31 14 38 62 89 61 6 
54 57 3 8 57 24 20 59 57 12 58 15 4 13 11 35 62 34 33 
7 4 64 53 4 37 41 2 4 49 3 76 57 74 50 26 1 27 94 
11 14 46 35 14 19 23 16 14 31 15 58 39 56 32 8 19 9 76 
31 34 26 15 34 1 3 36 34 11 35 38 19 36 12 12 39 11 56 
29 32 28 17 32 1 5 34 32 13 33 40 21 38 14 10 37 9 58 
31 34 26 15 34 1 3 36 34 11 35 38 19 36 12 12 39 11 56 
48 51 9 2 51 18 14 53 51 6 52 21 2 19 5 29 56 28 39 
42 45 15 4 45 12 8 47 45 0 46 27 8 25 1 23 50 22 45 
85 88 28 39 88 55 51 90 88 43 89 16 35 18 42 66 93 65 2 
13 16 44 33 16 17 21 18 16 29 17 56 37 54 30 6 21 7 74 
49 52 8 3 52 19 15 54 52 7 53 20 1 18 6 30 57 29 38 
16 19 41 30 19 14 18 21 19 26 20 53 34 51 27 3 24 4 71 
84 87 27 38 87 54 50 89 87 42 88 15 34 17 41 65 92 64 3 
23 26 34 23 26 7 11 28 26 19 27 46 27 44 20 4 31 3 64 
43 46 14 3 46 13 9 48 46 1 47 26 7 24 0 24 51 23 44 
87 90 30 41 90 57 53 92 90 45 91 18 37 20 44 68 95 67 0 
7 4 64 53 4 37 41 2 4 49 3 76 57 74 50 26 1 27 94 

55 5 50 5 15 31 29 16 27 19 26 28 35 38 36 26 18 42 22 
2 48 3 48 68 22 24 69 26 34 27 81 88 91 89 27 71 11 31 
29 21 24 21 41 5 3 42 1 7 0 54 61 64 62 0 44 16 4 
90 40 85 40 20 66 64 19 62 54 61 7 0 3 1 61 17 77 57 
72 22 67 22 2 48 46 1 44 36 43 11 18 21 19 43 1 59 39 
52 2 47 2 18 28 26 19 24 16 23 31 38 41 39 23 21 39 19 
54 4 49 4 16 30 28 17 26 18 25 29 36 39 37 25 19 41 21 
52 2 47 2 18 28 26 19 24 16 23 31 38 41 39 23 21 39 19 
35 15 30 15 35 11 9 36 7 1 6 48 55 58 56 6 38 22 2 
41 9 36 9 29 17 15 30 13 5 12 42 49 52 50 12 32 28 8 
2 52 7 52 72 26 28 73 30 38 31 85 92 95 93 31 75 15 35 
70 20 65 20 0 46 44 1 42 34 41 13 20 23 21 41 3 57 37 
34 16 29 16 36 10 8 37 6 2 5 49 56 59 57 5 39 21 1 
67 17 62 17 3 43 41 4 39 31 38 16 23 26 24 38 6 54 34 
