17 10 

53 20 60 62 12 2 77 74 2 50 
94 12 78 56 43 9 81 53 48 64 
18 49 83 1 99 13 14 79 53 45 
97 95 40 49 94 49 54 62 0 3 
15 3 20 26 94 8 8 25 45 87 
24 84 46 84 70 96 20 71 7 2 
96 54 97 96 65 14 70 84 63 64 
21 9 65 65 10 88 21 27 89 0 
49 59 38 33 20 67 45 83 87 6 
23 26 81 98 20 28 6 82 5 97 
1 96 0 46 32 3 11 65 85 74 
8 26 45 58 39 29 0 37 3 7 
4 5 35 35 2 57 22 94 52 59 
38 65 45 68 20 96 16 3 15 7 
28 42 23 20 95 46 9 67 13 43 
76 67 49 12 67 28 1 60 24 55 
26 61 24 56 9 13 81 75 59 49 
