20 10 

15 25 56 78 25 6 39 2 40 26 
74 81 68 66 80 3 31 90 0 53 
91 55 75 5 16 84 69 45 42 1 
72 60 56 16 9 8 54 53 8 86 
68 23 74 43 64 55 73 48 91 69 
74 42 58 51 67 92 91 50 9 38 
12 19 96 62 73 35 77 83 50 40 
76 94 22 22 97 51 54 44 0 38 
88 15 85 54 25 90 40 97 41 57 
74 62 27 77 36 62 73 78 82 82 
12 26 3 41 77 68 54 36 38 85 
71 86 73 75 79 90 3 58 64 67 
81 54 60 23 18 79 0 23 42 75 
57 25 31 78 51 11 27 7 61 36 
96 99 32 77 82 39 0 16 68 22 
74 85 35 58 16 25 99 9 18 64 
99 67 24 7 14 4 4 11 50 35 
57 51 64 79 22 25 62 1 63 27 
14 49 7 26 26 17 48 83 6 25 
27 29 57 56 68 35 48 17 79 46 
