19 10 

52 59 61 53 46 52 57 47 38 48 
46 59 41 38 54 43 49 62 58 46 
46 55 56 40 61 39 40 33 43 53 
37 46 54 49 46 56 53 54 54 45 
44 41 44 54 52 55 64 36 51 59 
49 49 56 55 44 41 44 51 47 57 
48 54 40 50 56 56 54 45 45 35 
50 44 55 58 49 40 56 56 41 47 
52 45 42 39 59 43 60 53 47 46 
54 45 37 55 52 45 42 51 52 47 
39 52 43 47 49 68 52 38 43 52 
59 47 59 46 62 51 46 57 44 42 
49 47 61 55 41 51 35 64 61 45 
39 59 55 59 53 51 40 58 50 55 
55 55 42 44 50 45 48 44 51 49 
54 48 43 58 53 50 51 47 55 48 
65 44 55 61 53 47 43 44 52 54 
51 49 43 53 40 50 51 46 57 41 
60 49 45 53 57 47 45 42 44 44 
