18 10 

16 3 95 16 75 91 9 12 79 0 
0 27 2 96 71 25 99 37 29 88 
52 99 82 84 92 70 18 79 93 82 
73 70 25 20 30 51 10 24 21 9 
86 84 57 65 40 49 69 2 73 40 
25 32 56 58 42 93 26 89 94 86 
49 70 27 69 75 88 52 66 27 70 
45 73 75 32 35 32 59 9 34 22 
26 24 96 41 75 48 81 7 6 33 
5 9 77 26 74 9 27 54 73 32 
61 31 71 41 85 26 23 71 16 19 
22 58 5 88 52 20 82 18 30 97 
37 64 51 8 43 49 27 74 0 39 
19 69 66 72 63 81 14 16 92 31 
14 93 85 58 34 6 19 64 50 24 
10 44 73 50 32 83 3 88 3 97 
8 7 58 22 41 90 35 61 83 15 
76 73 23 62 41 96 6 59 45 42 
