6 5 

62 26 11 78 27 65 
15 21 36 31 20 18 
28 64 79 12 63 25 
6 42 57 10 41 3 
46 10 5 62 11 49 
31 67 82 15 66 28 

67 94 89 18 33 71 
20 47 42 29 14 24 
23 4 1 72 57 19 
1 26 21 50 35 3 
51 78 73 2 17 55 
26 1 4 75 60 22 

76 88 21 62 48 95 
29 41 26 15 1 48 
14 2 69 28 42 5 
8 20 47 6 20 27 
60 72 5 46 32 79 
17 5 72 31 45 2 

54 78 20 14 25 89 
7 31 27 33 22 42 
36 12 70 76 65 1 
14 10 48 54 43 21 
38 62 4 2 9 73 
39 15 73 79 68 4 

5 32 27 44 29 9 
41 68 63 8 7 45 
56 83 78 7 22 60 
11 16 11 60 45 7 
40 67 62 9 6 44 
2 29 24 47 32 6 

14 26 41 0 14 33 
50 62 5 36 22 69 
65 77 10 51 37 84 
2 10 57 16 30 17 
49 61 6 35 21 68 
11 23 44 3 17 30 

8 16 42 48 37 27 
28 52 6 12 1 63 
43 67 9 3 14 78 
24 0 58 64 53 11 
27 51 7 13 2 62 
11 13 45 51 40 24 

9 21 46 5 19 28 
18 6 73 32 46 1 
13 1 68 27 41 6 
58 70 3 44 30 77 
43 55 12 29 15 62 
5 17 50 9 23 24 

13 11 47 53 42 22 
40 16 74 80 69 5 
35 11 69 75 64 0 
36 60 2 4 7 71 
21 45 13 19 8 56 
17 7 51 57 46 18 

22 2 56 62 51 13 
34 10 68 74 63 1 
33 57 1 7 4 68 
8 16 42 48 37 27 
6 30 28 34 23 41 
41 17 75 81 70 6 

