17 5 

1 25 11 32 71 18 52 2 70 41 11 75 42 16 2 24 14 
60 36 50 29 10 43 9 63 9 20 50 14 19 77 59 85 75 
69 45 59 38 1 52 18 72 0 29 59 5 28 86 68 94 84 
25 1 15 6 45 8 26 28 44 15 15 49 16 42 24 50 40 
0 24 10 31 70 17 51 3 69 40 10 74 41 17 1 25 15 
3 27 13 34 73 20 54 0 72 43 13 77 44 14 4 22 12 
18 6 8 13 52 1 33 21 51 22 8 56 23 35 17 43 33 
19 43 29 50 89 36 70 16 88 59 29 93 60 2 20 6 4 
16 8 6 15 54 1 35 19 53 24 6 58 25 33 15 41 31 
23 47 33 54 93 40 74 20 92 63 33 97 64 6 24 2 8 
50 26 40 19 20 33 1 53 19 10 40 24 9 67 49 75 65 
17 41 27 48 87 34 68 14 86 57 27 91 58 0 18 8 2 
29 5 19 2 41 12 22 32 40 11 19 45 12 46 28 54 44 
2 26 12 33 72 19 53 1 71 42 12 76 43 15 3 23 13 
10 14 0 21 60 7 41 13 59 30 0 64 31 27 9 35 25 
3 27 13 34 73 20 54 0 72 43 13 77 44 14 4 22 12 
36 12 26 5 34 19 15 39 33 4 26 38 5 53 35 61 51 

15 74 34 43 31 55 46 18 9 67 22 48 44 1 17 15 36 
46 13 27 18 30 6 15 43 52 6 83 13 17 60 78 46 25 
55 4 36 27 39 15 24 52 61 3 92 22 26 69 87 55 34 
11 48 8 17 5 29 20 8 17 41 48 22 18 25 43 11 10 
14 73 33 42 30 54 45 17 8 66 23 47 43 0 18 14 35 
17 76 36 45 33 57 48 20 11 69 20 50 46 3 15 17 38 
4 55 15 24 12 36 27 1 10 48 41 29 25 18 36 4 17 
33 92 52 61 49 73 64 36 27 85 4 66 62 19 1 33 54 
2 57 17 26 14 38 29 1 8 50 39 31 27 16 34 2 19 
37 96 56 65 53 77 68 40 31 89 0 70 66 23 5 37 58 
36 23 17 8 20 4 5 33 42 16 73 3 7 50 68 36 15 
31 90 50 59 47 71 62 34 25 83 6 64 60 17 1 31 52 
15 44 4 13 1 25 16 12 21 37 52 18 14 29 47 15 6 
16 75 35 44 32 56 47 19 10 68 21 49 45 2 16 16 37 
4 63 23 32 20 44 35 7 2 56 33 37 33 10 28 4 25 
17 76 36 45 33 57 48 20 11 69 20 50 46 3 15 17 38 
22 37 3 6 6 18 9 19 28 30 59 11 7 36 54 22 1 

29 60 64 19 12 17 2 39 63 42 48 47 11 68 71 11 5 
32 1 3 80 73 78 63 22 2 19 13 14 72 7 10 50 56 
41 10 6 89 82 87 72 31 7 28 22 23 81 2 1 59 65 
3 34 38 45 38 43 28 13 37 16 22 21 37 42 45 15 21 
28 59 63 20 13 18 3 38 62 41 47 46 12 67 70 10 4 
31 62 66 17 10 15 0 41 65 44 50 49 9 70 73 13 7 
10 41 45 38 31 36 21 20 44 23 29 28 30 49 52 8 14 
47 78 82 1 6 1 16 57 81 60 66 65 7 86 89 29 23 
12 43 47 36 29 34 19 22 46 25 31 30 28 51 54 6 12 
51 82 86 3 10 5 20 61 85 64 70 69 11 90 93 33 27 
22 9 13 70 63 68 53 12 12 9 3 4 62 17 20 40 46 
45 76 80 3 4 1 14 55 79 58 64 63 5 84 87 27 21 
1 30 34 49 42 47 32 9 33 12 18 17 41 38 41 19 25 
30 61 65 18 11 16 1 40 64 43 49 48 10 69 72 12 6 
18 49 53 30 23 28 13 28 52 31 37 36 22 57 60 0 6 
31 62 66 17 10 15 0 41 65 44 50 49 9 70 73 13 7 
8 23 27 56 49 54 39 2 26 5 11 10 48 31 34 26 32 

6 20 19 19 69 27 7 71 41 29 29 59 11 35 27 23 59 
67 41 80 80 8 34 54 10 20 32 32 2 50 26 34 84 2 
76 50 89 89 1 43 63 1 29 41 41 11 59 35 43 93 11 
32 6 45 45 43 1 19 45 15 3 3 33 15 9 1 49 33 
7 19 20 20 68 26 6 70 40 28 28 58 10 34 26 24 58 
4 22 17 17 71 29 9 73 43 31 31 61 13 37 29 21 61 
25 1 38 38 50 8 12 52 22 10 10 40 8 16 8 42 40 
12 38 1 1 87 45 25 89 59 47 47 77 29 53 45 5 77 
23 3 36 36 52 10 10 54 24 12 12 42 6 18 10 40 42 
16 42 3 3 91 49 29 93 63 51 51 81 33 57 49 1 81 
57 31 70 70 18 24 44 20 10 22 22 8 40 16 24 74 8 
10 36 3 3 85 43 23 87 57 45 45 75 27 51 43 7 75 
36 10 49 49 39 3 23 41 11 1 1 29 19 5 3 53 29 
5 21 18 18 70 28 8 72 42 30 30 60 12 36 28 22 60 
17 9 30 30 58 16 4 60 30 18 18 48 0 24 16 34 48 
4 22 17 17 71 29 9 73 43 31 31 61 13 37 29 21 61 
43 17 56 56 32 10 30 34 4 8 8 22 26 2 10 60 22 

14 73 33 42 30 54 45 17 8 66 23 47 43 0 18 14 35 
10 49 9 18 6 30 21 7 16 42 47 23 19 24 42 10 11 
4 63 23 32 20 44 35 7 2 56 33 37 33 10 28 4 25 
17 42 2 11 1 23 14 14 23 35 54 16 12 31 49 17 4 
56 3 37 28 40 16 25 53 62 4 93 23 27 70 88 56 35 
3 56 16 25 13 37 28 0 9 49 40 30 26 17 35 3 18 
37 22 18 9 21 3 6 34 43 15 74 4 8 51 69 37 16 
17 76 36 45 33 57 48 20 11 69 20 50 46 3 15 17 38 
55 4 36 27 39 15 24 52 61 3 92 22 26 69 87 55 34 
26 33 7 2 10 14 5 23 32 26 63 7 3 40 58 26 5 
4 63 23 32 20 44 35 7 2 56 33 37 33 10 28 4 25 
60 1 41 32 44 20 29 57 66 8 97 27 31 74 92 60 39 
27 32 8 1 11 13 4 24 33 25 64 6 2 41 59 27 6 
31 90 50 59 47 71 62 34 25 83 6 64 60 17 1 31 52 
13 72 32 41 29 53 44 16 7 65 24 46 42 1 19 13 34 
39 98 58 67 55 79 70 42 33 91 2 72 68 25 7 39 60 
29 88 48 57 45 69 60 32 23 81 8 62 58 15 3 29 50 

28 59 63 20 13 18 3 38 62 41 47 46 12 67 70 10 4 
4 35 39 44 37 42 27 14 38 17 23 22 36 43 46 14 20 
18 49 53 30 23 28 13 28 52 31 37 36 22 57 60 0 6 
3 28 32 51 44 49 34 7 31 10 16 15 43 36 39 21 27 
42 11 7 90 83 88 73 32 8 29 23 24 82 3 0 60 66 
11 42 46 37 30 35 20 21 45 24 30 29 29 50 53 7 13 
23 8 12 71 64 69 54 13 11 10 4 5 63 16 19 41 47 
31 62 66 17 10 15 0 41 65 44 50 49 9 70 73 13 7 
41 10 6 89 82 87 72 31 7 28 22 23 81 2 1 59 65 
12 19 23 60 53 58 43 2 22 1 7 6 52 27 30 30 36 
18 49 53 30 23 28 13 28 52 31 37 36 22 57 60 0 6 
46 15 11 94 87 92 77 36 12 33 27 28 86 7 4 64 70 
13 18 22 61 54 59 44 3 21 0 6 5 53 26 29 31 37 
45 76 80 3 4 1 14 55 79 58 64 63 5 84 87 27 21 
27 58 62 21 14 19 4 37 61 40 46 45 13 66 69 9 3 
53 84 88 5 12 7 22 63 87 66 72 71 13 92 95 35 29 
43 74 78 5 2 3 12 53 77 56 62 61 3 82 85 25 19 

7 19 20 20 68 26 6 70 40 28 28 58 10 34 26 24 58 
31 5 44 44 44 2 18 46 16 4 4 34 14 10 2 48 34 
17 9 30 30 58 16 4 60 30 18 18 48 0 24 16 34 48 
38 12 51 51 37 5 25 39 9 3 3 27 21 3 5 55 27 
77 51 90 90 2 44 64 0 30 42 42 12 60 36 44 94 12 
24 2 37 37 51 9 11 53 23 11 11 41 7 17 9 41 41 
58 32 71 71 17 25 45 19 11 23 23 7 41 17 25 75 7 
4 22 17 17 71 29 9 73 43 31 31 61 13 37 29 21 61 
76 50 89 89 1 43 63 1 29 41 41 11 59 35 43 93 11 
47 21 60 60 28 14 34 30 0 12 12 18 30 6 14 64 18 
17 9 30 30 58 16 4 60 30 18 18 48 0 24 16 34 48 
81 55 94 94 6 48 68 4 34 46 46 16 64 40 48 98 16 
48 22 61 61 27 15 35 29 1 13 13 17 31 7 15 65 17 
10 36 3 3 85 43 23 87 57 45 45 75 27 51 43 7 75 
8 18 21 21 67 25 5 69 39 27 27 57 9 33 25 25 57 
18 44 5 5 93 51 31 95 65 53 53 83 35 59 51 1 83 
8 34 5 5 83 41 21 85 55 43 43 73 25 49 41 9 73 

14 45 49 34 27 32 17 24 48 27 33 32 26 53 56 4 10 
45 14 10 93 86 91 76 35 11 32 26 27 85 6 3 63 69 
5 26 30 53 46 51 36 5 29 8 14 13 45 34 37 23 29 
14 17 21 62 55 60 45 4 20 1 5 4 54 25 28 32 38 
2 29 33 50 43 48 33 8 32 11 17 16 42 37 40 20 26 
26 5 9 74 67 72 57 16 8 13 7 8 66 13 16 44 50 
17 14 18 65 58 63 48 7 17 4 2 1 57 22 25 35 41 
11 42 46 37 30 35 20 21 45 24 30 29 29 50 53 7 13 
20 51 55 28 21 26 11 30 54 33 39 38 20 59 62 2 4 
38 7 3 86 79 84 69 28 4 25 19 20 78 1 4 56 62 
51 82 86 3 10 5 20 61 85 64 70 69 11 90 93 33 27 
19 12 16 67 60 65 50 9 15 6 0 1 59 20 23 37 43 
15 16 20 63 56 61 46 5 19 2 4 3 55 24 27 33 39 
