4 13 

5 5 91 92 
33 33 63 64 
64 64 32 33 
83 83 13 14 

83 91 75 85 
55 63 47 57 
24 32 16 26 
5 13 3 7 

3 14 40 74 
31 14 12 46 
62 45 19 15 
81 64 38 4 

54 55 59 74 
26 27 31 46 
5 4 0 15 
24 23 19 4 

23 61 3 5 
5 33 25 33 
36 2 56 64 
55 17 75 83 

52 89 31 85 
24 61 3 57 
7 30 28 26 
26 11 47 7 

25 24 23 26 
3 4 5 2 
34 35 36 33 
53 54 55 52 

4 24 45 1 
24 4 17 29 
55 35 14 60 
74 54 33 79 

45 72 78 22 
17 44 50 6 
14 13 19 37 
33 6 0 56 

46 92 5 5 
18 64 33 23 
13 33 64 54 
32 14 83 73 

51 10 19 77 
23 18 9 49 
8 49 40 18 
27 68 59 1 

31 71 31 49 
3 43 3 21 
28 12 28 10 
47 7 47 29 

88 96 80 90 
88 96 80 90 
8 0 16 6 
9 1 17 7 

2 19 45 79 
2 19 45 79 
94 77 51 17 
95 78 52 18 

59 60 64 79 
59 60 64 79 
37 36 32 17 
38 37 33 18 

28 66 8 0 
28 66 8 0 
68 30 88 96 
69 31 89 97 

57 94 36 90 
57 94 36 90 
39 2 60 6 
40 3 61 7 

30 29 28 31 
30 29 28 31 
66 67 68 65 
67 68 69 66 

9 29 50 4 
9 29 50 4 
87 67 46 92 
88 68 47 93 

50 77 83 27 
50 77 83 27 
46 19 13 69 
47 20 14 70 

51 97 0 10 
51 97 0 10 
45 1 96 86 
46 0 97 87 

56 15 24 82 
56 15 24 82 
40 81 72 14 
41 82 73 15 

36 76 36 54 
36 76 36 54 
60 20 60 42 
61 21 61 43 

86 69 43 9 
94 77 51 17 
78 61 35 1 
88 71 45 11 

29 28 24 9 
37 36 32 17 
21 20 16 1 
31 30 26 11 

60 22 80 88 
68 30 88 96 
52 14 72 80 
62 24 82 90 

31 6 52 2 
39 2 60 6 
23 14 44 10 
33 4 54 0 

58 59 60 57 
66 67 68 65 
50 51 52 49 
60 61 62 59 

79 59 38 84 
87 67 46 92 
71 51 30 76 
81 61 40 86 

38 11 5 61 
46 19 13 69 
30 3 3 53 
40 13 7 63 

37 9 88 78 
45 1 96 86 
29 17 80 70 
39 7 90 80 

32 73 64 6 
40 81 72 14 
24 65 56 2 
34 75 66 8 

52 12 52 34 
60 20 60 42 
44 4 44 26 
54 14 54 36 

57 58 62 77 
40 41 45 60 
14 15 19 34 
20 19 15 0 

26 64 6 2 
9 47 11 19 
17 21 37 45 
51 13 71 79 

55 92 34 88 
38 75 17 71 
12 49 9 45 
22 15 43 11 

28 27 26 29 
11 10 9 12 
15 16 17 14 
49 50 51 48 

7 27 48 2 
10 10 31 15 
36 16 5 41 
70 50 29 75 

48 75 81 25 
31 58 64 8 
5 32 38 18 
29 2 4 52 

49 95 2 8 
32 78 19 9 
6 52 45 35 
28 18 79 69 

54 13 22 80 
37 4 5 63 
11 30 21 37 
23 64 55 3 

34 74 34 52 
17 57 17 35 
9 31 9 9 
43 3 43 25 

31 7 51 59 
32 6 52 60 
36 2 56 64 
51 13 71 79 

2 35 23 31 
3 34 24 30 
7 30 28 26 
22 15 43 11 

29 30 31 28 
30 31 32 29 
34 35 36 33 
49 50 51 48 

50 30 9 55 
51 31 10 56 
55 35 14 60 
70 50 29 75 

9 18 24 32 
10 17 23 33 
14 13 19 37 
29 2 4 52 

8 38 59 49 
9 37 60 50 
13 33 64 54 
28 18 79 69 

3 44 35 23 
4 45 36 22 
8 49 40 18 
23 64 55 3 

23 17 23 5 
24 16 24 6 
28 12 28 10 
43 3 43 25 

29 66 8 62 
9 28 30 24 
49 86 28 82 
57 94 36 90 

2 1 0 3 
36 37 38 35 
22 21 20 23 
30 29 28 31 

19 1 22 24 
57 37 16 62 
1 21 42 4 
9 29 50 4 

22 49 55 1 
16 11 17 39 
42 69 75 19 
50 77 83 27 

23 69 28 18 
15 31 66 56 
43 89 8 2 
51 97 0 10 

28 13 4 54 
10 51 42 16 
48 7 16 74 
56 15 24 82 

8 48 8 26 
30 10 30 12 
28 68 28 46 
36 76 36 54 

27 28 29 26 
64 65 66 63 
6 7 8 5 
60 61 62 59 

48 28 7 53 
85 65 44 90 
27 7 14 32 
81 61 40 86 

7 20 26 30 
44 17 11 67 
14 41 47 9 
40 13 7 63 

6 40 57 47 
43 3 94 84 
15 61 36 26 
39 7 90 80 

1 42 33 25 
38 79 70 12 
20 21 12 46 
34 75 66 8 

21 19 21 3 
58 18 58 40 
0 40 0 18 
54 14 54 36 

21 1 20 26 
20 0 21 25 
19 1 22 24 
22 2 19 27 

20 47 53 3 
21 48 54 2 
22 49 55 1 
19 46 52 4 

21 67 30 20 
22 68 29 19 
23 69 28 18 
20 66 31 21 

26 15 6 52 
27 14 5 53 
28 13 4 54 
25 16 7 51 

6 46 6 24 
7 47 7 25 
8 48 8 26 
5 45 5 23 

41 68 74 18 
21 48 54 2 
0 27 33 23 
46 73 79 23 

42 88 9 1 
22 68 29 19 
1 47 50 40 
47 93 4 6 

47 6 15 73 
27 14 5 53 
6 35 26 32 
52 11 20 78 

27 67 27 45 
7 47 7 25 
14 26 14 4 
32 72 32 50 

1 47 50 40 
26 20 77 67 
32 14 83 73 
24 70 27 17 

6 35 26 32 
21 62 53 5 
27 68 59 1 
29 12 3 55 

14 26 14 4 
41 1 41 23 
47 7 47 29 
9 49 9 27 

5 36 27 31 
41 82 73 15 
56 15 24 82 
46 5 14 72 

15 25 15 3 
61 21 61 43 
36 76 36 54 
26 66 26 44 

20 20 20 2 
21 61 21 39 
12 52 12 30 
46 6 46 28 

