11 5 

52 14 25 35 16 59 1 44 45 30 25 
5 61 72 12 31 12 48 3 2 17 72 
2 64 75 15 34 9 51 6 5 20 75 
16 82 93 33 52 9 69 24 23 38 93 
57 9 20 40 21 64 4 49 50 35 20 
35 31 42 18 1 42 18 27 28 13 42 
11 55 66 6 25 18 42 3 4 11 66 
7 59 70 10 29 14 46 1 0 15 70 
4 62 73 13 32 11 49 4 3 18 73 
31 35 46 14 5 38 22 23 24 9 46 
12 54 65 5 24 19 41 4 5 10 65 

17 42 40 67 47 21 51 17 13 13 31 
64 5 7 20 0 68 4 64 60 60 16 
67 8 10 17 3 71 1 67 63 63 19 
85 26 28 1 21 89 17 85 81 81 37 
12 47 45 72 52 16 56 12 8 8 36 
34 25 23 50 30 38 34 34 30 30 14 
58 1 1 26 6 62 10 58 54 54 10 
62 3 5 22 2 66 6 62 58 58 14 
65 6 8 19 1 69 3 65 61 61 17 
38 21 19 46 26 42 30 38 34 34 10 
57 2 0 27 7 61 11 57 53 53 9 

23 16 15 9 9 59 38 11 20 1 22 
70 63 32 38 56 12 9 36 27 48 25 
73 66 35 41 59 9 12 39 30 51 28 
91 84 53 59 77 9 30 57 48 69 46 
18 11 20 14 4 64 43 16 25 4 27 
40 33 2 8 26 42 21 6 3 18 5 
64 57 26 32 50 18 3 30 21 42 19 
68 61 30 36 54 14 7 34 25 46 23 
71 64 33 39 57 11 10 37 28 49 26 
44 37 6 12 30 38 17 10 1 22 1 
63 56 25 31 49 19 2 29 20 41 18 

40 43 44 23 47 27 25 16 68 30 20 
7 4 3 24 0 20 72 31 21 17 67 
10 7 6 27 3 23 75 34 18 20 70 
28 25 24 45 21 41 93 52 0 38 88 
45 48 49 28 52 32 20 21 73 35 15 
23 26 27 6 30 10 42 1 51 13 37 
1 2 3 18 6 14 66 25 27 11 61 
5 2 1 22 2 18 70 29 23 15 65 
8 5 4 25 1 21 73 32 20 18 68 
19 22 23 2 26 6 46 5 47 9 41 
0 3 4 17 7 13 65 24 28 10 60 

69 10 12 15 5 73 1 69 65 65 21 
3 56 54 81 61 7 65 3 1 1 45 
8 67 65 92 72 4 76 8 12 12 56 
52 7 5 32 12 56 16 52 48 48 4 
33 26 24 51 31 37 35 33 29 29 15 
76 17 19 8 12 80 8 76 72 72 28 
16 43 41 68 48 20 52 16 12 12 32 
61 2 4 23 3 65 7 61 57 57 13 
62 3 5 22 2 66 6 62 58 58 14 
47 12 10 37 17 51 21 47 43 43 1 
8 67 65 92 72 4 76 8 12 12 56 

75 68 37 43 61 7 14 41 32 53 30 
9 2 29 23 5 73 52 25 34 13 36 
2 9 40 34 16 84 63 36 45 24 47 
58 51 20 26 44 24 3 24 15 36 13 
39 32 1 7 25 43 22 5 4 17 6 
82 75 44 50 68 0 21 48 39 60 37 
22 15 16 10 8 60 39 12 21 0 23 
67 60 29 35 53 15 6 33 24 45 22 
68 61 30 36 54 14 7 34 25 46 23 
53 46 15 21 39 29 8 19 10 31 8 
2 9 40 34 16 84 63 36 45 24 47 

12 9 8 29 5 25 77 36 16 22 72 
54 57 58 37 61 41 11 30 82 44 6 
65 68 69 48 72 52 0 41 93 55 5 
5 8 9 12 12 8 60 19 33 5 55 
24 27 28 7 31 11 41 0 52 14 36 
19 16 15 36 12 32 84 43 9 29 79 
41 44 45 24 48 28 24 17 69 31 19 
4 1 0 21 3 17 69 28 24 14 64 
5 2 1 22 2 18 70 29 23 15 65 
10 13 14 7 17 3 55 14 38 0 50 
65 68 69 48 72 52 0 41 93 55 5 

6 1 32 26 8 76 55 28 37 16 39 
65 58 27 33 51 17 4 31 22 43 20 
63 56 25 31 49 19 2 29 20 41 18 
90 83 52 58 76 8 29 56 47 68 45 
70 63 32 38 56 12 9 36 27 48 25 
2 5 36 30 12 80 59 32 41 20 43 
74 67 36 42 60 8 13 40 31 52 29 
6 1 32 26 8 76 55 28 37 16 39 
10 3 28 22 4 72 51 24 33 12 35 
10 3 28 22 4 72 51 24 33 12 35 
54 47 16 22 40 28 7 20 11 32 9 

57 60 61 40 64 44 8 33 85 47 3 
2 1 2 19 5 15 67 26 26 12 62 
0 3 4 17 7 13 65 24 28 10 60 
27 24 23 44 20 40 92 51 1 37 87 
7 4 3 24 0 20 72 31 21 17 67 
61 64 65 44 68 48 4 37 89 51 1 
11 8 7 28 4 24 76 35 17 21 71 
57 60 61 40 64 44 8 33 85 47 3 
53 56 57 36 60 40 12 29 81 43 7 
53 56 57 36 60 40 12 29 81 43 7 
9 12 13 8 16 4 56 15 37 1 51 

63 66 67 46 70 50 2 39 91 53 3 
56 59 60 39 63 43 9 32 84 46 4 
25 28 29 8 32 12 40 1 53 15 35 
31 34 35 14 38 18 34 7 59 21 29 
49 52 53 32 56 36 16 25 77 39 11 
19 16 15 36 12 32 84 43 9 29 79 
2 5 6 15 9 11 63 22 30 8 58 
29 32 33 12 36 16 36 5 57 19 31 
20 23 24 3 27 7 45 4 48 10 40 
41 44 45 24 48 28 24 17 69 31 19 
18 21 22 1 25 5 47 6 46 8 42 

