18 4 

43 60 48 47 30 55 79 52 5 54 32 30 28 77 11 1 64 66 
41 24 36 37 54 29 5 32 79 30 52 54 56 7 73 83 20 18 
11 28 16 15 2 23 47 20 27 22 0 2 4 45 21 31 32 34 
2 15 3 2 15 10 34 7 40 9 13 15 17 32 34 44 19 21 
43 26 38 39 56 31 7 34 81 32 54 56 58 9 75 85 22 20 
9 8 4 5 22 3 27 0 47 2 20 22 24 25 41 51 12 14 
29 12 24 25 42 17 7 20 67 18 40 42 44 5 61 71 8 6 
43 26 38 39 56 31 7 34 81 32 54 56 58 9 75 85 22 20 
12 5 7 8 25 0 24 3 50 1 23 25 27 22 44 54 9 11 
54 71 59 58 41 66 90 63 16 65 43 41 39 88 22 12 75 77 
9 26 14 13 4 21 45 18 29 20 2 4 6 43 23 33 30 32 
32 49 37 36 19 44 68 41 6 43 21 19 17 66 0 10 53 55 
5 22 10 9 8 17 41 14 33 16 6 8 10 39 27 37 26 28 
40 23 35 36 53 28 4 31 78 29 51 53 55 6 72 82 19 17 
40 23 35 36 53 28 4 31 78 29 51 53 55 6 72 82 19 17 
41 58 46 45 28 53 77 50 3 52 30 28 26 75 9 1 62 64 
20 37 25 24 7 32 56 29 18 31 9 7 5 54 12 22 41 43 
43 60 48 47 30 55 79 52 5 54 32 30 28 77 11 1 64 66 

23 35 51 33 87 58 0 55 3 38 42 66 79 39 56 70 81 36 
61 49 33 51 3 26 84 29 81 46 42 18 5 45 28 14 3 48 
9 3 19 1 55 26 32 23 29 6 10 34 47 7 24 38 49 4 
22 10 6 12 42 13 45 10 42 7 3 21 34 6 11 25 36 9 
63 51 35 53 1 28 86 31 83 48 44 20 7 47 30 16 5 50 
29 17 1 19 35 6 52 3 49 14 10 14 27 13 4 18 29 16 
49 37 21 39 15 14 72 17 69 34 30 6 7 33 16 2 9 36 
63 51 35 53 1 28 86 31 83 48 44 20 7 47 30 16 5 50 
32 20 4 22 32 3 55 0 52 17 13 11 24 16 1 15 26 19 
34 46 62 44 98 69 11 66 14 49 53 77 90 50 67 81 92 47 
11 1 17 1 53 24 34 21 31 4 8 32 45 5 22 36 47 2 
12 24 40 22 76 47 11 44 8 27 31 55 68 28 45 59 70 25 
15 3 13 5 49 20 38 17 35 0 4 28 41 1 18 32 43 2 
60 48 32 50 4 25 83 28 80 45 41 17 4 44 27 13 2 47 
60 48 32 50 4 25 83 28 80 45 41 17 4 44 27 13 2 47 
21 33 49 31 85 56 2 53 1 36 40 64 77 37 54 68 79 34 
0 12 28 10 64 35 23 32 20 15 19 43 56 16 33 47 58 13 
23 35 51 33 87 58 0 55 3 38 42 66 79 39 56 70 81 36 

32 12 52 3 87 6 1 12 39 9 87 76 37 22 12 32 42 24 
52 72 32 81 3 78 85 96 45 75 3 8 47 62 72 52 42 60 
0 20 20 29 55 26 33 44 7 23 55 44 5 10 20 0 10 8 
13 33 7 42 42 39 46 57 6 36 42 31 8 23 33 13 3 21 
54 74 34 83 1 80 87 98 47 77 1 10 49 64 74 54 44 62 
20 40 0 49 35 46 53 64 13 43 35 24 15 30 40 20 10 28 
40 60 20 69 15 66 73 84 33 63 15 4 35 50 60 40 30 48 
