11 4 

22 46 44 25 60 44 9 1 16 17 55 
1 67 65 46 81 65 12 22 5 38 76 
68 0 2 21 14 2 55 45 62 29 9 
86 18 20 39 4 20 73 63 80 47 9 
38 30 28 9 44 28 25 15 32 1 39 
60 8 6 13 22 6 47 37 54 21 17 
86 18 20 39 4 20 73 63 80 47 9 
31 37 35 16 51 35 18 8 25 8 46 
79 11 13 32 3 13 66 56 73 40 2 
76 8 10 29 6 10 63 53 70 37 1 
17 51 49 30 65 49 4 6 11 22 60 

31 32 9 58 73 9 43 13 22 11 25 
52 53 30 79 94 30 64 34 1 32 46 
15 14 37 12 27 37 3 33 68 35 21 
33 32 55 6 9 55 21 51 86 53 39 
15 16 7 42 57 7 27 3 38 5 9 
7 6 29 20 35 29 5 25 60 27 13 
33 32 55 6 9 55 21 51 86 53 39 
22 23 0 49 64 0 34 4 31 2 16 
26 25 48 1 16 48 14 44 79 46 32 
23 22 45 4 19 45 11 41 76 43 29 
36 37 14 63 78 14 48 18 17 16 30 

67 58 11 77 73 3 40 11 62 0 24 
88 79 10 98 94 18 61 10 83 21 45 
21 12 57 31 27 49 6 57 16 46 22 
3 6 75 13 9 67 24 75 2 64 40 
51 42 27 61 57 19 24 27 46 16 8 
29 20 49 39 35 41 2 49 24 38 14 
3 6 75 13 9 67 24 75 2 64 40 
58 49 20 68 64 12 31 20 53 9 15 
10 1 68 20 16 60 17 68 5 57 33 
13 4 65 23 19 57 14 65 8 54 30 
72 63 6 82 78 2 45 6 67 5 29 

53 54 31 80 95 31 65 35 0 33 47 
15 14 37 12 27 37 3 33 68 35 21 
13 12 35 14 29 35 1 31 66 33 19 
6 7 16 33 48 16 18 12 47 14 0 
29 28 51 2 13 51 17 47 82 49 35 
13 12 35 14 29 35 1 31 66 33 19 
40 41 18 67 82 18 52 22 13 20 34 
30 31 8 57 72 8 42 12 23 10 24 
47 48 25 74 89 25 59 29 6 27 41 
14 15 8 41 56 8 26 4 39 6 8 
24 23 46 3 18 46 12 42 77 44 30 

89 80 11 99 95 19 62 11 84 22 46 
21 12 57 31 27 49 6 57 16 46 22 
23 14 55 33 29 47 4 55 18 44 20 
42 33 36 52 48 28 15 36 37 25 1 
7 2 71 17 13 63 20 71 2 60 36 
23 14 55 33 29 47 4 55 18 44 20 
76 67 2 86 82 6 49 2 71 9 33 
66 57 12 76 72 4 39 12 61 1 23 
83 74 5 93 89 13 56 5 78 16 40 
50 41 28 60 56 20 23 28 45 17 7 
12 3 66 22 18 58 15 66 7 55 31 

36 27 42 46 42 34 9 42 31 31 7 
35 26 43 45 41 35 8 43 30 32 8 
58 49 20 68 64 12 31 20 53 9 15 
9 0 69 19 15 61 18 69 4 58 34 
6 15 84 4 0 76 33 84 11 73 49 
58 49 20 68 64 12 31 20 53 9 15 
24 15 54 34 30 46 3 54 19 43 19 
54 45 24 64 60 16 27 24 49 13 11 
89 80 11 99 95 19 62 11 84 22 46 
56 47 22 66 62 14 29 22 51 11 13 
42 33 36 52 48 28 15 36 37 25 1 

