18 11 

29 26 50 43 33 39 20 30 1 17 35 19 36 23 36 42 33 0 
74 71 5 2 78 6 65 75 44 28 80 26 9 22 9 3 78 45 
81 78 2 9 85 13 72 82 51 35 87 33 16 29 16 10 85 52 
9 6 70 63 13 59 0 10 21 37 15 39 56 43 56 62 13 20 
81 78 2 9 85 13 72 82 51 35 87 33 16 29 16 10 85 52 
74 71 5 2 78 6 65 75 44 28 80 26 9 22 9 3 78 45 
20 17 59 52 24 48 11 21 10 26 26 28 45 32 45 51 24 9 
22 19 57 50 26 46 13 23 8 24 28 26 43 30 43 49 26 7 
48 45 31 24 52 20 39 49 18 2 54 0 17 4 17 23 52 19 
52 49 27 20 56 16 43 53 22 6 58 4 13 0 13 19 56 23 
69 66 10 3 73 1 60 70 39 23 75 21 4 17 4 2 73 40 
41 38 38 31 45 27 32 42 11 5 47 7 24 11 24 30 45 12 
4 1 75 68 8 64 5 5 26 42 10 44 61 48 61 67 8 25 
86 83 7 14 90 18 77 87 56 40 92 38 21 34 21 15 90 57 
14 11 65 58 18 54 5 15 16 32 20 34 51 38 51 57 18 15 
49 46 30 23 53 19 40 50 19 3 55 1 16 3 16 22 53 20 
10 13 89 82 6 78 19 9 40 56 4 58 75 62 75 81 6 39 
36 33 43 36 40 32 27 37 6 10 42 12 29 16 29 35 40 7 

31 36 33 20 15 19 38 9 4 43 1 16 2 24 3 9 21 12 
76 9 12 65 60 64 83 36 41 2 46 61 43 69 42 36 66 33 
83 16 19 72 67 71 90 43 48 9 53 68 50 76 49 43 73 40 
11 56 53 0 5 1 18 29 24 63 19 4 22 4 23 29 1 32 
83 16 19 72 67 71 90 43 48 9 53 68 50 76 49 43 73 40 
76 9 12 65 60 64 83 36 41 2 46 61 43 69 42 36 66 33 
22 45 42 11 6 10 29 18 13 52 8 7 11 15 12 18 12 21 
24 43 40 13 8 12 31 16 11 50 6 9 9 17 10 16 14 19 
50 17 14 39 34 38 57 10 15 24 20 35 17 43 16 10 40 7 
54 13 10 43 38 42 61 14 19 20 24 39 21 47 20 14 44 11 
71 4 7 60 55 59 78 31 36 3 41 56 38 64 37 31 61 28 
43 24 21 32 27 31 50 3 8 31 13 28 10 36 9 3 33 0 
