8 12 

3 50 49 5 21 28 7 22 
10 43 42 12 14 21 0 15 
14 39 38 16 10 17 4 11 
39 14 13 41 15 8 29 14 
5 48 47 7 19 26 5 20 
16 69 68 14 40 47 26 41 
30 23 22 32 6 1 20 5 
25 28 27 27 1 6 15 0 

14 50 0 36 16 71 80 7 
21 43 7 29 9 64 73 0 
25 39 11 25 5 60 69 4 
50 14 36 0 20 35 44 29 
16 48 2 34 14 69 78 5 
5 69 19 55 35 90 99 26 
41 23 27 9 11 44 53 20 
36 28 22 14 6 49 58 15 

44 16 70 8 48 24 35 68 
37 23 63 1 41 17 28 61 
33 27 59 3 37 13 24 57 
8 52 34 28 12 12 1 32 
42 18 68 6 46 22 33 66 
63 3 89 27 67 43 54 87 
17 43 43 19 21 3 8 41 
22 38 48 14 26 2 13 46 

39 21 74 40 80 13 14 0 
32 14 67 33 73 20 21 7 
28 10 63 29 69 24 25 11 
3 15 38 4 44 49 50 36 
37 19 72 38 78 15 16 2 
58 40 93 59 99 6 5 19 
12 6 47 13 53 40 41 27 
17 1 52 18 58 35 36 22 

51 80 69 23 71 15 25 56 
44 73 62 16 64 22 18 49 
40 69 58 12 60 26 14 45 
15 44 33 13 35 51 11 20 
49 78 67 21 69 17 23 54 
70 99 88 42 90 4 44 75 
24 53 42 4 44 42 2 29 
29 58 47 1 49 37 3 34 

19 67 75 3 68 57 78 33 
12 60 68 10 61 50 71 26 
8 56 64 14 57 46 67 22 
17 31 39 39 32 21 42 3 
17 65 73 5 66 55 76 31 
38 86 94 16 87 76 97 52 
8 40 48 30 41 30 51 6 
3 45 53 25 46 35 56 11 

21 7 11 19 5 22 54 2 
14 0 18 26 12 15 47 9 
10 4 22 30 16 11 43 13 
15 29 47 55 41 14 18 38 
19 5 13 21 7 20 52 4 
40 26 8 0 14 41 73 17 
6 20 38 46 32 5 27 29 
1 15 33 41 27 0 32 24 

8 2 38 7 6 68 28 8 
1 5 31 0 1 61 21 1 
3 9 27 4 5 57 17 3 
28 34 2 29 30 32 8 28 
6 0 36 5 4 66 26 6 
27 21 57 26 25 87 47 27 
19 25 11 20 21 41 1 19 
14 20 16 15 16 46 6 14 

52 66 48 2 38 52 40 25 
45 59 41 5 31 45 33 18 
41 55 37 9 27 41 29 14 
16 30 12 34 2 16 4 11 
50 64 46 0 36 50 38 23 
71 85 67 21 57 71 59 44 
25 39 21 25 11 25 13 2 
30 44 26 20 16 30 18 3 

16 66 54 14 8 61 76 71 
23 59 47 21 15 54 69 64 
27 55 43 25 19 50 65 60 
52 30 18 50 44 25 40 35 
18 64 52 16 10 59 74 69 
3 85 73 5 11 80 95 90 
43 39 27 41 35 34 49 44 
38 44 32 36 30 39 54 49 

23 6 9 77 32 62 39 9 
16 13 2 70 25 55 32 2 
12 17 2 66 21 51 28 2 
13 42 27 41 4 26 3 27 
21 8 7 75 30 60 37 7 
42 13 28 96 51 81 58 28 
4 33 18 50 5 35 12 18 
1 28 13 55 10 40 17 13 

11 53 3 39 19 74 83 10 
64 0 50 14 34 21 30 43 
63 1 49 13 33 22 31 42 
9 55 5 41 21 76 85 12 
35 29 21 15 5 50 59 14 
42 22 28 8 12 43 52 21 
21 43 7 29 9 64 73 0 
36 28 22 14 6 49 58 15 

47 13 73 11 51 27 38 71 
6 66 20 42 2 26 15 18 
5 65 21 41 1 25 14 19 
49 11 75 13 53 29 40 73 
23 37 49 13 27 3 14 47 
16 44 42 20 20 4 7 40 
37 23 63 1 41 17 28 61 
22 38 48 14 26 2 13 46 

42 24 77 43 83 10 11 3 
11 29 24 10 30 63 64 50 
10 28 25 9 31 62 63 49 
44 26 79 45 85 8 9 5 
18 0 53 19 59 34 35 21 
11 7 46 12 52 41 42 28 
32 14 67 33 73 20 21 7 
17 1 52 18 58 35 36 22 

54 83 72 26 74 12 28 59 
1 30 19 27 21 65 25 6 
2 31 20 26 22 64 24 7 
56 85 74 28 76 10 30 61 
30 59 48 2 50 36 4 35 
23 52 41 5 43 43 3 28 
44 73 62 16 64 22 18 49 
29 58 47 1 49 37 3 34 

22 70 78 0 71 60 81 36 
31 17 25 53 18 7 28 17 
30 18 26 52 19 8 29 16 
24 72 80 2 73 62 83 38 
2 46 54 24 47 36 57 12 
9 39 47 31 40 29 50 5 
12 60 68 10 61 50 71 26 
3 45 53 25 46 35 56 11 

24 10 8 16 2 25 57 1 
29 43 61 69 55 28 4 52 
28 42 60 68 54 27 5 51 
26 12 6 14 0 27 59 3 
0 14 32 40 26 1 33 23 
7 21 39 47 33 6 26 30 
14 0 18 26 12 15 47 9 
1 15 33 41 27 0 32 24 

11 5 41 10 9 71 31 11 
42 48 12 43 44 18 22 42 
41 47 11 42 43 19 21 41 
13 7 43 12 11 73 33 13 
13 19 17 14 15 47 7 13 
20 26 10 21 22 40 0 20 
1 5 31 0 1 61 21 1 
14 20 16 15 16 46 6 14 

55 69 51 5 41 55 43 28 
2 16 2 48 12 2 10 25 
3 17 1 47 11 3 9 24 
57 71 53 7 43 57 45 30 
31 45 27 19 17 31 19 4 
24 38 20 26 10 24 12 3 
45 59 41 5 31 45 33 18 
30 44 26 20 16 30 18 3 

13 69 57 11 5 64 79 74 
66 16 4 64 58 11 26 21 
65 17 5 63 57 12 27 22 
11 71 59 9 3 66 81 76 
37 45 33 35 29 40 55 50 
44 38 26 42 36 33 48 43 
23 59 47 21 15 54 69 64 
38 44 32 36 30 39 54 49 

26 3 12 80 35 65 42 12 
27 56 41 27 18 12 11 41 
26 55 40 28 17 13 10 40 
28 1 14 82 37 67 44 14 
2 27 12 56 11 41 18 12 
5 34 19 49 4 34 11 19 
16 13 2 70 25 55 32 2 
1 28 13 55 10 40 17 13 

58 2 84 22 62 38 49 82 
6 66 20 42 2 26 15 18 
44 16 70 8 48 24 35 68 
8 52 34 28 12 12 1 32 
28 32 54 8 32 8 19 52 
27 87 1 63 23 47 36 3 
36 96 10 72 32 56 45 12 
37 23 63 1 41 17 28 61 

53 35 88 54 94 1 0 14 
11 29 24 10 30 63 64 50 
39 21 74 40 80 13 14 0 
3 15 38 4 44 49 50 36 
23 5 58 24 64 29 30 16 
32 50 3 31 9 84 85 71 
41 59 6 40 0 93 94 80 
32 14 67 33 73 20 21 7 

65 94 83 37 85 1 39 70 
1 30 19 27 21 65 25 6 
51 80 69 23 71 15 25 56 
15 44 33 13 35 51 11 20 
35 64 53 7 55 31 9 40 
20 9 2 48 0 86 46 15 
29 0 11 57 9 95 55 24 
44 73 62 16 64 22 18 49 

33 81 89 11 82 71 92 47 
31 17 25 53 18 7 28 17 
19 67 75 3 68 57 78 33 
17 31 39 39 32 21 42 3 
3 51 59 19 52 41 62 17 
52 4 4 74 3 14 7 38 
61 13 5 83 12 23 2 47 
12 60 68 10 61 50 71 26 

35 21 3 5 9 36 68 12 
29 43 61 69 55 28 4 52 
21 7 11 19 5 22 54 2 
15 29 47 55 41 14 18 38 
5 9 27 35 21 6 38 18 
50 64 82 90 76 49 17 73 
59 73 91 99 85 58 26 82 
14 0 18 26 12 15 47 9 

22 16 52 21 20 82 42 22 
42 48 12 43 44 18 22 42 
8 2 38 7 6 68 28 8 
28 34 2 29 30 32 8 28 
8 14 22 9 10 52 12 8 
63 69 33 64 65 3 43 63 
72 78 42 73 74 12 52 72 
1 5 31 0 1 61 21 1 

66 80 62 16 52 66 54 39 
2 16 2 48 12 2 10 25 
52 66 48 2 38 52 40 25 
16 30 12 34 2 16 4 11 
36 50 32 14 22 36 24 9 
19 5 23 69 33 19 31 46 
28 14 32 78 42 28 40 55 
45 59 41 5 31 45 33 18 

2 80 68 0 6 75 90 85 
66 16 4 64 58 11 26 21 
16 66 54 14 8 61 76 71 
52 30 18 50 44 25 40 35 
32 50 38 30 24 45 60 55 
87 5 17 85 79 10 5 0 
96 14 26 94 88 19 4 9 
23 59 47 21 15 54 69 64 

37 8 23 91 46 76 53 23 
27 56 41 27 18 12 11 41 
23 6 9 77 32 62 39 9 
13 42 27 41 4 26 3 27 
7 22 7 61 16 46 23 7 
48 77 62 6 39 9 32 62 
57 86 71 3 48 18 41 71 
16 13 2 70 25 55 32 2 

5 23 30 4 36 57 58 44 
55 37 90 56 96 3 2 16 
31 49 4 30 10 83 84 70 
31 13 66 32 72 21 22 8 
9 27 26 8 32 61 62 48 
15 3 50 16 56 37 38 24 
4 14 39 5 45 48 49 35 
29 47 6 28 12 81 82 68 

7 36 25 21 27 59 19 12 
67 96 85 39 87 1 41 72 
19 10 1 47 1 85 45 14 
43 72 61 15 63 23 17 48 
3 32 21 25 23 63 23 8 
27 56 45 1 47 39 1 32 
16 45 34 12 36 50 10 21 
17 12 1 45 3 83 43 12 

25 23 31 47 24 13 34 11 
35 83 91 13 84 73 94 49 
51 3 5 73 2 13 8 37 
11 59 67 11 60 49 70 25 
29 19 27 51 20 9 30 15 
5 43 51 27 44 33 54 9 
16 32 40 38 33 22 43 2 
49 1 7 71 0 11 10 35 

23 37 55 63 49 22 10 46 
37 23 5 3 11 38 70 14 
49 63 81 89 75 48 16 72 
13 1 19 27 13 14 46 10 
27 41 59 67 53 26 6 50 
3 17 35 43 29 2 30 26 
14 28 46 54 40 13 19 37 
47 61 79 87 73 46 14 70 

36 42 6 37 38 24 16 36 
24 18 54 23 22 84 44 24 
62 68 32 63 64 2 42 62 
0 6 30 1 2 60 20 0 
40 46 10 41 42 20 20 40 
16 22 14 17 18 44 4 16 
27 33 3 28 29 33 7 27 
60 66 30 61 62 0 40 60 

8 22 4 42 6 8 4 19 
68 82 64 18 54 68 56 41 
18 4 22 68 32 18 30 45 
44 58 40 6 30 44 32 17 
4 18 0 46 10 4 8 23 
28 42 24 22 14 28 16 1 
17 31 13 33 3 17 5 10 
16 2 20 66 30 16 28 43 

60 22 10 58 52 17 32 27 
0 82 70 2 8 77 92 87 
86 4 16 84 78 9 6 1 
24 58 46 22 16 53 68 63 
64 18 6 62 56 13 28 23 
40 42 30 38 32 37 52 47 
51 31 19 49 43 26 41 36 
84 2 14 82 76 7 8 3 

21 50 35 33 12 18 5 35 
39 10 25 93 48 78 55 25 
47 76 61 7 38 8 31 61 
15 14 1 69 24 54 31 1 
25 54 39 29 16 14 9 39 
1 30 15 53 8 38 15 15 
12 41 26 42 3 27 4 26 
45 74 59 9 36 6 29 59 

12 41 30 16 32 54 14 17 
30 59 48 2 50 36 4 35 
23 6 5 51 3 89 49 18 
11 40 29 17 31 55 15 16 
29 0 11 57 9 95 55 24 
64 93 82 36 84 2 38 69 
65 94 83 37 85 1 39 70 
51 80 69 23 71 15 25 56 

20 28 36 42 29 18 39 6 
2 46 54 24 47 36 57 12 
