4 15 

6 33 61 73 
40 1 27 39 
65 26 2 14 
0 39 67 79 

69 31 53 81 
35 3 19 47 
10 28 6 22 
75 37 59 87 

84 41 45 15 
50 7 11 19 
25 18 14 44 
90 47 51 21 

10 40 44 81 
24 6 10 47 
49 19 15 22 
16 46 50 87 

31 11 75 19 
3 45 41 15 
28 70 16 40 
37 5 81 25 

23 0 37 30 
11 34 3 4 
36 59 22 29 
29 6 43 36 

24 4 68 74 
10 30 34 40 
35 55 9 15 
30 10 74 80 

38 58 64 57 
4 24 30 23 
21 1 5 2 
44 64 70 63 

67 41 25 8 
33 7 9 26 
8 18 34 51 
73 47 31 14 

26 17 4 78 
8 17 38 44 
33 42 63 19 
32 23 2 84 

67 1 5 27 
33 33 39 7 
8 58 64 32 
73 7 1 33 

84 70 30 61 
50 36 4 27 
25 11 29 2 
90 76 36 67 

3 77 17 73 
31 43 17 39 
56 18 42 14 
9 83 23 79 

47 88 74 64 
13 54 40 30 
12 29 15 5 
53 94 80 70 

75 37 59 87 
36 2 20 48 
8 30 8 20 
4 42 20 8 

90 47 51 21 
51 8 12 18 
23 20 16 46 
11 32 28 58 

16 46 50 87 
23 7 11 48 
51 21 17 20 
63 33 29 8 

37 5 81 25 
2 44 42 14 
30 72 14 42 
42 84 2 54 

29 6 43 36 
10 33 4 3 
38 61 24 31 
50 73 36 43 

30 10 74 80 
9 29 35 41 
37 57 7 13 
49 69 5 1 

44 64 70 63 
5 25 31 24 
23 3 3 4 
35 15 9 16 

73 47 31 14 
34 8 8 25 
6 20 36 53 
6 32 48 65 

32 23 2 84 
7 16 37 45 
35 44 65 17 
47 56 77 5 

73 7 1 33 
34 32 38 6 
6 60 66 34 
6 72 78 46 

90 76 36 67 
51 37 3 28 
23 9 31 0 
11 3 43 12 

9 83 23 79 
30 44 16 40 
58 16 44 12 
70 4 56 0 

53 94 80 70 
14 55 41 31 
14 27 13 3 
26 15 1 9 

15 28 24 54 
53 10 14 16 
31 12 8 38 
3 40 36 66 

59 29 25 12 
21 9 13 50 
43 13 9 28 
71 41 37 0 

38 80 6 50 
0 42 44 12 
22 64 22 34 
50 92 6 62 

46 69 32 39 
8 31 6 1 
30 53 16 23 
58 81 44 51 

45 65 1 5 
7 27 37 43 
29 49 15 21 
57 77 13 7 

31 11 5 12 
7 27 33 26 
15 5 11 4 
43 23 17 24 

2 28 44 61 
36 10 6 23 
14 12 28 45 
14 40 56 73 

43 52 73 9 
5 14 35 47 
27 36 57 25 
55 64 85 3 

2 68 74 42 
36 30 36 4 
14 52 58 26 
14 80 86 54 

15 1 39 8 
53 39 1 30 
