19 4 

8 45 15 5 44 25 6 31 83 11 79 42 26 7 10 5 83 82 58 
38 15 15 35 14 5 24 1 53 19 49 12 4 37 40 35 53 52 28 
76 23 53 73 24 43 62 37 15 57 11 26 42 75 78 73 15 14 10 
24 29 1 21 28 9 10 15 67 5 63 26 10 23 26 21 67 66 42 
3 56 26 6 55 36 17 42 94 22 90 53 37 4 1 6 94 93 69 
7 60 30 10 59 40 21 46 98 26 94 57 41 8 5 10 98 97 73 
3 50 20 0 49 30 11 36 88 16 84 47 31 2 5 0 88 87 63 
24 29 1 21 28 9 10 15 67 5 63 26 10 23 26 21 67 66 42 
49 4 26 46 3 16 35 10 42 30 38 1 15 48 51 46 42 41 17 
75 22 52 72 23 42 61 36 16 56 12 25 41 74 77 72 16 15 9 
50 3 27 47 2 17 36 11 41 31 37 0 16 49 52 47 41 40 16 
81 28 58 78 29 48 67 42 10 62 6 31 47 80 83 78 10 9 15 
64 11 41 61 12 31 50 25 27 45 23 14 30 63 66 61 27 26 2 
30 23 7 27 22 3 16 9 61 11 57 20 4 29 32 27 61 60 36 
74 21 51 71 22 41 60 35 17 55 13 24 40 73 76 71 17 16 8 
74 21 51 71 22 41 60 35 17 55 13 24 40 73 76 71 17 16 8 
5 48 18 2 47 28 9 34 86 14 82 45 29 4 7 2 86 85 61 
53 0 30 50 1 20 39 14 38 34 34 3 19 52 55 50 38 37 13 
30 23 7 27 22 3 16 9 61 11 57 20 4 29 32 27 61 60 36 

27 17 19 10 62 15 2 22 69 59 5 45 26 43 25 81 53 45 5 
3 13 11 20 32 45 28 8 39 29 25 15 4 13 5 51 23 15 35 
41 51 49 58 6 83 66 46 1 9 63 23 42 25 43 13 15 23 73 
11 1 3 6 46 31 14 6 53 43 11 29 10 27 9 65 37 29 21 
38 28 30 21 73 4 13 33 80 70 16 56 37 54 36 92 64 56 6 
42 32 34 25 77 0 17 37 84 74 20 60 41 58 40 96 68 60 10 
32 22 24 15 67 10 7 27 74 64 10 50 31 48 30 86 58 50 0 
11 1 3 6 46 31 14 6 53 43 11 29 10 27 9 65 37 29 21 
14 24 22 31 21 56 39 19 28 18 36 4 15 2 16 40 12 4 46 
40 50 48 57 5 82 65 45 2 8 62 22 41 24 42 14 14 22 72 
15 25 23 32 20 57 40 20 27 17 37 3 16 1 17 39 11 3 47 
46 56 54 63 11 88 71 51 4 14 68 28 47 30 48 8 20 28 78 
29 39 37 46 6 71 54 34 13 3 51 11 30 13 31 25 3 11 61 
5 5 3 12 40 37 20 0 47 37 17 23 4 21 3 59 31 23 27 
39 49 47 56 4 81 64 44 3 7 61 21 40 23 41 15 13 21 71 
39 49 47 56 4 81 64 44 3 7 61 21 40 23 41 15 13 21 71 
30 20 22 13 65 12 5 25 72 62 8 48 29 46 28 84 56 48 2 
18 28 26 35 17 60 43 23 24 14 40 0 19 2 20 36 8 0 50 
5 5 3 12 40 37 20 0 47 37 17 23 4 21 3 59 31 23 27 

1 72 27 55 5 32 2 41 45 6 1 42 13 9 80 43 58 48 77 
29 42 3 25 25 2 28 11 15 36 31 12 43 39 50 13 28 18 47 
67 4 41 13 63 36 66 27 23 74 69 26 81 77 12 25 10 20 9 
15 56 11 39 11 16 14 25 29 22 17 26 29 25 64 27 42 32 61 
12 83 38 66 16 43 13 52 56 5 10 53 2 2 91 54 69 59 88 
16 87 42 70 20 47 17 56 60 9 14 57 2 6 95 58 73 63 92 
6 77 32 60 10 37 7 46 50 1 4 47 8 4 85 48 63 53 82 
15 56 11 39 11 16 14 25 29 22 17 26 29 25 64 27 42 32 61 
40 31 14 14 36 9 39 0 4 47 42 1 54 50 39 2 17 7 36 
66 5 40 12 62 35 65 26 22 73 68 25 80 76 13 24 9 19 10 
41 30 15 13 37 10 40 1 3 48 43 0 55 51 38 1 16 6 35 
72 1 46 18 68 41 71 32 28 79 74 31 86 82 7 30 15 25 4 
55 16 29 1 51 24 54 15 11 62 57 14 69 65 24 13 2 8 21 
21 50 5 33 17 10 20 19 23 28 23 20 35 31 58 21 36 26 55 
65 6 39 11 61 34 64 25 21 72 67 24 79 75 14 23 8 18 11 
65 6 39 11 61 34 64 25 21 72 67 24 79 75 14 23 8 18 11 
4 75 30 58 8 35 5 44 48 3 2 45 10 6 83 46 61 51 80 
44 27 18 10 40 13 43 4 0 51 46 3 58 54 35 2 13 3 32 
21 50 5 33 17 10 20 19 23 28 23 20 35 31 58 21 36 26 55 

35 25 27 18 70 7 10 30 77 67 13 53 34 51 33 89 61 53 3 
18 28 26 35 17 60 43 23 24 14 40 0 19 2 20 36 8 0 50 
12 2 4 5 47 30 13 7 54 44 10 30 11 28 10 66 38 30 20 
32 22 24 15 67 10 7 27 74 64 10 50 31 48 30 86 58 50 0 
17 27 25 34 18 59 42 22 25 15 39 1 18 1 19 37 9 1 49 
2 8 6 15 37 40 23 3 44 34 20 20 1 18 0 56 28 20 30 
21 11 13 4 56 21 4 16 63 53 1 39 20 37 19 75 47 39 11 
4 14 12 21 31 46 29 9 38 28 26 14 5 12 6 50 22 14 36 
56 66 64 73 21 98 81 61 14 24 78 38 57 40 58 2 30 38 88 
16 6 8 1 51 26 9 11 58 48 6 34 15 32 14 70 42 34 16 
52 62 60 69 17 94 77 57 10 20 74 34 53 36 54 2 26 34 84 
15 25 23 32 20 57 40 20 27 17 37 3 16 1 17 39 11 3 47 
1 9 7 16 36 41 24 4 43 33 21 19 0 17 1 55 27 19 31 
