18 10 

21 27 19 25 5 14 18 13 8 5 26 6 29 45 61 15 23 46 
6 0 8 2 22 13 45 40 19 32 53 21 56 18 34 42 4 19 
42 36 44 38 58 49 81 76 55 68 89 57 92 18 2 78 40 17 
44 38 46 40 60 51 83 78 57 70 91 59 94 20 4 80 42 19 
44 38 46 40 60 51 83 78 57 70 91 59 94 20 4 80 42 19 
46 40 48 42 62 53 85 80 59 72 93 61 96 22 6 82 44 21 
49 55 47 53 33 42 10 15 36 23 2 34 1 73 89 13 51 74 
39 45 37 43 23 32 0 5 26 13 8 24 11 63 79 3 41 64 
1 7 1 5 15 6 38 33 12 25 46 14 49 25 41 35 3 26 
32 38 30 36 16 25 7 2 19 6 15 17 18 56 72 4 34 57 
47 41 49 43 63 54 86 81 60 73 94 62 97 23 7 83 45 22 
22 28 20 26 6 15 17 12 9 4 25 7 28 46 62 14 24 47 
7 13 5 11 9 0 32 27 6 19 40 8 43 31 47 29 9 32 
4 2 6 0 20 11 43 38 17 30 51 19 54 20 36 40 2 21 
25 31 23 29 9 18 14 9 12 1 22 10 25 49 65 11 27 50 
39 45 37 43 23 32 0 5 26 13 8 24 11 63 79 3 41 64 
44 50 42 48 28 37 5 10 31 18 3 29 6 68 84 8 46 69 
39 45 37 43 23 32 0 5 26 13 8 24 11 63 79 3 41 64 

49 52 15 40 9 29 69 20 68 56 48 11 62 69 8 32 7 2 
22 25 42 13 36 2 42 7 41 29 21 38 35 42 35 5 20 29 
14 11 78 23 72 34 6 43 5 7 15 74 1 6 71 31 56 65 
16 13 80 25 74 36 4 45 3 9 17 76 3 4 73 33 58 67 
16 13 80 25 74 36 4 45 3 9 17 76 3 4 73 33 58 67 
18 15 82 27 76 38 2 47 1 11 19 78 5 2 75 35 60 69 
77 80 13 68 19 57 97 48 96 84 76 17 90 97 20 60 35 26 
67 70 3 58 9 47 87 38 86 74 66 7 80 87 10 50 25 16 
29 32 35 20 29 9 49 0 48 36 28 31 42 49 28 12 13 22 
60 63 4 51 2 40 80 31 79 67 59 0 73 80 3 43 18 9 
19 16 83 28 77 39 1 48 0 12 20 79 6 1 76 36 61 70 
50 53 14 41 8 30 70 21 69 57 49 10 63 70 7 33 8 1 
35 38 29 26 23 15 55 6 54 42 34 25 48 55 22 18 7 16 
24 27 40 15 34 4 44 5 43 31 23 36 37 44 33 7 18 27 
53 56 11 44 5 33 73 24 72 60 52 7 66 73 4 36 11 2 
67 70 3 58 9 47 87 38 86 74 66 7 80 87 10 50 25 16 
72 75 8 63 14 52 92 43 91 79 71 12 85 92 15 55 30 21 
67 70 3 58 9 47 87 38 86 74 66 7 80 87 10 50 25 16 

42 4 20 50 33 46 36 10 14 14 42 54 37 14 18 24 62 29 
15 23 7 23 6 19 9 17 41 41 15 27 10 13 9 51 35 56 
21 59 43 13 30 17 27 53 77 77 21 9 26 49 45 87 1 92 
23 61 45 15 32 19 29 55 79 79 23 11 28 51 47 89 3 94 
23 61 45 15 32 19 29 55 79 79 23 11 28 51 47 89 3 94 
25 63 47 17 34 21 31 57 81 81 25 13 30 53 49 91 5 96 
70 32 48 78 61 74 64 38 14 14 70 82 65 42 46 4 90 1 
60 22 38 68 51 64 54 28 4 4 60 72 55 32 36 6 80 11 
22 16 0 30 13 26 16 10 34 34 22 34 17 6 2 44 42 49 
53 15 31 61 44 57 47 21 3 3 53 65 48 25 29 13 73 18 
26 64 48 18 35 22 32 58 82 82 26 14 31 54 50 92 6 97 
43 5 21 51 34 47 37 11 13 13 43 55 38 15 19 23 63 28 
28 10 6 36 19 32 22 4 28 28 28 40 23 0 4 38 48 43 
17 21 5 25 8 21 11 15 39 39 17 29 12 11 7 49 37 54 
46 8 24 54 37 50 40 14 10 10 46 58 41 18 22 20 66 25 
60 22 38 68 51 64 54 28 4 4 60 72 55 32 36 6 80 11 
65 27 43 73 56 69 59 33 9 9 65 77 60 37 41 1 85 6 
60 22 38 68 51 64 54 28 4 4 60 72 55 32 36 6 80 11 

10 25 18 58 24 12 9 57 54 7 46 6 16 23 20 15 17 36 
37 2 45 31 51 39 36 30 27 20 19 21 43 50 7 42 44 9 
73 38 81 5 87 75 72 6 9 56 17 57 79 86 43 78 80 27 
75 40 83 7 89 77 74 8 11 58 19 59 81 88 45 80 82 29 
75 40 83 7 89 77 74 8 11 58 19 59 81 88 45 80 82 29 
77 42 85 9 91 79 76 10 13 60 21 61 83 90 47 82 84 31 
18 53 10 86 4 16 19 85 82 35 74 34 12 5 48 13 11 64 
8 43 0 76 6 6 9 75 72 25 64 24 2 5 38 3 1 54 
30 5 38 38 44 32 29 37 34 13 26 14 36 43 0 35 37 16 
1 36 7 69 13 1 2 68 65 18 57 17 5 12 31 4 6 47 
78 43 86 10 92 80 77 11 14 61 22 62 84 91 48 83 85 32 
9 26 17 59 23 11 8 58 55 8 47 7 15 22 21 14 16 37 
24 11 32 44 38 26 23 43 40 7 32 8 30 37 6 29 31 22 
35 0 43 33 49 37 34 32 29 18 21 19 41 48 5 40 42 11 
6 29 14 62 20 8 5 61 58 11 50 10 12 19 24 11 13 40 
8 43 0 76 6 6 9 75 72 25 64 24 2 5 38 3 1 54 
13 48 5 81 1 11 14 80 77 30 69 29 7 0 43 8 6 59 
8 43 0 76 6 6 9 75 72 25 64 24 2 5 38 3 1 54 

11 5 42 55 43 9 65 54 26 40 31 21 41 4 50 16 11 66 
38 32 15 28 16 18 38 27 53 13 4 6 14 23 23 11 38 39 
74 68 21 8 20 54 2 9 89 23 32 42 22 59 13 47 74 3 
76 70 23 10 22 56 0 11 91 25 34 44 24 61 15 49 76 1 
76 70 23 10 22 56 0 11 91 25 34 44 24 61 15 49 76 1 
78 72 25 12 24 58 2 13 93 27 36 46 26 63 17 51 78 1 
17 23 70 83 71 37 93 82 2 68 59 49 69 32 78 44 17 94 
7 13 60 73 61 27 83 72 8 58 49 39 59 22 68 34 7 84 
31 25 22 35 23 11 45 34 46 20 11 1 21 16 30 4 31 46 
0 6 53 66 54 20 76 65 15 51 42 32 52 15 61 27 0 77 
79 73 26 13 25 59 3 14 94 28 37 47 27 64 18 52 79 2 
10 4 43 56 44 10 66 55 25 41 32 22 42 5 51 17 10 67 
25 19 28 41 29 5 51 40 40 26 17 7 27 10 36 2 25 52 
36 30 17 30 18 16 40 29 51 15 6 4 16 21 25 9 36 41 
7 1 46 59 47 13 69 58 22 44 35 25 45 8 54 20 7 70 
7 13 60 73 61 27 83 72 8 58 49 39 59 22 68 34 7 84 
12 18 65 78 66 32 88 77 3 63 54 44 64 27 73 39 12 89 
7 13 60 73 61 27 83 72 8 58 49 39 59 22 68 34 7 84 

8 48 0 5 22 16 26 8 32 7 9 21 2 45 24 59 9 40 
19 21 27 32 49 43 1 35 5 20 36 48 25 18 3 32 18 13 
55 15 63 68 85 79 37 71 31 56 72 84 61 18 39 4 54 23 
57 17 65 70 87 81 39 73 33 58 74 86 63 20 41 6 56 25 
57 17 65 70 87 81 39 73 33 58 74 86 63 20 41 6 56 25 
59 19 67 72 89 83 41 75 35 60 76 88 65 22 43 8 58 27 
36 76 28 23 6 12 54 20 60 35 19 7 30 73 52 87 37 68 
26 66 18 13 4 2 44 10 50 25 9 3 20 63 42 77 27 58 
12 28 20 25 42 36 6 28 12 13 29 41 18 25 4 39 11 20 
19 59 11 6 11 5 37 3 43 18 2 10 13 56 35 70 20 51 
60 20 68 73 90 84 42 76 36 61 77 89 66 23 44 9 59 28 
9 49 1 4 21 15 27 7 33 8 8 20 3 46 25 60 10 41 
6 34 14 19 36 30 12 22 18 7 23 35 12 31 10 45 5 26 
17 23 25 30 47 41 1 33 7 18 34 46 23 20 1 34 16 15 
12 52 4 1 18 12 30 4 36 11 5 17 6 49 28 63 13 44 
26 66 18 13 4 2 44 10 50 25 9 3 20 63 42 77 27 58 
31 71 23 18 1 7 49 15 55 30 14 2 25 68 47 82 32 63 
26 66 18 13 4 2 44 10 50 25 9 3 20 63 42 77 27 58 

56 30 27 29 5 66 26 56 34 28 47 30 19 32 29 18 6 57 
29 3 54 2 32 39 1 29 7 1 20 3 8 5 2 45 33 30 
7 33 90 34 68 3 37 7 29 35 16 33 44 31 34 81 69 6 
9 35 92 36 70 1 39 9 31 37 18 35 46 33 36 83 71 8 
9 35 92 36 70 1 39 9 31 37 18 35 46 33 36 83 71 8 
11 37 94 38 72 1 41 11 33 39 20 37 48 35 38 85 73 10 
84 58 1 57 23 94 54 84 62 56 75 58 47 60 57 10 22 85 
74 48 9 47 13 84 44 74 52 46 65 48 37 50 47 0 12 75 
36 10 47 9 25 46 6 36 14 8 27 10 1 12 9 38 26 37 
67 41 16 40 6 77 37 67 45 39 58 41 30 43 40 7 5 68 
12 38 95 39 73 2 42 12 34 40 21 38 49 36 39 86 74 11 
57 31 26 30 4 67 27 57 35 29 48 31 20 33 30 17 5 58 
42 16 41 15 19 52 12 42 20 14 33 16 5 18 15 32 20 43 
31 5 52 4 30 41 1 31 9 3 22 5 6 7 4 43 31 32 
60 34 23 33 1 70 30 60 38 32 51 34 23 36 33 14 2 61 
74 48 9 47 13 84 44 74 52 46 65 48 37 50 47 0 12 75 
79 53 4 52 18 89 49 79 57 51 70 53 42 55 52 5 17 80 
74 48 9 47 13 84 44 74 52 46 65 48 37 50 47 0 12 75 

41 66 43 18 31 46 11 47 18 38 62 53 4 15 66 61 7 61 
14 39 16 9 4 19 38 20 9 11 35 26 31 12 39 34 20 34 
22 3 20 45 32 17 74 16 45 25 1 10 67 48 3 2 56 2 
24 1 22 47 34 19 76 18 47 27 3 12 69 50 1 4 58 4 
24 1 22 47 34 19 76 18 47 27 3 12 69 50 1 4 58 4 
26 1 24 49 36 21 78 20 49 29 5 14 71 52 1 6 60 6 
69 94 71 46 59 74 17 75 46 66 90 81 24 43 94 89 35 89 
59 84 61 36 49 64 7 65 36 56 80 71 14 33 84 79 25 79 
21 46 23 2 11 26 31 27 2 18 42 33 24 5 46 41 13 41 
