4 6 

33 34 15 38 
1 2 17 6 
16 17 2 21 
28 29 10 33 

25 18 4 16 
7 50 36 48 
8 35 21 33 
20 23 9 21 

41 48 40 40 
73 16 72 8 
58 31 57 23 
46 43 45 35 

32 3 16 29 
0 29 16 3 
15 14 1 12 
27 2 11 24 

25 14 55 35 
57 46 23 67 
42 31 38 52 
30 19 50 40 

8 51 37 49 
9 52 38 50 
10 33 19 31 
13 56 42 54 

74 15 73 7 
75 14 74 6 
56 33 55 25 
79 10 78 2 

1 30 17 4 
2 31 18 5 
17 12 1 14 
6 35 22 9 

58 47 22 68 
59 48 21 69 
40 29 40 50 
63 52 17 73 

66 23 65 15 
23 66 22 58 
37 52 36 44 
25 64 24 56 

7 22 9 4 
50 21 34 47 
36 7 20 33 
48 19 32 45 

50 39 30 60 
7 4 73 17 
21 10 59 31 
9 2 71 19 

73 44 57 70 
16 45 32 19 
72 43 56 69 
8 37 24 11 

16 27 96 6 
73 62 7 83 
15 26 95 5 
65 54 15 75 

57 46 23 67 
28 17 52 38 
41 30 39 51 
54 43 26 64 

