10 16 

14 51 8 52 55 45 14 7 21 29 
51 88 45 89 92 82 51 44 16 66 
33 4 39 5 8 2 33 40 68 18 
40 3 46 2 1 9 40 47 75 25 
56 93 50 94 97 87 56 49 21 71 
1 36 7 37 40 30 1 8 36 14 
41 78 35 79 82 72 41 34 6 56 
13 50 7 51 54 44 13 6 22 28 
7 30 13 31 34 24 7 14 42 8 
8 29 14 30 33 23 8 15 43 7 

25 15 16 33 30 4 36 11 34 28 
12 52 21 4 7 41 1 26 71 9 
72 32 63 80 77 43 83 58 13 75 
79 39 70 87 84 50 90 65 20 82 
17 57 26 9 12 46 6 31 76 14 
40 0 31 48 45 11 51 26 19 43 
2 42 11 6 3 31 9 16 61 1 
26 14 17 34 31 3 37 12 33 29 
46 6 37 54 51 17 57 32 13 49 
47 7 38 55 52 18 58 33 12 50 

26 14 13 40 15 0 28 46 26 41 
63 23 50 3 22 37 65 83 63 4 
21 61 34 87 62 47 19 1 21 88 
28 68 41 94 69 54 26 8 28 95 
68 28 55 2 27 42 70 88 68 1 
11 29 2 55 30 15 13 31 11 56 
53 13 40 13 12 27 55 73 53 14 
25 15 12 41 16 1 27 45 25 42 
5 35 8 61 36 21 7 25 5 62 
4 36 9 62 37 22 6 24 4 63 

41 7 6 10 39 39 32 1 18 20 
4 30 31 47 76 2 69 38 55 57 
88 54 53 37 8 86 15 46 29 27 
95 61 60 44 15 93 22 53 36 34 
1 35 36 52 81 3 74 43 60 62 
56 22 21 5 24 54 17 14 3 5 
14 20 21 37 66 12 59 28 45 47 
42 8 7 9 38 40 31 0 17 19 
62 28 27 11 18 60 11 20 3 1 
63 29 28 12 17 61 10 21 4 2 

50 33 6 7 35 42 31 7 47 21 
87 4 43 30 2 79 6 30 84 58 
3 80 41 54 82 5 78 54 0 26 
4 87 48 61 89 12 85 61 7 33 
92 9 48 35 7 84 11 35 89 63 
35 48 9 22 50 27 46 22 32 6 
77 6 33 20 8 69 4 20 74 48 
49 34 5 8 36 41 32 8 46 20 
29 54 15 28 56 21 52 28 26 0 
28 55 16 29 57 20 53 29 25 1 

10 26 12 20 5 37 33 9 9 18 
27 11 25 57 42 0 4 46 28 19 
57 73 59 27 42 84 80 38 56 65 
64 80 66 34 49 91 87 45 63 72 
32 16 30 62 47 5 9 51 33 24 
25 41 27 5 10 52 48 6 24 33 
17 1 15 47 32 10 6 36 18 9 
11 27 13 19 4 38 34 8 10 19 
31 47 33 1 16 58 54 12 30 39 
32 48 34 2 17 59 55 13 31 40 

18 11 38 42 41 2 7 13 47 55 
19 26 1 79 4 35 30 50 84 92 
65 58 85 5 88 49 54 34 0 8 
72 65 92 12 95 56 61 41 7 1 
24 31 4 84 1 40 35 55 89 97 
33 26 53 27 56 17 22 2 32 40 
9 16 11 69 14 25 20 40 74 82 
19 12 39 41 42 3 8 12 46 54 
39 32 59 21 62 23 28 8 26 34 
40 33 60 20 63 24 29 9 25 33 

9 51 27 3 40 17 33 36 31 28 
28 88 10 34 3 54 4 73 68 65 
56 4 74 50 87 30 80 11 16 19 
63 3 81 57 94 37 87 18 23 26 
33 93 15 39 2 59 9 78 73 70 
24 36 42 18 55 2 48 21 16 13 
18 78 0 24 13 44 6 63 58 55 
10 50 28 4 41 16 34 35 30 27 
30 30 48 24 61 4 54 15 10 7 
31 29 49 25 62 5 55 14 9 6 

29 34 24 26 39 35 12 17 49 15 
66 3 13 11 2 2 25 20 86 22 
18 81 71 73 86 82 59 64 2 62 
25 88 78 80 93 89 66 71 5 69 
71 8 18 16 3 7 30 25 91 27 
14 49 39 41 54 50 27 32 34 30 
56 7 3 1 12 8 15 10 76 12 
28 35 25 27 40 36 13 18 48 16 
8 55 45 47 60 56 33 38 28 36 
7 56 46 48 61 57 34 39 27 37 

1 41 41 28 13 51 2 7 21 19 
38 78 4 9 50 88 39 44 16 18 
46 6 88 75 34 4 45 40 68 66 
53 13 95 82 41 3 52 47 75 73 
43 83 1 14 55 93 44 49 21 23 
14 26 56 43 2 36 13 8 36 34 
28 68 14 1 40 78 29 34 6 8 
0 40 42 29 12 50 1 6 22 20 
20 20 62 49 8 30 19 14 42 40 
21 19 63 50 9 29 20 15 43 41 

13 31 47 16 29 22 51 51 37 21 
24 6 84 53 8 15 88 88 74 16 
60 78 0 31 76 69 4 4 10 68 
67 85 7 38 83 76 3 3 17 75 
29 11 89 58 13 20 93 93 79 21 
28 46 32 1 44 37 36 36 22 36 
14 4 74 43 2 5 78 78 64 6 
14 32 46 15 30 23 50 50 36 22 
34 52 26 5 50 43 30 30 16 42 
35 53 25 6 51 44 29 29 15 43 

45 46 21 53 27 41 33 3 32 45 
82 83 16 90 64 78 70 34 5 82 
2 1 68 6 20 6 14 50 79 2 
9 8 75 1 27 13 21 57 86 9 
87 88 21 95 69 83 75 39 10 87 
30 31 36 38 12 26 18 18 47 30 
72 73 6 80 54 68 60 24 5 72 
44 45 22 52 26 40 32 4 33 44 
24 25 42 32 6 20 12 24 53 24 
23 24 43 31 5 19 11 25 54 23 

36 9 16 23 28 44 9 3 3 8 
1 28 53 14 9 81 46 40 34 29 
83 56 31 70 75 3 38 44 50 55 
90 63 38 77 82 10 45 51 57 62 
6 33 58 19 14 86 51 45 39 34 
51 24 1 38 43 29 6 12 18 23 
9 18 43 4 1 71 36 30 24 19 
37 10 15 24 29 43 8 2 4 9 
57 30 5 44 49 23 12 18 24 29 
58 31 6 45 50 22 13 19 25 30 

56 36 9 34 26 40 24 53 33 44 
93 73 46 71 63 3 61 90 4 81 
9 11 38 13 21 87 23 6 80 3 
2 18 45 20 28 94 30 1 87 10 
98 78 51 76 68 2 66 95 9 86 
41 21 6 19 11 55 9 38 48 29 
83 63 36 61 53 13 51 80 6 71 
55 35 8 33 25 41 23 52 34 43 
35 15 12 13 5 61 3 32 54 23 
34 14 13 12 4 62 2 31 55 22 

4 13 4 11 29 28 18 9 8 9 
33 24 41 26 8 9 55 46 45 28 
51 60 43 58 76 75 29 38 39 56 
58 67 50 65 83 82 36 45 46 63 
38 29 46 31 13 14 60 51 50 33 
19 28 11 26 44 43 3 6 7 24 
23 14 31 16 2 1 45 36 35 18 
5 14 3 12 30 29 17 8 7 10 
25 34 17 32 50 49 3 12 13 30 
26 35 18 33 51 50 4 13 14 31 

39 1 30 47 44 10 50 25 20 42 
76 36 67 84 81 47 87 62 17 79 
33 7 24 41 38 4 44 19 26 36 
77 37 68 85 82 48 88 63 18 80 
80 40 71 88 85 51 91 66 21 83 
70 30 61 78 75 41 81 56 11 73 
39 1 30 47 44 10 50 25 20 42 
32 8 23 40 37 3 43 18 27 35 
4 36 5 12 9 25 15 10 55 7 
54 14 45 62 59 25 65 40 5 57 

12 28 1 54 29 14 14 32 12 55 
25 65 38 91 66 51 23 5 25 92 
18 22 5 48 23 8 20 38 18 49 
26 66 39 92 67 52 24 6 26 93 
29 69 42 95 70 55 27 9 29 96 
19 59 32 85 60 45 17 1 19 86 
12 28 1 54 29 14 14 32 12 55 
19 21 6 47 22 7 21 39 19 48 
47 7 34 19 6 21 49 67 47 20 
3 43 16 69 44 29 1 17 3 70 

55 21 20 4 25 53 18 13 4 6 
92 58 57 41 12 90 19 50 33 31 
49 15 14 2 31 47 24 7 10 12 
93 59 58 42 13 91 20 51 34 32 
96 62 61 45 16 94 23 54 37 35 
86 52 51 35 6 84 13 44 27 25 
55 21 20 4 25 53 18 13 4 6 
48 14 13 3 32 46 25 6 11 13 
20 14 15 31 60 18 53 22 39 41 
70 36 35 19 10 68 3 28 11 9 

36 47 8 21 49 28 45 21 33 7 
1 84 45 58 86 9 82 58 4 30 
42 41 2 15 43 34 39 15 39 13 
2 85 46 59 87 10 83 59 5 31 
5 88 49 62 90 13 86 62 8 34 
5 78 39 52 80 3 76 52 2 24 
36 47 8 21 49 28 45 21 33 7 
43 40 1 14 42 35 38 14 40 14 
71 12 27 14 14 63 10 14 68 42 
21 62 23 36 64 13 60 36 18 8 

24 40 26 6 9 51 47 5 23 32 
61 77 63 31 46 88 84 42 60 69 
18 34 20 12 3 45 41 1 17 26 
62 78 64 32 47 89 85 43 61 70 
65 81 67 35 50 92 88 46 64 73 
55 71 57 25 40 82 78 36 54 63 
24 40 26 6 9 51 47 5 23 32 
17 33 19 13 2 44 40 2 16 25 
11 5 9 41 26 16 12 30 12 3 
39 55 41 9 24 66 62 20 38 47 

32 25 52 28 55 16 21 1 33 41 
69 62 89 9 92 53 58 38 4 4 
26 19 46 34 49 10 15 5 39 47 
70 63 90 10 93 54 59 39 5 3 
73 66 93 13 96 57 62 42 8 0 
63 56 83 3 86 47 52 32 2 10 
32 25 52 28 55 16 21 1 33 41 
25 18 45 35 48 9 14 6 40 48 
3 10 17 63 20 19 14 34 68 76 
47 40 67 13 70 31 36 16 18 26 

23 37 41 17 54 3 47 22 17 14 
60 0 78 54 91 34 84 15 20 23 
17 43 35 11 48 9 41 28 23 20 
61 1 79 55 92 35 85 16 21 24 
64 4 82 58 95 38 88 19 24 27 
54 6 72 48 85 28 78 9 14 17 
23 37 41 17 54 3 47 22 17 14 
16 44 34 10 47 10 40 29 24 21 
12 72 6 18 19 38 12 57 52 49 
38 22 56 32 69 12 62 7 2 1 

15 48 38 40 53 49 26 31 35 29 
22 85 75 77 90 86 63 68 2 66 
21 42 32 34 47 43 20 25 41 23 
23 86 76 78 91 87 64 69 3 67 
26 89 79 81 94 90 67 72 6 70 
16 79 69 71 84 80 57 62 4 60 
15 48 38 40 53 49 26 31 35 29 
22 41 31 33 46 42 19 24 42 22 
50 13 3 5 18 14 9 4 70 6 
0 63 53 55 68 64 41 46 20 44 

13 27 55 42 1 37 12 7 35 33 
50 10 92 79 38 0 49 44 72 70 
7 33 49 36 5 43 6 1 29 27 
51 11 93 80 39 1 50 45 73 71 
54 14 96 83 42 4 53 48 76 74 
44 4 86 73 32 6 43 38 66 64 
13 27 55 42 1 37 12 7 35 33 
6 34 48 35 6 44 5 0 28 26 
22 62 20 7 34 72 23 28 0 2 
28 12 70 57 16 22 27 22 50 48 

27 45 33 2 43 36 37 37 23 35 
64 82 4 35 80 73 0 0 14 72 
21 39 39 8 37 30 43 43 29 29 
65 83 5 36 81 74 1 1 15 73 
68 86 8 39 84 77 4 4 18 76 
58 76 2 29 74 67 6 6 8 66 
27 45 33 2 43 36 37 37 23 35 
20 38 40 9 36 29 44 44 30 28 
8 10 68 37 8 1 72 72 58 0 
42 60 18 13 58 51 22 22 8 50 

31 32 35 39 13 27 19 17 46 31 
6 5 72 2 24 10 18 54 83 6 
37 38 29 45 19 33 25 11 40 37 
7 6 73 1 25 11 19 55 84 7 
10 9 76 2 28 14 22 58 87 10 
0 1 66 8 18 4 12 48 77 0 
31 32 35 39 13 27 19 17 46 31 
38 39 28 46 20 34 26 10 39 38 
66 67 0 74 48 62 54 18 11 66 
16 17 50 24 2 12 4 32 61 16 

50 23 2 37 42 30 5 11 17 22 
87 60 35 74 79 7 42 48 54 59 
44 17 8 31 36 36 1 5 11 16 
88 61 36 75 80 8 43 49 55 60 
91 64 39 78 83 11 46 52 58 63 
81 54 29 68 73 1 36 42 48 53 
50 23 2 37 42 30 5 11 17 22 
43 16 9 30 35 37 2 4 10 15 
15 12 37 2 7 65 30 24 18 13 
65 38 13 52 57 15 20 26 32 37 

42 22 5 20 12 54 10 39 47 30 
5 15 42 17 25 91 27 2 84 7 
