6 9 

18 5 14 6 11 51 
7 6 25 17 0 40 
45 32 13 21 38 78 
39 26 7 15 32 72 
3 10 29 21 4 36 
33 20 1 9 26 66 

50 29 6 42 10 17 
39 18 17 53 21 28 
77 56 21 15 17 10 
71 50 15 21 11 4 
35 14 21 57 25 32 
65 44 9 27 5 2 

42 15 19 11 37 4 
31 4 30 22 48 15 
69 42 8 16 10 23 
63 36 2 10 16 17 
27 0 34 26 52 19 
57 30 4 4 22 11 

5 27 37 21 14 28 
16 38 26 32 25 17 
22 0 64 6 13 55 
16 6 58 0 7 49 
20 42 22 36 29 13 
10 12 52 6 1 43 

48 20 18 40 25 33 
59 31 7 29 36 22 
21 7 45 67 2 60 
27 1 39 61 4 54 
63 35 3 25 40 18 
33 5 33 55 10 48 

46 34 1 42 48 7 
35 23 12 31 59 4 
73 61 26 69 21 34 
67 55 20 63 27 28 
31 19 16 27 63 8 
61 49 14 57 33 22 

46 0 24 21 17 19 
57 11 13 10 6 8 
19 27 51 48 44 46 
25 21 45 42 38 40 
61 15 9 6 2 4 
31 15 39 36 32 34 

5 11 23 14 2 30 
16 22 12 3 9 41 
22 16 50 41 29 3 
16 10 44 35 23 9 
20 26 8 1 13 45 
10 4 38 29 17 15 

32 11 24 60 28 35 
45 24 11 47 15 22 
64 43 8 28 4 3 
56 35 0 36 4 11 
39 18 17 53 21 28 
1 22 57 93 61 68 

24 3 37 29 55 22 
37 10 24 16 42 9 
56 29 5 3 23 10 
48 21 13 5 31 2 
31 4 30 22 48 15 
9 36 70 62 88 55 

23 45 19 39 32 10 
10 32 32 26 19 23 
9 13 51 7 0 42 
1 21 43 15 8 34 
16 38 26 32 25 17 
56 78 14 72 65 23 

66 38 0 22 43 15 
53 25 13 35 30 28 
34 6 32 54 11 47 
42 14 24 46 19 39 
59 31 7 29 36 22 
99 71 33 11 76 18 

28 16 19 24 66 11 
41 29 6 37 53 2 
60 48 13 56 34 21 
52 40 5 48 42 13 
35 23 12 31 59 4 
5 17 52 9 99 44 

64 18 6 3 1 1 
51 5 19 16 12 14 
32 14 38 35 31 33 
40 6 30 27 23 25 
57 11 13 10 6 8 
97 51 27 30 34 32 

23 29 5 4 16 48 
10 16 18 9 3 35 
9 3 37 28 16 16 
1 5 29 20 8 24 
16 22 12 3 9 41 
56 62 28 37 49 81 

8 35 69 61 87 54 
13 14 48 40 66 33 
48 21 13 5 31 2 
84 57 23 31 5 38 
52 25 9 1 27 6 
59 32 2 6 20 13 

55 77 13 71 64 22 
34 56 8 50 43 1 
1 21 43 15 8 34 
37 15 79 21 28 70 
5 17 47 11 4 38 
12 10 54 4 3 45 

98 70 32 10 75 17 
77 49 11 11 54 4 
42 14 24 46 19 39 
6 22 60 82 17 75 
38 10 28 50 15 43 
31 3 35 57 8 50 

4 16 51 8 98 43 
17 5 30 13 77 22 
52 40 5 48 42 13 
88 76 41 84 6 49 
56 44 9 52 38 17 
63 51 16 59 31 24 

96 50 26 29 33 31 
75 29 5 8 12 10 
40 6 30 27 23 25 
4 42 66 63 59 61 
36 10 34 31 27 29 
29 17 41 38 34 36 

55 61 27 36 48 80 
34 40 6 15 27 59 
1 5 29 20 8 24 
37 31 65 56 44 12 
5 1 33 24 12 20 
12 6 40 31 19 13 

47 69 5 63 56 14 
20 42 22 36 29 13 
14 8 56 2 5 47 
6 16 48 10 3 39 
32 10 74 16 23 65 
1 23 41 17 10 32 

90 62 24 2 67 9 
63 35 3 25 40 18 
29 1 37 59 6 52 
37 9 29 51 14 44 
11 17 55 77 12 70 
44 16 22 44 21 37 

4 8 43 0 90 35 
31 19 16 27 63 8 
65 53 18 61 29 26 
57 45 10 53 37 18 
83 71 36 79 11 44 
50 38 3 46 44 11 

88 42 18 21 25 23 
61 15 9 6 2 4 
