6 14 

80 18 77 0 1 12 
50 12 47 30 31 42 
44 18 41 36 37 48 
55 7 52 25 26 37 
87 25 84 7 6 5 
36 26 33 44 45 56 

36 63 67 56 0 38 
6 33 37 26 30 8 
0 27 31 20 36 2 
11 38 42 31 25 13 
43 70 74 63 7 45 
8 19 23 12 44 6 

15 29 62 46 44 80 
15 1 32 16 14 50 
21 7 26 10 8 44 
10 4 37 21 19 55 
22 36 69 53 51 87 
29 15 18 2 0 36 

21 47 28 61 11 55 
9 17 2 31 41 25 
15 11 8 25 47 19 
4 22 3 36 36 30 
28 54 35 68 4 62 
23 3 16 17 55 11 

68 1 56 0 45 52 
38 31 26 30 15 22 
32 37 20 36 9 16 
43 26 31 25 20 27 
75 6 63 7 52 59 
24 45 12 44 1 8 

11 73 73 83 41 82 
19 43 43 53 11 52 
25 37 37 47 5 46 
14 48 48 58 16 57 
18 80 80 90 48 89 
33 29 29 39 3 38 

50 45 24 46 58 7 
20 15 6 16 28 23 
14 9 12 10 22 29 
25 20 1 21 33 18 
57 52 31 53 65 14 
6 1 20 2 14 37 

7 35 68 28 19 7 
23 5 38 2 11 37 
29 1 32 8 17 43 
18 10 43 3 6 32 
14 42 75 35 26 0 
37 9 24 16 25 51 

28 74 13 2 35 13 
2 44 43 28 5 43 
8 38 49 34 1 49 
3 49 38 23 10 38 
35 81 6 9 42 6 
16 30 57 42 9 57 

76 24 31 69 3 0 
46 6 1 39 27 30 
40 12 5 33 33 36 
51 1 6 44 22 25 
83 31 38 76 10 7 
32 20 13 25 41 44 

54 22 41 78 31 12 
24 8 11 48 1 18 
18 14 5 42 5 24 
29 3 16 53 6 13 
61 29 48 85 38 19 
10 22 3 34 13 32 

23 38 55 37 63 56 
7 8 25 7 33 26 
13 2 19 1 27 20 
2 13 30 12 38 31 
30 45 62 44 70 63 
21 6 11 7 19 12 

53 50 0 41 43 5 
23 20 30 11 13 35 
17 14 36 5 7 41 
28 25 25 16 18 30 
60 57 7 48 50 2 
9 6 44 3 1 49 

44 17 13 24 80 42 
18 45 49 38 18 20 
41 14 10 21 77 39 
36 63 67 56 0 38 
37 64 68 57 1 39 
48 75 79 68 12 50 

