3 13 

20 46 56 
5 31 41 
37 11 1 

9 10 3 
6 25 12 
48 67 54 

7 20 11 
8 35 4 
50 77 46 

29 9 23 
14 24 8 
28 66 34 

6 16 22 
21 31 7 
63 73 35 

14 23 24 
1 8 39 
43 34 81 

34 56 12 
19 41 27 
23 1 69 

38 44 21 
23 29 6 
19 13 36 

7 56 39 
22 41 24 
64 1 18 

8 15 18 
23 30 33 
65 72 75 

17 31 31 
32 16 16 
74 26 26 

20 26 62 
5 41 47 
37 83 5 

11 30 17 
37 56 43 
47 66 53 

13 40 9 
39 66 35 
49 76 45 

9 29 3 
17 55 23 
27 65 33 

26 36 2 
52 62 24 
62 72 34 

6 3 44 
32 23 70 
42 33 80 

14 36 32 
12 10 58 
22 0 68 

18 24 1 
8 2 25 
18 12 35 

27 36 19 
53 10 7 
63 0 17 

28 35 38 
54 61 64 
64 71 74 

37 11 11 
63 15 15 
73 25 25 

0 46 42 
26 72 16 
36 82 6 

2 29 2 
17 10 21 
4 23 8 

20 18 14 
39 1 33 
26 12 20 

15 25 13 
4 6 32 
9 19 19 

5 14 33 
24 33 14 
11 20 27 

25 47 21 
44 66 2 
31 53 15 

29 35 12 
48 54 31 
35 41 18 

16 47 30 
3 66 49 
10 53 36 

17 24 27 
2 5 8 
11 18 21 

26 22 22 
7 41 41 
20 28 28 

11 35 53 
30 16 72 
17 29 59 

22 16 16 
49 11 43 
18 20 12 

13 23 15 
14 4 42 
17 27 11 

7 16 31 
34 43 4 
3 12 35 

27 49 19 
54 76 8 
23 45 23 

31 37 14 
58 64 41 
27 33 10 

14 49 32 
13 76 59 
18 45 28 

15 22 25 
12 5 2 
19 26 29 

24 24 24 
3 51 51 
28 20 20 

13 33 55 
40 6 82 
9 37 51 

35 45 7 
3 7 31 
29 39 1 

15 6 53 
23 32 15 
9 0 47 

5 27 41 
43 65 3 
11 33 35 

9 15 8 
47 53 30 
15 21 2 

36 27 10 
2 65 48 
30 33 16 

37 44 47 
1 6 9 
31 38 41 

46 2 2 
8 40 40 
40 8 8 

9 55 33 
29 17 71 
3 49 39 

20 29 18 
30 39 8 
8 1 46 

40 62 6 
50 72 4 
12 34 34 

44 50 27 
54 60 37 
16 22 1 

1 62 45 
9 72 55 
29 34 17 

2 9 12 
8 1 2 
30 37 40 

11 37 37 
1 47 47 
39 9 9 

26 20 68 
36 10 78 
2 48 40 

20 42 26 
11 33 35 
58 80 12 

24 30 7 
15 21 2 
62 68 45 

21 42 25 
30 33 16 
17 80 63 

22 29 32 
31 38 41 
16 9 6 

31 17 17 
40 8 8 
7 55 55 

6 40 48 
3 49 39 
44 2 86 

4 10 13 
18 12 35 
50 56 33 

41 22 5 
63 0 17 
5 68 51 

42 49 52 
64 71 74 
4 3 6 

51 3 3 
73 25 25 
5 43 43 

14 60 28 
36 82 6 
32 14 74 

45 18 1 
51 12 5 
28 35 18 

46 53 56 
52 59 62 
29 36 39 

55 7 7 
61 13 13 
38 10 10 

18 64 24 
24 70 18 
1 47 41 

1 8 11 
64 71 74 
47 54 57 

10 38 38 
73 25 25 
56 8 8 

27 19 69 
36 82 6 
19 65 23 

9 39 39 
2 46 46 
1 49 49 

28 18 70 
35 11 77 
38 8 80 

37 9 79 
11 57 31 
11 57 31 

