18 18 

94 32 29 82 29 23 36 36 80 48 5 90 87 87 43 41 44 61 
3 59 62 9 62 68 55 55 11 43 86 1 4 4 48 50 47 30 
18 44 47 6 47 53 40 40 4 28 71 14 11 11 33 35 32 15 
16 46 49 4 49 55 42 42 2 30 73 12 9 9 35 37 34 17 
19 43 46 7 46 52 39 39 5 27 70 15 12 12 32 34 31 14 
51 11 14 39 14 20 7 7 37 5 38 47 44 44 0 2 1 18 
73 11 8 61 8 2 15 15 59 27 16 69 66 66 22 20 23 40 
4 58 61 8 61 67 54 54 10 42 85 0 3 3 47 49 46 29 
75 13 10 63 10 4 17 17 61 29 14 71 68 68 24 22 25 42 
43 19 22 31 22 28 15 15 29 3 46 39 36 36 8 10 7 10 
45 17 20 33 20 26 13 13 31 1 44 41 38 38 6 8 5 12 
90 28 25 78 25 19 32 32 76 44 1 86 83 83 39 37 40 57 
88 26 23 76 23 17 30 30 74 42 1 84 81 81 37 35 38 55 
49 13 16 37 16 22 9 9 35 3 40 45 42 42 2 4 1 16 
63 1 2 51 2 8 5 5 49 17 26 59 56 56 12 10 13 30 
25 37 40 13 40 46 33 33 11 21 64 21 18 18 26 28 25 8 
46 16 19 34 19 25 12 12 32 0 43 42 39 39 5 7 4 13 
85 23 20 73 20 14 27 27 71 39 4 81 78 78 34 32 35 52 

40 71 38 89 62 88 92 85 3 93 50 36 40 38 93 61 12 57 
51 20 53 2 29 3 1 6 88 2 41 55 51 53 2 30 79 34 
36 5 38 13 14 12 16 9 73 17 26 40 36 38 17 15 64 19 
38 7 40 11 16 10 14 7 75 15 28 42 38 40 15 17 66 21 
35 4 37 14 13 13 17 10 72 18 25 39 35 37 18 14 63 18 
3 28 5 46 19 45 49 42 40 50 7 7 3 5 50 18 31 14 
19 50 17 68 41 67 71 64 18 72 29 15 19 17 72 40 9 36 
50 19 52 1 28 2 2 5 87 3 40 54 50 52 3 29 78 33 
21 52 19 70 43 69 73 66 16 74 31 17 21 19 74 42 7 38 
11 20 13 38 11 37 41 34 48 42 1 15 11 13 42 10 39 6 
9 22 11 40 13 39 43 36 46 44 1 13 9 11 44 12 37 8 
36 67 34 85 58 84 88 81 1 89 46 32 36 34 89 57 8 53 
34 65 32 83 56 82 86 79 3 87 44 30 34 32 87 55 6 51 
5 26 7 44 17 43 47 40 42 48 5 9 5 7 48 16 33 12 
9 40 7 58 31 57 61 54 28 62 19 5 9 7 62 30 19 26 
29 2 31 20 7 19 23 16 66 24 19 33 29 31 24 8 57 12 
8 23 10 41 14 40 44 37 45 45 2 12 8 10 45 13 36 9 
31 62 29 80 53 79 83 76 6 84 41 27 31 29 84 52 3 48 

47 59 1 77 19 35 81 48 98 4 27 33 9 63 19 70 1 15 
44 32 90 14 72 56 10 43 7 87 64 58 82 28 72 21 92 76 
29 17 75 1 57 41 5 28 22 72 49 43 67 13 57 6 77 61 
31 19 77 1 59 43 3 30 20 74 51 45 69 15 59 8 79 63 
28 16 74 2 56 40 6 27 23 71 48 42 66 12 56 5 76 60 
4 16 42 34 24 8 38 5 55 39 16 10 34 20 24 27 44 28 
