4 12 

50 34 48 0 
23 7 21 27 
23 7 21 27 
38 22 36 12 

7 51 15 5 
34 24 12 22 
34 24 12 22 
19 39 3 7 

7 73 57 30 
20 46 30 3 
20 46 30 3 
5 61 45 18 

18 71 13 11 
9 44 14 38 
9 44 14 38 
6 59 1 23 

24 13 70 8 
3 40 43 35 
3 40 43 35 
12 25 58 20 

55 15 31 53 
28 42 4 26 
28 42 4 26 
43 27 19 41 

14 67 20 36 
13 40 47 9 
13 40 47 9 
2 55 32 24 

7 45 20 67 
20 18 7 40 
20 18 7 40 
5 33 8 55 

5 14 44 54 
22 41 17 27 
22 41 17 27 
7 26 32 42 

47 69 3 12 
20 42 24 15 
20 42 24 15 
35 57 9 0 

11 11 10 19 
38 16 17 8 
38 16 17 8 
23 1 2 7 

57 1 35 45 
41 17 19 29 
55 3 33 43 
7 51 15 5 

43 23 7 20 
27 39 23 4 
41 25 9 18 
7 73 57 30 

32 21 37 61 
16 37 21 45 
30 23 35 59 
18 71 13 11 

26 63 20 58 
10 47 36 42 
24 61 22 56 
24 13 70 8 

5 65 19 3 
21 49 3 19 
7 63 17 5 
55 15 31 53 

36 17 70 14 
20 33 54 2 
34 19 68 12 
14 67 20 36 

43 5 30 17 
27 11 14 33 
41 3 28 19 
7 45 20 67 

45 64 6 4 
29 48 10 20 
43 62 4 6 
5 14 44 54 

3 19 47 38 
13 35 31 22 
1 21 45 36 
47 69 3 12 

61 39 40 31 
45 23 24 15 
59 37 38 29 
11 11 10 19 

14 80 64 37 
44 22 6 21 
8 58 42 15 
2 68 52 25 

25 78 20 4 
33 20 38 62 
3 56 2 26 
13 66 8 16 

31 6 77 1 
27 64 19 59 
9 28 55 23 
19 18 65 13 

62 8 38 60 
4 66 20 2 
40 30 16 38 
50 20 26 48 

21 74 13 43 
37 16 71 15 
1 52 35 21 
9 62 25 31 

14 52 27 74 
44 6 31 16 
8 30 5 52 
2 40 15 62 

12 7 51 61 
46 65 7 3 
10 29 29 39 
0 19 39 49 

54 76 10 19 
4 18 48 39 
32 54 12 3 
42 64 2 7 

4 18 17 26 
62 40 41 32 
26 4 5 4 
16 6 5 14 

11 64 6 18 
55 2 60 84 
39 14 44 68 
12 41 17 41 

17 20 63 15 
49 86 3 81 
33 70 13 65 
6 43 40 38 

48 22 24 46 
18 88 42 20 
2 72 26 4 
25 45 1 23 

7 60 27 29 
59 6 93 37 
43 10 77 21 
16 37 50 6 

0 38 13 60 
66 28 53 6 
50 12 37 10 
23 15 10 37 

2 21 37 47 
68 87 29 19 
52 71 13 3 
25 44 14 24 

40 62 4 5 
26 4 70 61 
10 12 54 45 
17 39 27 18 

18 4 3 12 
84 62 63 54 
68 46 47 38 
41 19 20 11 

6 31 52 26 
47 84 1 79 
11 26 57 21 
35 2 81 3 

37 33 13 35 
16 86 40 18 
42 28 18 40 
66 4 42 64 

4 49 38 18 
57 4 91 35 
1 54 33 23 
25 78 9 47 

11 27 2 49 
64 26 51 4 
6 32 7 54 
18 56 31 78 

13 32 26 36 
66 85 27 17 
8 27 31 41 
16 3 55 65 

29 51 15 6 
24 2 68 59 
34 56 10 1 
58 80 14 23 

29 7 8 1 
82 60 61 52 
24 2 3 6 
0 22 21 30 

31 39 7 29 
68 2 44 66 
15 85 39 17 
63 7 39 61 

10 43 44 12 
27 80 7 49 
56 3 90 34 
22 75 12 44 

17 21 4 43 
20 58 33 80 
63 25 50 3 
15 53 28 75 

19 38 20 30 
18 1 57 67 
65 84 26 16 
13 6 52 62 

23 45 21 12 
60 82 16 25 
23 1 67 58 
55 77 11 20 

35 13 14 5 
2 24 23 32 
81 59 60 51 
3 19 18 27 

41 12 75 19 
29 82 5 51 
17 36 51 5 
39 14 73 17 

48 10 35 12 
22 60 35 82 
24 14 11 36 
46 8 33 14 

50 69 11 1 
20 1 59 69 
26 45 13 23 
48 67 9 1 

8 14 52 43 
62 84 18 27 
16 38 28 19 
6 16 50 41 

66 44 45 36 
4 26 25 34 
42 20 21 12 
64 42 43 34 

7 31 6 53 
60 22 47 0 
27 65 40 87 
29 9 16 31 

9 28 30 40 
62 81 23 13 
25 6 64 74 
31 50 8 18 

33 55 11 2 
20 2 64 55 
67 89 23 32 
11 33 33 24 

25 3 4 5 
78 56 57 48 
9 31 30 39 
47 25 26 17 

2 21 37 47 
40 59 1 9 
15 34 24 34 
62 81 23 13 

40 62 4 5 
2 24 42 33 
27 49 17 8 
20 2 64 55 

18 4 3 12 
56 34 35 26 
31 9 10 1 
78 56 57 48 

42 64 2 7 
61 83 17 26 
3 25 41 32 
7 15 51 42 

16 6 5 14 
3 25 24 33 
55 33 34 25 
65 43 44 35 

58 36 37 28 
80 58 59 50 
14 8 7 16 
23 1 2 7 

