7 12 

9 13 2 42 21 37 10 
41 19 30 74 53 5 42 
46 68 57 13 34 92 45 
6 28 17 27 6 52 5 
4 26 15 29 8 50 3 
15 7 4 48 27 31 16 
18 4 7 51 30 28 19 

33 48 10 33 26 52 26 
1 80 42 65 6 84 6 
88 7 45 22 81 3 81 
48 33 5 18 41 37 41 
46 35 3 20 39 39 39 
27 54 16 39 20 58 20 
24 57 19 42 17 61 17 

39 50 1 55 1 2 26 
71 82 31 87 33 34 6 
16 5 56 0 54 53 81 
24 35 16 40 14 13 41 
26 37 14 42 12 11 39 
45 56 5 61 7 8 20 
48 59 8 64 10 11 17 

36 5 36 35 40 44 16 
68 37 4 3 72 76 48 
19 50 91 90 15 11 39 
21 10 51 50 25 29 1 
23 8 49 48 27 31 3 
42 11 30 29 46 50 22 
45 14 27 26 49 53 25 

20 37 18 3 58 32 7 
52 5 50 29 90 64 25 
35 92 37 58 3 23 62 
5 52 3 18 43 17 22 
7 50 5 16 45 19 20 
26 31 24 3 64 38 1 
29 28 27 6 67 41 2 

33 56 15 37 47 23 21 
65 88 17 69 79 9 11 
22 1 70 18 8 78 76 
18 41 30 22 32 38 36 
20 43 28 24 34 36 34 
39 62 9 43 53 17 15 
42 65 6 46 56 14 12 

5 16 49 23 27 20 35 
37 16 81 9 5 12 67 
50 71 6 78 82 75 20 
10 31 34 38 42 35 20 
8 29 36 36 40 33 22 
11 10 55 17 21 14 41 
14 7 58 14 18 11 44 

30 25 38 28 36 8 11 
62 7 70 4 68 24 21 
25 80 17 83 19 63 66 
15 40 23 43 21 23 26 
17 38 25 41 23 21 24 
36 19 44 22 42 2 5 
39 16 47 19 45 1 2 

3 39 53 17 23 43 16 
35 7 85 15 55 75 16 
52 94 2 72 32 12 71 
12 54 38 32 8 28 31 
10 52 40 30 10 30 29 
9 33 59 11 29 49 10 
12 30 62 8 32 52 7 

33 2 6 12 3 4 24 
65 30 26 44 35 36 56 
22 57 61 43 52 51 31 
18 17 21 3 12 11 9 
20 15 19 1 10 9 11 
39 4 0 18 9 10 30 
42 7 3 21 12 13 33 

20 7 15 36 23 26 2 
12 39 17 4 9 6 34 
75 48 70 91 78 81 53 
35 8 30 51 38 41 13 
33 6 28 49 36 39 11 
14 13 9 30 17 20 8 
11 16 6 27 14 17 11 

42 39 1 24 35 43 35 
20 61 23 46 13 65 13 
31 50 12 35 24 54 24 
75 6 32 9 68 10 68 
54 27 11 12 47 31 47 
4 85 47 70 11 89 11 
43 38 0 23 36 42 36 

30 41 10 46 8 7 35 
52 63 12 68 14 15 13 
41 52 1 57 3 4 24 
3 8 43 13 41 40 68 
18 29 22 34 20 19 47 
76 87 36 92 38 39 11 
29 40 11 45 9 8 36 

27 4 45 44 31 35 7 
49 18 23 22 53 57 29 
38 7 34 33 42 46 18 
6 37 78 77 2 2 26 
15 16 57 56 19 23 5 
73 42 1 2 77 81 53 
26 5 46 45 30 34 6 

11 46 9 12 49 23 16 
33 24 31 10 71 45 6 
22 35 20 1 60 34 5 
22 79 24 45 16 10 49 
1 58 3 24 37 11 28 
57 0 55 34 95 69 30 
10 47 8 13 48 22 17 

24 47 24 28 38 32 30 
46 69 2 50 60 10 8 
35 58 13 39 49 21 19 
9 14 57 5 5 65 63 
12 35 36 16 26 44 42 
70 93 22 74 84 14 16 
23 46 25 27 37 33 31 

4 25 40 32 36 29 26 
18 3 62 10 14 7 48 
7 14 51 21 25 18 37 
37 58 7 65 69 62 7 
16 37 28 44 48 41 14 
42 21 86 14 10 17 72 
5 26 39 33 37 30 25 

21 34 29 37 27 17 20 
43 12 51 15 49 5 2 
32 23 40 26 38 6 9 
12 67 4 70 6 50 53 
9 46 17 49 15 29 32 
67 12 75 9 73 29 26 
20 35 28 38 26 18 21 

6 48 44 26 14 34 25 
16 26 66 4 36 56 3 
5 37 55 15 25 45 14 
39 81 11 59 19 1 58 
