18 19 

18 58 28 0 3 17 44 33 14 10 26 10 9 61 56 29 39 11 
23 63 33 5 2 12 49 28 19 5 21 15 4 66 61 24 44 16 
41 81 51 23 20 6 67 10 37 13 3 33 14 84 79 6 62 34 
23 63 33 5 2 12 49 28 19 5 21 15 4 66 61 24 44 16 
43 3 33 61 64 78 17 94 47 71 87 51 70 0 5 90 22 50 
1 41 11 17 20 34 27 50 3 27 43 7 26 44 39 46 22 6 
2 38 8 20 23 37 24 53 6 30 46 10 29 41 36 49 19 9 
45 85 55 27 24 10 71 6 41 17 1 37 18 88 83 2 66 38 
30 70 40 12 9 5 56 21 26 2 14 22 3 73 68 17 51 23 
10 30 0 28 31 45 16 61 14 38 54 18 37 33 28 57 11 17 
39 1 29 57 60 74 13 90 43 67 83 47 66 4 1 86 18 46 
4 44 14 14 17 31 30 47 0 24 40 4 23 47 42 43 25 3 
41 81 51 23 20 6 67 10 37 13 3 33 14 84 79 6 62 34 
47 7 37 65 68 82 21 98 51 75 91 55 74 4 9 94 26 54 
17 57 27 1 4 18 43 34 13 11 27 9 10 60 55 30 38 10 
36 4 26 54 57 71 10 87 40 64 80 44 63 7 2 83 15 43 
19 21 9 37 40 54 7 70 23 47 63 27 46 24 19 66 2 26 
39 79 49 21 18 4 65 12 35 11 5 31 12 82 77 8 60 32 

29 39 23 27 1 2 29 8 26 24 21 33 14 26 16 31 59 49 
34 44 18 22 4 7 34 13 31 29 26 38 19 21 11 26 64 54 
52 62 0 4 22 25 52 31 49 47 44 56 37 3 7 8 82 72 
34 44 18 22 4 7 34 13 31 29 26 38 19 21 11 26 64 54 
32 22 84 88 62 59 32 53 35 37 40 28 47 87 77 92 2 12 
12 22 40 44 18 15 12 9 9 7 4 16 3 43 33 48 42 32 
9 19 43 47 21 18 9 12 6 4 1 13 6 46 36 51 39 29 
56 66 4 0 26 29 56 35 53 51 48 60 41 1 11 4 86 76 
41 51 11 15 11 14 41 20 38 36 33 45 26 14 4 19 71 61 
1 11 51 55 29 26 1 20 2 4 7 5 14 54 44 59 31 21 
28 18 80 84 58 55 28 49 31 33 36 24 43 83 73 88 2 8 
15 25 37 41 15 12 15 6 12 10 7 19 0 40 30 45 45 35 
52 62 0 4 22 25 52 31 49 47 44 56 37 3 7 8 82 72 
36 26 88 92 66 63 36 57 39 41 44 32 51 91 81 96 6 16 
