3 19 

21 52 17 
12 85 16 
16 89 20 

32 7 4 
65 26 37 
69 30 41 

34 40 20 
1 7 13 
3 3 17 

43 24 25 
76 9 58 
80 13 62 

18 6 53 
51 39 86 
55 43 90 

28 38 28 
5 71 61 
9 75 65 

56 37 1 
89 70 32 
93 74 36 

6 23 21 
27 10 54 
31 14 58 

26 4 21 
7 29 12 
11 33 16 

3 57 6 
36 90 39 
40 94 43 

26 59 18 
7 92 51 
11 96 55 

19 26 30 
52 7 63 
56 11 67 

3 1 46 
30 32 79 
34 36 83 

2 10 20 
31 43 13 
35 47 17 

9 14 35 
42 19 2 
46 23 2 

12 10 29 
21 23 4 
25 27 8 

19 22 15 
14 11 48 
18 15 52 

9 12 43 
24 21 76 
28 25 80 

53 14 25 
20 59 48 
49 10 21 

13 19 1 
86 92 72 
17 23 3 

64 3 46 
9 76 27 
60 7 42 

39 27 74 
34 46 1 
35 23 70 

7 59 49 
80 14 24 
11 55 45 

77 58 20 
4 15 53 
73 54 16 

15 2 42 
58 75 31 
11 6 38 

5 17 0 
78 56 73 
9 13 4 

24 78 27 
49 5 46 
20 74 23 

5 80 39 
78 7 34 
9 76 35 

40 5 51 
33 78 22 
36 9 47 

18 20 67 
55 53 6 
14 16 63 

19 31 1 
54 42 72 
15 27 3 

30 7 14 
43 66 87 
26 3 18 

9 11 8 
64 62 81 
5 7 12 

2 1 36 
71 74 37 
2 5 32 

12 9 64 
61 64 9 
8 5 60 

66 72 52 
27 33 13 
38 44 24 

11 56 7 
50 17 32 
39 28 21 

14 26 21 
25 13 60 
14 2 49 

60 6 4 
21 45 35 
32 34 24 

24 5 33 
63 44 6 
52 33 5 

38 55 11 
1 16 28 
10 27 17 

58 36 53 
19 3 14 
30 8 25 

29 25 26 
10 64 13 
1 53 2 

58 27 14 
19 66 25 
30 55 14 

13 58 2 
26 19 37 
15 30 26 

35 33 14 
4 6 53 
7 5 42 

34 22 52 
5 17 13 
6 6 24 

23 46 67 
16 7 28 
5 18 39 

44 42 61 
5 3 22 
16 14 33 

51 54 17 
12 15 22 
23 26 11 

41 44 11 
2 5 50 
13 16 39 

77 10 59 
83 16 65 
63 4 45 

52 40 87 
58 46 93 
38 26 73 

6 72 62 
12 78 68 
8 58 48 

90 71 33 
96 77 39 
76 57 19 

28 11 55 
34 17 61 
14 3 41 

8 30 13 
14 36 19 
6 16 1 

37 91 40 
43 97 46 
23 77 26 

8 93 52 
14 99 58 
6 79 38 

53 8 64 
59 14 70 
39 6 50 

31 33 80 
37 39 86 
17 19 66 

32 44 14 
38 50 20 
18 30 0 

43 20 1 
49 26 5 
29 6 15 

22 24 5 
28 30 11 
8 10 9 

15 12 49 
21 18 55 
1 2 35 

25 22 77 
31 28 83 
11 8 63 

25 37 10 
42 30 77 
7 19 28 

71 5 15 
4 62 52 
53 13 3 

13 6 44 
80 61 23 
31 12 26 

49 66 22 
18 1 45 
31 48 4 

69 47 64 
2 20 3 
51 29 46 

40 14 37 
27 81 30 
22 32 19 

69 16 25 
2 83 42 
51 34 7 
