18 7 

3 33 24 46 13 39 46 50 28 27 50 32 18 23 46 46 4 25 
31 67 58 80 21 73 80 84 6 61 84 66 16 11 80 12 38 9 
15 21 12 34 25 27 34 38 40 15 38 20 30 35 34 58 8 37 
17 19 10 32 27 25 32 36 42 13 36 18 32 37 32 60 10 39 
20 16 7 29 30 22 29 33 45 10 33 15 35 40 29 63 13 42 
43 7 16 6 53 1 6 10 68 13 10 8 58 63 6 86 36 65 
31 67 58 80 21 73 80 84 6 61 84 66 16 11 80 12 38 9 
12 48 39 61 2 54 61 65 13 42 65 47 3 8 61 31 19 10 
15 51 42 64 5 57 64 68 10 45 68 50 0 5 64 28 22 7 
21 15 6 28 31 21 28 32 46 9 32 14 36 41 28 64 14 43 
14 22 13 35 24 28 35 39 39 16 39 21 29 34 35 57 7 36 
3 33 24 46 13 39 46 50 28 27 50 32 18 23 46 46 4 25 
12 48 39 61 2 54 61 65 13 42 65 47 3 8 61 31 19 10 
38 2 11 11 48 4 11 15 63 8 15 3 53 58 11 81 31 60 
2 34 25 47 12 40 47 51 27 28 51 33 17 22 47 45 5 24 
2 34 25 47 12 40 47 51 27 28 51 33 17 22 47 45 5 24 
14 50 41 63 4 56 63 67 11 44 67 49 1 6 63 29 21 8 
3 33 24 46 13 39 46 50 28 27 50 32 18 23 46 46 4 25 

36 15 40 7 39 40 49 35 20 45 26 9 18 34 29 21 31 31 
2 49 6 41 5 74 83 1 14 79 60 43 16 68 63 55 3 65 
48 3 52 5 51 28 37 47 32 33 14 3 30 22 17 9 43 19 
50 1 54 7 53 26 35 49 34 31 12 5 32 20 15 7 45 17 
53 2 57 10 56 23 32 52 37 28 9 8 35 17 12 4 48 14 
76 25 80 33 79 0 9 75 60 5 14 31 58 6 11 19 71 9 
2 49 6 41 5 74 83 1 14 79 60 43 16 68 63 55 3 65 
21 30 25 22 24 55 64 20 5 60 41 24 3 49 44 36 16 46 
18 33 22 25 21 58 67 17 2 63 44 27 0 52 47 39 13 49 
54 3 58 11 57 22 31 53 38 27 8 9 36 16 11 3 49 13 
47 4 51 4 50 29 38 46 31 34 15 2 29 23 18 10 42 20 
36 15 40 7 39 40 49 35 20 45 26 9 18 34 29 21 31 31 
21 30 25 22 24 55 64 20 5 60 41 24 3 49 44 36 16 46 
71 20 75 28 74 5 14 70 55 10 9 26 53 1 6 14 66 4 
35 16 39 8 38 41 50 34 19 46 27 10 17 35 30 22 30 32 
35 16 39 8 38 41 50 34 19 46 27 10 17 35 30 22 30 32 
19 32 23 24 22 57 66 18 3 62 43 26 1 51 46 38 14 48 
36 15 40 7 39 40 49 35 20 45 26 9 18 34 29 21 31 31 

40 31 12 28 29 33 22 18 7 46 20 3 3 21 15 9 16 41 
6 3 46 62 5 1 56 16 41 12 14 31 37 55 19 43 50 75 
52 43 0 16 41 45 10 30 5 58 32 15 9 9 27 3 4 29 
54 45 2 14 43 47 8 32 7 60 34 17 11 7 29 5 2 27 
57 48 5 11 46 50 5 35 10 63 37 20 14 4 32 8 1 24 
80 71 28 12 69 73 18 58 33 86 60 43 37 19 55 31 24 1 
6 3 46 62 5 1 56 16 41 12 14 31 37 55 19 43 50 75 
25 16 27 43 14 18 37 3 22 31 5 12 18 36 0 24 31 56 
22 13 30 46 11 15 40 0 25 28 2 15 21 39 3 27 34 59 
58 49 6 10 47 51 4 36 11 64 38 21 15 3 33 9 2 23 
51 42 1 17 40 44 11 29 4 57 31 14 8 10 26 2 5 30 
40 31 12 28 29 33 22 18 7 46 20 3 3 21 15 9 16 41 
25 16 27 43 14 18 37 3 22 31 5 12 18 36 0 24 31 56 
