8 13 

13 97 39 96 49 55 96 83 
56 28 30 27 20 14 27 14 
13 97 39 96 49 55 96 83 
82 2 56 1 46 40 1 12 
52 32 26 31 16 10 31 18 
60 24 34 23 24 18 23 10 
14 98 40 97 50 56 97 84 
45 39 19 38 9 3 38 25 

48 18 82 21 57 44 29 48 
21 51 13 48 12 25 40 21 
48 18 82 21 57 44 29 48 
47 77 13 74 38 51 66 47 
17 47 17 44 8 21 36 17 
25 55 9 52 16 29 44 25 
49 19 83 22 58 45 30 49 
10 40 24 37 1 14 29 10 

51 36 67 9 60 70 57 75 
18 33 2 60 9 1 12 6 
51 36 67 9 60 70 57 75 
44 59 28 86 35 25 38 20 
14 29 2 56 5 5 8 10 
22 37 6 64 13 3 16 2 
52 37 68 10 61 71 58 76 
7 22 9 49 2 12 1 17 

94 67 10 35 25 49 15 95 
25 2 59 34 44 20 54 26 
94 67 10 35 25 49 15 95 
1 28 85 60 70 46 80 0 
29 2 55 30 40 16 50 30 
21 6 63 38 48 24 58 22 
95 68 11 36 26 50 16 96 
36 9 48 23 33 9 43 37 

51 55 41 9 40 87 65 73 
18 14 28 60 29 18 4 4 
51 55 41 9 40 87 65 73 
44 40 54 86 55 8 30 22 
14 10 24 56 25 22 0 8 
22 18 32 64 33 14 8 0 
52 56 42 10 41 88 66 74 
7 3 17 49 18 29 7 15 

38 40 30 33 28 49 46 90 
31 29 39 36 41 20 23 21 
38 40 30 33 28 49 46 90 
57 55 65 62 67 46 49 5 
27 25 35 32 37 16 19 25 
35 33 43 40 45 24 27 17 
39 41 31 34 29 50 47 91 
20 18 28 25 30 9 12 32 

48 97 93 11 59 47 73 92 
21 28 24 58 10 22 4 23 
48 97 93 11 59 47 73 92 
47 2 2 84 36 48 22 3 
17 32 28 54 6 18 8 27 
25 24 20 62 14 26 0 19 
49 98 94 12 60 48 74 93 
10 39 35 47 1 11 15 34 

79 54 77 2 89 23 87 83 
10 15 8 67 20 46 18 14 
79 54 77 2 89 23 87 83 
16 41 18 93 6 72 8 12 
14 11 12 63 24 42 22 18 
6 19 4 71 16 50 14 10 
80 55 78 3 90 24 88 84 
21 4 19 56 31 35 29 25 

49 65 75 26 26 67 67 11 
20 4 6 43 43 2 2 58 
49 65 75 26 26 67 67 11 
46 30 20 69 69 28 28 84 
16 0 10 39 39 2 2 54 
24 8 2 47 47 6 6 62 
50 66 76 27 27 68 68 12 
9 7 17 32 32 9 9 47 

44 79 95 23 88 51 32 0 
25 10 26 46 19 18 37 69 
44 79 95 23 88 51 32 0 
51 16 0 72 7 44 63 95 
21 14 30 42 23 14 33 65 
29 6 22 50 15 22 41 73 
45 80 96 24 89 52 33 1 
14 21 37 35 30 7 26 58 

90 80 4 89 86 50 20 2 
21 11 65 20 17 19 49 67 
90 80 4 89 86 50 20 2 
5 15 91 6 9 45 75 93 
25 15 61 24 21 15 45 63 
17 7 69 16 13 23 53 71 
91 81 5 90 87 51 21 3 
32 22 54 31 28 8 38 56 

92 61 25 93 12 6 76 93 
23 8 44 24 57 63 7 24 
92 61 25 93 12 6 76 93 
3 34 70 2 83 89 19 2 
27 4 40 28 53 59 11 28 
19 12 48 20 61 67 3 20 
93 62 26 94 13 7 77 94 
34 3 33 35 46 52 18 35 

35 5 69 8 44 31 16 35 
49 79 15 76 40 53 68 49 
9 21 43 18 18 5 10 9 
48 78 14 75 39 52 67 48 
1 31 33 28 8 5 20 1 
7 37 27 34 2 11 26 7 
48 78 14 75 39 52 67 48 
35 65 1 62 26 39 54 35 

38 23 54 4 47 57 44 62 
46 61 30 88 37 27 40 22 
12 3 28 30 21 31 18 36 
45 60 29 87 36 26 39 21 
2 13 18 40 11 21 8 26 
4 19 12 46 5 15 2 20 
45 60 29 87 36 26 39 21 
32 47 16 74 23 13 26 8 

81 54 3 22 12 36 2 82 
3 30 87 62 72 48 82 2 
55 28 29 4 14 10 24 56 
2 29 86 61 71 47 81 1 
45 18 39 14 24 0 34 46 
39 12 45 20 30 6 40 40 
2 29 86 61 71 47 81 1 
11 16 73 48 58 34 68 12 

38 42 28 4 27 74 52 60 
46 42 56 88 57 10 32 24 
12 16 2 30 1 48 26 34 
45 41 55 87 56 9 31 23 
2 6 8 40 9 38 16 24 
4 0 14 46 15 32 10 18 
45 41 55 87 56 9 31 23 
32 28 42 74 43 4 18 10 

25 27 17 20 15 36 33 77 
59 57 67 64 69 48 51 7 
1 1 9 6 11 10 7 51 
58 56 66 63 68 47 50 6 
11 9 19 16 21 0 3 41 
17 15 25 22 27 6 9 35 
58 56 66 63 68 47 50 6 
45 43 53 50 55 34 37 7 

35 84 80 2 46 34 60 79 
49 0 4 86 38 50 24 5 
9 58 54 28 20 8 34 53 
48 1 3 85 37 49 23 4 
1 48 44 38 10 2 24 43 
7 42 38 44 4 8 18 37 
48 1 3 85 37 49 23 4 
35 14 10 72 24 36 10 9 

66 41 64 11 76 10 74 70 
18 43 20 95 8 74 10 14 
40 15 38 37 50 16 48 44 
17 42 19 94 7 73 9 13 
30 5 28 47 40 26 38 34 
24 1 22 53 34 32 32 28 
17 42 19 94 7 73 9 13 
4 29 6 81 6 60 4 0 

36 52 62 13 13 54 54 2 
48 32 22 71 71 30 30 86 
10 26 36 13 13 28 28 28 
47 31 21 70 70 29 29 85 
0 16 26 23 23 18 18 38 
6 10 20 29 29 12 12 44 
47 31 21 70 70 29 29 85 
34 18 8 57 57 16 16 72 

31 66 82 10 75 38 19 13 
53 18 2 74 9 46 65 97 
5 40 56 16 49 12 7 39 
52 17 1 73 8 45 64 96 
5 30 46 26 39 2 17 49 
11 24 40 32 33 4 23 55 
52 17 1 73 8 45 64 96 
39 4 12 60 5 32 51 83 

77 67 9 76 73 37 7 11 
7 17 93 8 11 47 77 95 
51 41 35 50 47 11 19 37 
6 16 92 7 10 46 76 94 
41 31 45 40 37 1 29 47 
35 25 51 34 31 5 35 53 
6 16 92 7 10 46 76 94 
7 3 79 6 3 33 63 81 

79 48 12 80 1 7 63 80 
5 36 72 4 85 91 21 4 
53 22 14 54 27 33 37 54 
4 35 71 3 84 90 20 3 
43 12 24 44 37 43 27 44 
37 6 30 38 43 49 21 38 
4 35 71 3 84 90 20 3 
9 22 58 10 71 77 7 10 

3 12 19 39 12 22 9 27 
33 18 49 9 42 52 39 57 
31 46 15 73 22 12 25 7 
30 15 46 12 39 49 36 54 
6 21 10 48 3 13 0 18 
7 8 23 35 16 26 13 31 
22 7 38 20 31 41 28 46 
3 12 19 39 12 22 9 27 

46 19 38 13 23 1 33 47 
76 49 8 17 7 31 3 77 
12 15 72 47 57 33 67 13 
73 46 11 14 4 28 6 74 
37 10 47 22 32 8 42 38 
50 23 34 9 19 5 29 51 
65 38 19 6 4 20 14 66 
46 19 38 13 23 1 33 47 

3 7 7 39 8 39 17 25 
33 37 23 9 22 69 47 55 
31 27 41 73 42 5 17 9 
30 34 20 12 19 66 44 52 
6 2 16 48 17 30 8 16 
7 11 3 35 4 43 21 29 
22 26 12 20 11 58 36 44 
3 7 7 39 8 39 17 25 

10 8 18 15 20 1 2 42 
20 22 12 15 10 31 28 72 
44 42 52 49 54 33 36 8 
17 19 9 12 7 28 25 69 
19 17 27 24 29 8 11 33 
6 4 14 11 16 5 2 46 
9 11 1 4 1 20 17 61 
10 8 18 15 20 1 2 42 

0 49 45 37 11 1 25 44 
30 79 75 7 41 29 55 74 
34 15 11 71 23 35 9 10 
27 76 72 10 38 26 52 71 
9 40 36 46 2 10 16 35 
4 53 49 33 15 3 29 48 
19 68 64 18 30 18 44 63 
0 49 45 37 11 1 25 44 

31 6 29 46 41 25 39 35 
61 36 59 16 71 5 69 65 
3 28 5 80 7 59 5 1 
58 33 56 19 68 2 66 62 
22 3 20 55 32 34 30 26 
35 10 33 42 45 21 43 39 
50 25 48 27 60 6 58 54 
31 6 29 46 41 25 39 35 

1 17 27 22 22 19 19 37 
31 47 57 8 8 49 49 7 
33 17 7 56 56 15 15 71 
28 44 54 5 5 46 46 10 
8 8 18 31 31 10 10 46 
5 21 31 18 18 23 23 33 
20 36 46 3 3 38 38 18 
1 17 27 22 22 19 19 37 

4 31 47 25 40 3 16 48 
26 61 77 5 70 33 14 18 
38 3 13 59 6 31 50 82 
23 58 74 2 67 30 11 21 
13 22 38 34 31 6 25 57 
0 35 51 21 44 7 12 44 
15 50 66 6 59 22 3 29 
4 31 47 25 40 3 16 48 

42 32 44 41 38 2 28 46 
72 62 14 71 68 32 2 16 
8 2 78 7 4 32 62 80 
69 59 17 68 65 29 1 19 
33 23 53 32 29 7 37 55 
46 36 40 45 42 6 24 42 
61 51 25 60 57 21 9 27 
42 32 44 41 38 2 28 46 

44 13 23 45 36 42 28 45 
74 43 7 75 6 12 58 75 
10 21 57 11 70 76 6 11 
71 40 4 72 9 15 55 72 
35 4 32 36 45 51 19 36 
48 17 19 49 32 38 32 49 
63 32 4 64 17 23 47 64 
44 13 23 45 36 42 28 45 

43 16 41 16 26 2 36 44 
58 31 26 1 11 13 21 59 
27 0 57 32 42 18 52 28 
85 58 1 26 16 40 6 86 
34 7 50 25 35 11 45 35 
24 3 60 35 45 21 55 25 
37 10 47 22 32 8 42 38 
19 8 65 40 50 26 60 20 

0 4 10 42 11 36 14 22 
15 19 5 27 4 51 29 37 
16 12 26 58 27 20 2 6 
42 46 32 0 31 78 56 64 
9 5 19 51 20 27 5 13 
19 15 29 61 30 17 5 3 
6 2 16 48 17 30 8 16 
24 20 34 66 35 12 10 2 

13 11 21 18 23 2 5 39 
2 4 6 3 8 13 10 54 
29 27 37 34 39 18 21 23 
29 31 21 24 19 40 37 81 
22 20 30 27 32 11 14 30 
32 30 40 37 42 21 24 20 
19 17 27 24 29 8 11 33 
37 35 45 42 47 26 29 15 

3 46 42 40 8 4 22 41 
12 61 57 25 23 11 37 56 
19 30 26 56 8 20 6 25 
39 88 84 2 50 38 64 83 
12 37 33 49 1 13 13 32 
22 27 23 59 11 23 3 22 
9 40 36 46 2 10 16 35 
27 22 18 64 16 28 2 17 

28 3 26 49 38 28 36 32 
43 18 41 34 53 13 51 47 
12 13 10 65 22 44 20 16 
70 45 68 7 80 14 78 74 
19 6 17 58 29 37 27 23 
9 16 7 68 19 47 17 13 
22 3 20 55 32 34 30 26 
4 21 2 73 14 52 12 8 

2 14 24 25 25 16 16 40 
13 29 39 10 10 31 31 25 
18 2 8 41 41 0 0 56 
40 56 66 17 17 58 58 2 
11 5 15 34 34 7 7 49 
21 5 5 44 44 3 3 59 
8 8 18 31 31 10 10 46 
26 10 0 49 49 8 8 64 

7 28 44 28 37 0 19 51 
8 43 59 13 52 15 4 36 
23 12 28 44 21 16 35 67 
35 70 86 14 79 42 23 9 
16 19 35 37 28 9 28 60 
26 9 25 47 18 19 38 70 
13 22 38 34 31 6 25 57 
31 4 20 52 13 24 43 75 

39 29 47 38 35 1 31 49 
54 44 32 53 50 14 16 34 
23 13 63 22 19 17 47 65 
81 71 5 80 77 41 11 7 
30 20 56 29 26 10 40 58 
20 10 66 19 16 20 50 68 
33 23 53 32 29 7 37 55 
15 5 71 14 11 25 55 73 

41 10 26 42 39 45 25 42 
56 25 11 57 24 30 40 57 
25 6 42 26 55 61 9 26 
83 52 16 84 3 3 67 84 
32 1 35 33 48 54 16 33 
22 9 45 23 58 64 6 23 
35 4 32 36 45 51 19 36 
17 14 50 18 63 69 1 18 

43 39 53 85 54 7 29 21 
16 12 26 58 27 20 2 6 
41 45 31 1 30 77 55 63 
16 20 6 26 5 52 30 38 
