13 6 

19 19 14 29 19 19 1 4 52 42 13 32 9 
28 28 33 76 66 28 48 43 5 5 60 15 56 
48 48 43 0 10 48 28 33 81 71 16 61 20 
37 37 42 85 75 37 57 52 4 14 69 24 65 
51 51 46 3 13 51 31 36 84 74 19 64 23 
11 11 6 37 27 11 9 4 44 34 21 24 17 
46 46 41 2 8 46 26 31 79 69 14 59 18 
21 21 26 69 59 21 41 36 12 2 53 8 49 
25 25 20 23 13 25 5 10 58 48 7 38 3 
2 2 7 50 40 2 22 17 31 21 34 11 30 
6 6 1 42 32 6 14 9 39 29 26 19 22 
12 12 7 36 26 12 8 3 45 35 20 25 16 
15 15 10 33 23 15 5 0 48 38 17 28 13 

25 36 28 23 23 20 6 22 54 4 9 27 1 
72 11 75 24 70 27 53 69 7 51 56 74 46 
4 65 1 52 6 49 23 7 83 25 20 2 30 
81 20 84 33 79 36 62 78 2 60 65 83 55 
7 68 4 55 9 52 26 10 86 28 23 5 33 
33 28 36 15 31 12 14 30 46 12 17 35 7 
2 63 1 50 4 47 21 5 81 23 18 0 28 
65 4 68 17 63 20 46 62 14 44 49 67 39 
19 42 22 29 17 26 0 16 60 2 3 21 7 
46 15 49 2 44 1 27 43 33 25 30 48 20 
38 23 41 10 36 7 19 35 41 17 22 40 12 
32 29 35 16 30 13 13 29 47 11 16 34 6 
29 32 32 19 27 16 10 26 50 8 13 31 3 

27 0 9 54 14 28 12 20 4 41 51 11 44 
74 47 56 7 33 75 35 67 43 88 4 58 3 
2 29 20 83 43 1 41 9 33 12 80 18 73 
83 56 65 2 42 84 44 76 52 97 5 67 12 
5 32 23 86 46 4 44 12 36 9 83 21 76 
35 8 17 46 6 36 4 28 4 49 43 19 36 
0 27 18 81 41 1 39 7 31 14 78 16 71 
67 40 49 14 26 68 28 60 36 81 11 51 4 
21 6 3 60 20 22 18 14 10 35 57 5 50 
48 21 30 33 7 49 9 41 17 62 30 32 23 
40 13 22 41 1 41 1 33 9 54 38 24 31 
34 7 16 47 7 35 5 27 3 48 44 18 37 
31 4 13 50 10 32 8 24 0 45 47 15 40 

48 4 9 34 34 46 36 4 45 14 43 31 12 
1 43 38 13 13 1 11 51 2 61 90 16 59 
77 33 38 63 63 75 65 25 74 15 14 60 17 
8 52 47 22 22 10 20 60 11 70 99 25 68 
80 36 41 66 66 78 68 28 77 18 11 63 20 
40 4 1 26 26 38 28 12 37 22 51 23 20 
75 31 36 61 61 73 63 23 72 13 16 58 15 
8 36 31 6 6 6 4 44 5 54 83 9 52 
54 10 15 40 40 52 42 2 51 8 37 37 6 
27 17 12 13 13 25 15 25 24 35 64 10 33 
35 9 4 21 21 33 23 17 32 27 56 18 25 
41 3 2 27 27 39 29 11 38 21 50 24 19 
44 0 5 30 30 42 32 8 41 18 47 27 16 

13 48 32 2 25 10 1 13 10 27 41 38 42 
60 1 15 45 72 57 48 60 57 20 88 9 89 
16 77 61 31 4 19 28 16 19 56 12 67 13 
69 8 24 54 81 66 57 69 66 29 97 18 98 
19 80 64 34 7 22 31 19 22 59 9 70 10 
21 40 24 6 33 18 9 21 18 19 49 30 50 
14 75 59 29 2 17 26 14 17 54 14 65 15 
53 8 8 38 65 50 41 53 50 13 81 2 82 
7 54 38 8 19 4 5 7 4 33 35 44 36 
34 27 11 19 46 31 22 34 31 6 62 17 63 
26 35 19 11 38 23 14 26 23 14 54 25 55 
20 41 25 5 32 17 8 20 17 20 48 31 49 
17 44 28 2 29 14 5 17 14 23 45 34 46 

44 17 47 4 42 1 25 41 35 23 28 46 18 
44 17 47 4 42 1 25 41 35 23 28 46 18 
39 22 42 9 37 6 20 36 40 18 23 41 13 
4 65 1 52 6 49 23 7 83 25 20 2 30 
6 55 9 42 4 39 13 3 73 15 10 8 20 
44 17 47 4 42 1 25 41 35 23 28 46 18 
24 37 27 24 22 21 5 21 55 3 8 26 2 
29 32 32 19 27 16 10 26 50 8 13 31 3 
77 16 80 29 75 32 58 74 2 56 61 79 51 
67 6 70 19 65 22 48 64 12 46 51 69 41 
12 49 15 36 10 33 7 9 67 9 4 14 14 
57 4 60 9 55 12 38 54 22 36 41 59 31 
16 45 19 32 14 29 3 13 63 5 0 18 10 

46 19 28 35 5 47 7 39 15 60 32 30 25 
46 19 28 35 5 47 7 39 15 60 32 30 25 
41 14 23 40 0 42 2 34 10 55 37 25 30 
2 29 20 83 43 1 41 9 33 12 80 18 73 
8 19 10 73 33 9 31 1 23 22 70 8 63 
46 19 28 35 5 47 7 39 15 60 32 30 25 
26 1 8 55 15 27 13 19 5 40 52 10 45 
31 4 13 50 10 32 8 24 0 45 47 15 40 
79 52 61 2 38 80 40 72 48 93 1 63 8 
69 42 51 12 28 70 30 62 38 83 9 53 2 
14 13 4 67 27 15 25 7 17 28 64 2 57 
59 32 41 22 18 60 20 52 28 73 19 43 12 
18 9 0 63 23 19 21 11 13 32 60 2 53 

29 15 10 15 15 27 17 23 26 33 62 12 31 
29 15 10 15 15 27 17 23 26 33 62 12 31 
34 10 5 20 20 32 22 18 31 28 57 17 26 
77 33 38 63 63 75 65 25 74 15 14 60 17 
67 23 28 53 53 65 55 15 64 5 24 50 7 
29 15 10 15 15 27 17 23 26 33 62 12 31 
49 5 10 35 35 47 37 3 46 13 42 32 11 
44 0 5 30 30 42 32 8 41 18 47 27 16 
4 48 43 18 18 6 16 56 7 66 95 21 64 
6 38 33 8 8 4 6 46 3 56 85 11 54 
61 17 22 47 47 59 49 9 58 1 30 44 1 
16 28 23 2 2 14 4 36 13 46 75 1 44 
57 13 18 43 43 55 45 5 54 5 34 40 3 

32 29 13 17 44 29 20 32 29 8 60 19 61 
32 29 13 17 44 29 20 32 29 8 60 19 61 
27 34 18 12 39 24 15 27 24 13 55 24 56 
16 77 61 31 4 19 28 16 19 56 12 67 13 
6 67 51 21 6 9 18 6 9 46 22 57 23 
32 29 13 17 44 29 20 32 29 8 60 19 61 
12 49 33 3 24 9 0 12 9 28 40 39 41 
17 44 28 2 29 14 5 17 14 23 45 34 46 
65 4 20 50 77 62 53 65 62 25 93 14 94 
55 6 10 40 67 52 43 55 52 15 83 4 84 
0 61 45 15 12 3 12 0 3 40 28 51 29 
45 16 0 30 57 42 33 45 42 5 73 6 74 
4 57 41 11 16 1 8 4 1 36 32 47 33 

2 25 16 79 39 3 37 5 29 16 76 14 69 
63 36 45 18 22 64 24 56 32 77 15 47 8 
