10 3 

62 16 49 6 37 24 61 45 52 59 
82 36 69 14 57 4 81 65 72 79 
36 10 23 32 11 50 35 19 26 33 
80 34 67 12 55 6 79 63 70 77 
5 51 18 73 30 91 6 22 15 8 
59 13 46 9 34 27 58 42 49 56 
7 53 20 75 32 93 8 24 17 10 
52 6 39 16 27 34 51 35 42 49 
28 18 15 40 3 58 27 11 18 25 
11 35 2 57 14 75 10 6 1 8 

7 15 16 19 13 31 15 37 24 14 
13 35 4 1 33 51 35 57 4 34 
33 11 42 45 13 5 11 11 50 12 
11 33 2 1 31 49 33 55 6 32 
74 52 83 86 54 36 52 30 91 53 
10 12 19 22 10 28 12 34 27 11 
76 54 85 88 56 38 54 32 93 55 
17 5 26 29 3 21 5 27 34 4 
41 19 50 53 21 3 19 3 58 20 
58 36 67 70 38 20 36 14 75 37 

69 47 78 81 49 31 47 25 86 48 
23 1 32 35 3 15 1 21 40 2 
56 34 65 68 36 18 34 12 73 35 
1 21 10 13 19 37 21 43 18 20 
44 22 53 56 24 6 22 0 61 23 
17 39 8 5 37 55 39 61 0 38 
68 46 77 80 48 30 46 24 85 47 
52 30 61 64 32 14 30 8 69 31 
59 37 68 71 39 21 37 15 76 38 
66 44 75 78 46 28 44 22 83 45 

