17 3 

29 0 12 21 63 46 52 56 65 15 7 49 42 36 4 50 37 
29 0 12 21 63 46 52 56 65 15 7 49 42 36 4 50 37 
93 64 76 43 1 18 12 8 1 79 57 15 22 28 68 14 27 
74 45 57 24 18 1 7 11 20 60 38 4 3 9 49 5 8 
81 52 64 31 11 6 0 4 13 67 45 3 10 16 56 2 15 
72 43 55 22 20 3 9 13 22 58 36 6 1 7 47 7 6 
66 37 49 16 26 9 15 19 28 52 30 12 5 1 41 13 0 
60 31 43 10 32 15 21 25 34 46 24 18 11 5 35 19 6 
91 62 74 41 1 16 10 6 3 77 55 13 20 26 66 12 25 
86 57 69 36 6 11 5 1 8 72 50 8 15 21 61 7 20 
18 11 1 32 74 57 63 67 76 4 18 60 53 47 7 61 48 
61 32 44 11 31 14 20 24 33 47 25 17 10 4 36 18 5 
75 46 58 25 17 0 6 10 19 61 39 3 4 10 50 4 9 
71 42 54 21 21 4 10 14 23 57 35 7 0 6 46 8 5 
17 12 0 33 75 58 64 68 77 3 19 61 54 48 8 62 49 
97 68 80 47 5 22 16 12 3 83 61 19 26 32 72 18 31 
23 6 6 27 69 52 58 62 71 9 13 55 48 42 2 56 43 

12 58 18 28 36 19 43 49 11 58 45 34 23 31 8 37 16 
12 58 18 28 36 19 43 49 11 58 45 34 23 31 8 37 16 
76 6 46 36 28 83 21 15 53 6 19 30 87 33 72 27 48 
57 13 27 17 9 64 2 4 34 13 0 11 68 14 53 8 29 
64 6 34 24 16 71 9 3 41 6 7 18 75 21 60 15 36 
55 15 25 15 7 62 0 6 32 15 2 9 66 12 51 6 27 
49 21 19 9 1 56 6 12 26 21 8 3 60 6 45 0 21 
43 27 13 3 5 50 12 18 20 27 14 3 54 0 39 6 15 
74 4 44 34 26 81 19 13 51 4 17 28 85 31 70 25 46 
69 1 39 29 21 76 14 8 46 1 12 23 80 26 65 20 41 
1 69 29 39 47 8 54 60 22 69 56 45 12 42 3 48 27 
44 26 14 4 4 51 11 17 21 26 13 2 55 1 40 5 16 
58 12 28 18 10 65 3 3 35 12 1 12 69 15 54 9 30 
54 16 24 14 6 61 1 7 31 16 3 8 65 11 50 5 26 
0 70 30 40 48 7 55 61 23 70 57 46 11 43 4 49 28 
80 10 50 40 32 87 25 19 57 10 23 34 91 37 76 31 52 
6 64 24 34 42 13 49 55 17 64 51 40 17 37 2 43 22 

17 87 47 57 65 10 72 78 40 87 74 63 6 60 21 66 45 
12 58 18 28 36 19 43 49 11 58 45 34 23 31 8 37 16 
0 70 30 40 48 7 55 61 23 70 57 46 11 43 4 49 28 
33 37 3 7 15 40 22 28 10 37 24 13 44 10 29 16 5 
75 5 45 35 27 82 20 14 52 5 18 29 86 32 71 26 47 
58 12 28 18 10 65 3 3 35 12 1 12 69 15 54 9 30 
64 6 34 24 16 71 9 3 41 6 7 18 75 21 60 15 36 
68 2 38 28 20 75 13 7 45 2 11 22 79 25 64 19 40 
77 7 47 37 29 84 22 16 54 7 20 31 88 34 73 28 49 
3 73 33 43 51 4 58 64 26 73 60 49 8 46 7 52 31 
19 51 11 21 29 26 36 42 4 51 38 27 30 24 15 30 9 
61 9 31 21 13 68 6 0 38 9 4 15 72 18 57 12 33 
54 16 24 14 6 61 1 7 31 16 3 8 65 11 50 5 26 
48 22 18 8 0 55 7 13 25 22 9 2 59 5 44 1 20 
8 62 22 32 40 15 47 53 15 62 49 38 19 35 4 41 20 
62 8 32 22 14 69 7 1 39 8 5 16 73 19 58 13 34 
49 21 19 9 1 56 6 12 26 21 8 3 60 6 45 0 21 

