19 18 

22 45 12 1 20 37 41 18 14 8 29 10 37 13 13 44 6 6 28 
13 36 3 8 11 46 50 9 23 1 20 1 28 22 22 35 3 3 19 
69 92 59 48 67 10 6 65 33 55 76 57 84 34 34 91 53 53 75 
26 49 16 5 24 33 37 22 10 12 33 14 41 9 9 48 10 10 32 
69 92 59 48 67 10 6 65 33 55 76 57 84 34 34 91 53 53 75 
22 1 32 43 24 81 85 26 58 36 15 34 7 57 57 0 38 38 16 
23 0 33 44 25 82 86 27 59 37 16 35 8 58 58 1 39 39 17 
13 10 23 34 15 72 76 17 49 27 6 25 2 48 48 9 29 29 7 
53 76 43 32 51 6 10 49 17 39 60 41 68 18 18 75 37 37 59 
4 19 14 25 6 63 67 8 40 18 3 16 11 39 39 18 20 20 2 
53 76 43 32 51 6 10 49 17 39 60 41 68 18 18 75 37 37 59 
10 33 0 11 8 49 53 6 26 4 17 2 25 25 25 32 6 6 16 
71 94 61 50 69 12 8 67 35 57 78 59 86 36 36 93 55 55 77 
62 85 52 41 60 3 1 58 26 48 69 50 77 27 27 84 46 46 68 
2 21 12 23 4 61 65 6 38 16 5 14 13 37 37 20 18 18 4 
6 29 4 15 4 53 57 2 30 8 13 6 21 29 29 28 10 10 12 
20 43 10 1 18 39 43 16 16 6 27 8 35 15 15 42 4 4 26 
68 91 58 47 66 9 5 64 32 54 75 56 83 33 33 90 52 52 74 
42 65 32 21 40 17 21 38 6 28 49 30 57 7 7 64 26 26 48 

19 41 5 33 36 35 26 15 47 21 31 35 4 32 47 21 33 6 44 
28 32 14 24 45 26 35 6 56 30 40 44 5 23 56 30 24 3 35 
28 88 42 80 11 82 21 62 0 26 16 12 51 79 0 26 80 53 91 
15 45 1 37 32 39 22 19 43 17 27 31 8 36 43 17 37 10 48 
28 88 42 80 11 82 21 62 0 26 16 12 51 79 0 26 80 53 91 
63 3 49 11 80 9 70 29 91 65 75 79 40 12 91 65 11 38 0 
64 4 50 12 81 10 71 30 92 66 76 80 41 13 92 66 12 39 1 
54 6 40 2 71 0 61 20 82 56 66 70 31 3 82 56 2 29 9 
12 72 26 64 5 66 5 46 16 10 0 4 35 63 16 10 64 37 75 
45 15 31 7 62 9 52 11 73 47 57 61 22 6 73 47 7 20 18 
12 72 26 64 5 66 5 46 16 10 0 4 35 63 16 10 64 37 75 
31 29 17 21 48 23 38 3 59 33 43 47 8 20 59 33 21 6 32 
30 90 44 82 13 84 23 64 2 28 18 14 53 81 2 28 82 55 93 
21 81 35 73 4 75 14 55 7 19 9 5 44 72 7 19 73 46 84 
43 17 29 9 60 11 50 9 71 45 55 59 20 8 71 45 9 18 20 
35 25 21 17 52 19 42 1 63 37 47 51 12 16 63 37 17 10 28 
21 39 7 31 38 33 28 13 49 23 33 37 2 30 49 23 31 4 42 
27 87 41 79 10 81 20 61 1 25 15 11 50 78 1 25 79 52 90 
1 61 15 53 16 55 6 35 27 1 11 15 24 52 27 1 53 26 64 

13 15 30 13 18 31 12 6 24 1 15 10 20 13 25 44 30 19 32 
22 6 21 22 27 22 21 15 15 8 24 1 29 4 34 53 39 28 41 
34 62 77 34 29 78 35 41 71 48 32 57 27 60 22 3 17 28 15 
9 19 34 9 14 35 8 2 28 5 11 14 16 17 21 40 26 15 28 
