19 9 

36 10 17 88 40 17 1 46 70 21 13 24 82 67 45 70 2 21 2 
18 8 1 70 22 1 17 28 52 3 5 6 64 49 27 52 20 3 16 
46 72 65 6 42 65 81 36 12 61 69 58 0 15 37 12 84 61 80 
40 66 59 12 36 59 75 30 6 55 63 52 6 9 31 6 78 55 74 
28 54 47 24 24 47 63 18 6 43 51 40 18 3 19 6 66 43 62 
18 44 37 34 14 37 53 8 16 33 41 30 28 13 9 16 56 33 52 
37 11 18 89 41 18 2 47 71 22 14 25 83 68 46 71 1 22 3 
7 19 12 59 11 12 28 17 41 8 16 5 53 38 16 41 31 8 27 
9 17 10 61 13 10 26 19 43 6 14 3 55 40 18 43 29 6 25 
40 66 59 12 36 59 75 30 6 55 63 52 6 9 31 6 78 55 74 
16 10 3 68 20 3 19 26 50 1 7 4 62 47 25 50 22 1 18 
15 41 34 37 11 34 50 5 19 30 38 27 31 16 6 19 53 30 49 
23 49 42 29 19 42 58 13 11 38 46 35 23 8 14 11 61 38 57 
9 17 10 61 13 10 26 19 43 6 14 3 55 40 18 43 29 6 25 
21 47 40 31 17 40 56 11 13 36 44 33 25 10 12 13 59 36 55 
25 1 6 77 29 6 10 35 59 10 2 13 71 56 34 59 13 10 9 
47 73 66 5 43 66 82 37 13 62 70 59 1 16 38 13 85 62 81 
41 67 60 11 37 60 76 31 7 56 64 53 5 10 32 7 79 56 75 
25 51 44 27 21 44 60 15 9 40 48 37 21 6 16 9 63 40 59 

61 73 67 22 31 3 20 68 89 24 47 87 11 56 54 1 90 78 4 
43 55 49 4 13 15 2 50 71 6 29 69 7 38 36 17 72 60 14 
21 9 15 60 51 79 62 14 7 58 35 5 71 26 28 81 8 4 78 
15 3 9 54 45 73 56 8 13 52 29 11 65 20 22 75 14 2 72 
3 9 3 42 33 61 44 4 25 40 17 23 53 8 10 63 26 14 60 
7 19 13 32 23 51 34 14 35 30 7 33 43 2 0 53 36 24 50 
62 74 68 23 32 4 21 69 90 25 48 88 12 57 55 2 91 79 5 
32 44 38 7 2 26 9 39 60 5 18 58 18 27 25 28 61 49 25 
34 46 40 5 4 24 7 41 62 3 20 60 16 29 27 26 63 51 23 
15 3 9 54 45 73 56 8 13 52 29 11 65 20 22 75 14 2 72 
41 53 47 2 11 17 0 48 69 4 27 67 9 36 34 19 70 58 16 
10 22 16 29 20 48 31 17 38 27 4 36 40 5 3 50 39 27 47 
2 14 8 37 28 56 39 9 30 35 12 28 48 3 5 58 31 19 55 
34 46 40 5 4 24 7 41 62 3 20 60 16 29 27 26 63 51 23 
4 16 10 35 26 54 37 11 32 33 10 30 46 1 3 56 33 21 53 
50 62 56 11 20 8 9 57 78 13 36 76 0 45 43 10 79 67 7 
22 10 16 61 52 80 63 15 6 59 36 4 72 27 29 82 7 5 79 
16 4 10 55 46 74 57 9 12 53 30 10 66 21 23 76 13 1 73 
0 12 6 39 30 58 41 7 28 37 14 26 50 5 7 60 29 17 57 

45 5 54 29 4 84 19 45 65 52 68 91 2 47 22 14 20 76 58 
27 13 36 11 22 66 1 27 47 34 50 73 16 29 4 4 2 58 40 
37 77 28 53 86 2 63 37 17 30 14 9 80 35 60 68 62 6 24 
31 71 22 47 80 8 57 31 11 24 8 15 74 29 54 62 56 0 18 
19 59 10 35 68 20 45 19 1 12 4 27 62 17 42 50 44 12 6 
9 49 0 25 58 30 35 9 11 2 14 37 52 7 32 40 34 22 4 
46 6 55 30 3 85 20 46 66 53 69 92 3 48 23 15 21 77 59 
16 24 25 0 33 55 10 16 36 23 39 62 27 18 7 15 9 47 29 
18 22 27 2 31 57 8 18 38 25 41 64 25 20 5 13 7 49 31 
31 71 22 47 80 8 57 31 11 24 8 15 74 29 54 62 56 0 18 
25 15 34 9 24 64 1 25 45 32 48 71 18 27 2 6 0 56 38 
6 46 3 22 55 33 32 6 14 1 17 40 49 4 29 37 31 25 7 
14 54 5 30 63 25 40 14 6 7 9 32 57 12 37 45 39 17 1 
18 22 27 2 31 57 8 18 38 25 41 64 25 20 5 13 7 49 31 
12 52 3 28 61 27 38 12 8 5 11 34 55 10 35 43 37 19 1 
34 6 43 18 15 73 8 34 54 41 57 80 9 36 11 3 9 65 47 
38 78 29 54 87 1 64 38 18 31 15 8 81 36 61 69 63 7 25 
32 72 23 48 81 7 58 32 12 25 9 14 75 30 55 63 57 1 19 
16 56 7 32 65 23 42 16 4 9 7 30 59 14 39 47 41 15 3 

35 73 59 25 88 4 30 11 22 35 27 12 19 58 3 1 16 26 14 
17 55 41 7 70 22 12 7 4 17 9 6 1 40 15 19 2 8 4 
47 9 23 57 6 86 52 71 60 47 55 70 63 24 79 83 66 56 68 
41 3 17 51 12 80 46 65 54 41 49 64 57 18 73 77 60 50 62 
29 9 5 39 24 68 34 53 42 29 37 52 45 6 61 65 48 38 50 
19 19 5 29 34 58 24 43 32 19 27 42 35 4 51 55 38 28 40 
36 74 60 26 89 3 31 12 23 36 28 13 20 59 4 0 17 27 15 
6 44 30 4 59 33 1 18 7 6 2 17 10 29 26 30 13 3 15 
8 46 32 2 61 31 3 16 5 8 0 15 8 31 24 28 11 1 13 
41 3 17 51 12 80 46 65 54 41 49 64 57 18 73 77 60 50 62 
15 53 39 5 68 24 10 9 2 15 7 8 1 38 17 21 4 6 6 
16 22 8 26 37 55 21 40 29 16 24 39 32 7 48 52 35 25 37 
24 14 0 34 29 63 29 48 37 24 32 47 40 1 56 60 43 33 45 
