20 7 

33 28 28 19 31 33 39 12 19 53 8 47 3 18 23 16 38 2 37 6 
77 72 16 25 75 77 83 56 63 9 52 3 41 26 21 28 6 46 81 38 
10 5 51 42 8 10 16 11 4 76 15 70 26 41 46 39 61 21 14 29 
76 71 15 24 74 76 82 55 62 10 51 4 40 25 20 27 5 45 80 37 
3 2 58 49 1 3 9 18 11 83 22 77 33 48 53 46 68 28 7 36 
81 76 20 29 79 81 87 60 67 5 56 1 45 30 25 32 10 50 85 42 
32 27 29 20 30 32 38 11 18 54 7 48 4 19 24 17 39 1 36 7 
44 39 17 8 42 44 50 23 30 42 19 36 8 7 12 5 27 13 48 5 
14 9 47 38 12 14 20 7 0 72 11 66 22 37 42 35 57 17 18 25 
35 30 26 17 33 35 41 14 21 51 10 45 1 16 21 14 36 4 39 4 
10 5 51 42 8 10 16 11 4 76 15 70 26 41 46 39 61 21 14 29 
86 81 25 34 84 86 92 65 72 0 61 6 50 35 30 37 15 55 90 47 
73 68 12 21 71 73 79 52 59 13 48 7 37 22 17 24 2 42 77 34 
17 12 44 35 15 17 23 4 3 69 8 63 19 34 39 32 54 14 21 22 
85 80 24 33 83 85 91 64 71 1 60 5 49 34 29 36 14 54 89 46 
1 6 62 53 3 1 5 22 15 87 26 81 37 52 57 50 72 32 3 40 
63 58 2 11 61 63 69 42 49 23 38 17 27 12 7 14 8 32 67 24 
66 61 5 14 64 66 72 45 52 20 41 14 30 15 10 17 5 35 70 27 
19 14 42 33 17 19 25 2 5 67 6 61 17 32 37 30 52 12 23 20 
44 39 17 8 42 44 50 23 30 42 19 36 8 7 12 5 27 13 48 5 

8 9 33 18 35 41 15 8 50 18 43 22 29 10 34 38 14 11 12 37 
52 53 77 62 9 3 29 36 6 62 87 66 73 54 10 82 30 33 56 81 
15 14 10 5 58 64 38 31 73 5 20 1 6 13 57 15 37 34 11 14 
51 52 76 61 8 2 28 35 7 61 86 65 72 53 9 81 29 32 55 80 
22 21 3 12 65 71 45 38 80 12 13 8 1 20 64 8 44 41 18 7 
56 57 81 66 13 7 33 40 2 66 91 70 77 58 14 86 34 37 60 85 
7 8 32 17 36 42 16 9 51 17 42 21 28 9 35 37 15 12 11 36 
19 20 44 29 24 30 4 3 39 29 54 33 40 21 23 49 3 0 23 48 
11 10 14 1 54 60 34 27 69 1 24 3 10 9 53 19 33 30 7 18 
10 11 35 20 33 39 13 6 48 20 45 24 31 12 32 40 12 9 14 39 
15 14 10 5 58 64 38 31 73 5 20 1 6 13 57 15 37 34 11 14 
61 62 86 71 18 12 38 45 3 71 96 75 82 63 19 91 39 42 65 90 
48 49 73 58 5 1 25 32 10 58 83 62 69 50 6 78 26 29 52 77 
8 7 17 2 51 57 31 24 66 2 27 6 13 6 50 22 30 27 4 21 
60 61 85 70 17 11 37 44 2 70 95 74 81 62 18 90 38 41 64 89 
26 25 1 16 69 75 49 42 84 16 9 12 5 24 68 4 48 45 22 3 
38 39 63 48 5 11 15 22 20 48 73 52 59 40 4 68 16 19 42 67 
41 42 66 51 2 8 18 25 17 51 76 55 62 43 1 71 19 22 45 70 
6 5 19 4 49 55 29 22 64 4 29 8 15 4 48 24 28 25 2 23 
19 20 44 29 24 30 4 3 39 29 54 33 40 21 23 49 3 0 23 48 

