15 6 

61 94 5 4 68 3 23 94 90 65 88 63 3 24 89 
4 29 70 69 3 62 42 29 25 0 23 2 62 41 24 
10 23 76 75 3 68 48 23 19 6 17 8 68 47 18 
33 66 33 32 40 25 5 66 62 37 60 35 25 4 61 
58 91 8 7 65 0 20 91 87 62 85 60 0 21 86 
44 77 22 21 51 14 6 77 73 48 71 46 14 7 72 
22 55 44 43 29 36 16 55 51 26 49 24 36 15 50 
10 43 56 55 17 48 28 43 39 14 37 12 48 27 38 
26 59 40 39 33 32 12 59 55 30 53 28 32 11 54 
27 60 39 38 34 31 11 60 56 31 54 29 31 10 55 
50 83 16 15 57 8 12 83 79 54 77 52 8 13 78 
34 67 32 31 41 24 4 67 63 38 61 36 24 3 62 
33 66 33 32 40 25 5 66 62 37 60 35 25 4 61 
60 93 6 5 67 2 22 93 89 64 87 62 2 23 88 
46 79 20 19 53 12 8 79 75 50 73 48 12 9 74 

16 74 36 55 50 50 2 72 81 31 46 88 5 71 23 
49 9 29 10 15 15 63 7 16 34 19 23 70 6 42 
55 3 35 16 21 21 69 1 10 40 25 17 76 0 48 
12 46 8 27 22 22 26 44 53 3 18 60 33 43 5 
13 71 33 52 47 47 1 69 78 28 43 85 8 68 20 
1 57 19 38 33 33 15 55 64 14 29 71 22 54 6 
23 35 3 16 11 11 37 33 42 8 7 49 44 32 16 
35 23 15 4 1 1 49 21 30 20 5 37 56 20 28 
19 39 1 20 15 15 33 37 46 4 11 53 40 36 12 
18 40 2 21 16 16 32 38 47 3 12 54 39 37 11 
5 63 25 44 39 39 9 61 70 20 35 77 16 60 12 
11 47 9 28 23 23 25 45 54 4 19 61 32 44 4 
12 46 8 27 22 22 26 44 53 3 18 60 33 43 5 
15 73 35 54 49 49 1 71 80 30 45 87 6 70 22 
1 59 21 40 35 35 13 57 66 16 31 73 20 56 8 

47 60 43 35 78 36 31 59 93 83 88 6 42 32 19 
18 5 22 30 13 29 34 6 28 18 23 59 23 33 46 
24 11 28 36 7 35 40 12 22 12 17 65 29 39 52 
19 32 15 7 50 8 3 31 65 55 60 22 14 4 9 
44 57 40 32 75 33 28 56 90 80 85 3 39 29 16 
30 43 26 18 61 19 14 42 76 66 71 11 25 15 2 
8 21 4 4 39 3 8 20 54 44 49 33 3 7 20 
4 9 8 16 27 15 20 8 42 32 37 45 9 19 32 
12 25 8 0 43 1 4 24 58 48 53 29 7 3 16 
13 26 9 1 44 2 3 25 59 49 54 28 8 2 15 
36 49 32 24 67 25 20 48 82 72 77 5 31 21 8 
20 33 16 8 51 9 4 32 66 56 61 21 15 5 8 
19 32 15 7 50 8 3 31 65 55 60 22 14 4 9 
46 59 42 34 77 35 30 58 92 82 87 5 41 31 18 
32 45 28 20 63 21 16 44 78 68 73 9 27 17 4 

93 77 15 17 5 16 3 36 44 0 57 45 84 24 2 
28 12 50 48 60 49 62 29 21 65 8 20 19 41 63 
22 6 56 54 66 55 68 35 27 71 14 26 13 47 69 
65 49 13 11 23 12 25 8 16 28 29 17 56 4 26 
90 74 12 14 2 13 0 33 41 3 54 42 81 21 1 
76 60 2 0 12 1 14 19 27 17 40 28 67 7 15 
54 38 24 22 34 23 36 3 5 39 18 6 45 15 37 
42 26 36 34 46 35 48 15 7 51 6 6 33 27 49 
58 42 20 18 30 19 32 1 9 35 22 10 49 11 33 
59 43 19 17 29 18 31 2 10 34 23 11 50 10 32 
82 66 4 6 6 5 8 25 33 11 46 34 73 13 9 
66 50 12 10 22 11 24 9 17 27 30 18 57 3 25 
65 49 13 11 23 12 25 8 16 28 29 17 56 4 26 
92 76 14 16 4 15 2 35 43 1 56 44 83 23 1 
78 62 0 2 10 1 12 21 29 15 42 30 69 9 13 

76 74 62 55 2 72 50 17 26 29 39 49 19 4 25 
11 9 3 10 63 7 15 48 39 36 26 16 46 69 40 
5 3 9 16 69 1 21 54 45 42 32 22 52 75 46 
48 46 34 27 26 44 22 11 2 1 11 21 9 32 3 
73 71 59 52 1 69 47 14 23 26 36 46 16 7 22 
59 57 45 38 15 55 33 0 9 12 22 32 2 21 8 
37 35 23 16 37 33 11 22 13 10 0 10 20 43 14 
25 23 11 4 49 21 1 34 25 22 12 2 32 55 26 
41 39 27 20 33 37 15 18 9 6 4 14 16 39 10 
42 40 28 21 32 38 16 17 8 5 5 15 15 38 9 
65 63 51 44 9 61 39 6 15 18 28 38 8 15 14 
49 47 35 28 25 45 23 10 1 2 12 22 8 31 2 
48 46 34 27 26 44 22 11 2 1 11 21 9 32 3 
75 73 61 54 1 71 49 16 25 28 38 48 18 5 24 
61 59 47 40 13 57 35 2 11 14 24 34 4 19 10 

45 13 25 6 11 11 59 11 20 30 15 27 66 10 38 
78 20 58 39 44 44 92 22 13 63 48 6 99 23 71 
21 79 41 60 55 55 7 77 86 36 51 93 0 76 28 
20 78 40 59 54 54 6 76 85 35 50 92 1 75 27 
52 6 32 13 18 18 66 4 13 37 22 20 73 3 45 
13 71 33 52 47 47 1 69 78 28 43 85 8 68 20 
7 51 13 32 27 27 21 49 58 8 23 65 28 48 0 
78 20 58 39 44 44 92 22 13 63 48 6 99 23 71 
74 16 54 35 40 40 88 18 9 59 44 2 95 19 67 
49 9 29 10 15 15 63 7 16 34 19 23 70 6 42 
