20 18 

59 7 25 12 22 57 61 43 8 48 68 29 5 14 46 66 8 48 12 25 
32 20 2 15 5 30 34 16 19 21 41 2 32 13 19 39 35 21 15 2 
67 15 33 20 30 65 69 51 16 56 76 37 3 22 54 74 0 56 20 33 
4 48 30 43 33 2 6 12 47 7 13 26 60 41 9 11 63 7 43 30 
48 4 14 1 11 46 50 32 3 37 57 18 16 3 35 55 19 37 1 14 
29 23 5 18 8 27 31 13 22 18 38 1 35 16 16 36 38 18 18 5 
21 31 13 26 16 19 23 5 30 10 30 9 43 24 8 28 46 10 26 13 
5 47 29 42 32 3 7 11 46 6 14 25 59 40 8 12 62 6 42 29 
64 12 30 17 27 62 66 48 13 53 73 34 0 19 51 71 3 53 17 30 
60 8 26 13 23 58 62 44 9 49 69 30 4 15 47 67 7 49 13 26 
61 9 27 14 24 59 63 45 10 50 70 31 3 16 48 68 6 50 14 27 
23 75 57 70 60 25 21 39 74 34 14 53 87 68 36 16 90 34 70 57 
2 50 32 45 35 0 4 14 49 9 11 28 62 43 11 9 65 9 45 32 
12 40 22 35 25 10 14 4 39 1 21 18 52 33 1 19 55 1 35 22 
40 12 6 7 3 38 42 24 11 29 49 10 24 5 27 47 27 29 7 6 
1 53 35 48 38 3 1 17 52 12 8 31 65 46 14 6 68 12 48 35 
19 33 15 28 18 17 21 3 32 8 28 11 45 26 6 26 48 8 28 15 
7 59 41 54 44 9 5 23 58 18 2 37 71 52 20 0 74 18 54 41 
25 77 59 72 62 27 23 41 76 36 16 55 89 70 38 18 92 36 72 59 
43 9 9 4 6 41 45 27 8 32 52 13 21 2 30 50 24 32 4 9 

75 10 82 6 42 63 32 69 27 44 89 53 1 43 79 4 75 64 16 13 
48 17 55 21 15 36 5 42 0 17 62 26 28 16 52 31 48 37 11 14 
83 18 90 14 50 71 40 77 35 52 97 61 7 51 87 4 83 72 24 21 
20 45 27 49 13 8 23 14 28 11 34 2 56 12 24 59 20 9 39 42 
64 1 71 5 31 52 21 58 16 33 78 42 12 32 68 15 64 53 5 2 
45 20 52 24 12 33 2 39 3 14 59 23 31 13 49 34 45 34 14 17 
37 28 44 32 4 25 6 31 11 6 51 15 39 5 41 42 37 26 22 25 
21 44 28 48 12 9 22 15 27 10 35 1 55 11 25 58 21 10 38 41 
80 15 87 11 47 68 37 74 32 49 94 58 4 48 84 1 80 69 21 18 
76 11 83 7 43 64 33 70 28 45 90 54 0 44 80 3 76 65 17 14 
77 12 84 8 44 65 34 71 29 46 91 55 1 45 81 2 77 66 18 15 
7 72 0 76 40 19 50 13 55 38 7 29 83 39 3 86 7 18 66 69 
18 47 25 51 15 6 25 12 30 13 32 4 58 14 22 61 18 7 41 44 
28 37 35 41 5 16 15 22 20 3 42 6 48 4 32 51 28 17 31 34 
56 9 63 13 23 44 13 50 8 25 70 34 20 24 60 23 56 45 3 6 
15 50 22 54 18 3 28 9 33 16 29 7 61 17 19 64 15 4 44 47 
35 30 42 34 2 23 8 29 13 4 49 13 41 3 39 44 35 24 24 27 
9 56 16 60 24 3 34 3 39 22 23 13 67 23 13 70 9 2 50 53 
9 74 2 78 42 21 52 15 57 40 5 31 85 41 5 88 9 20 68 71 
59 6 66 10 26 47 16 53 11 28 73 37 17 27 63 20 59 48 0 3 

17 29 62 54 51 2 61 41 32 33 32 68 31 1 64 7 63 23 44 11 
10 2 35 27 24 29 34 14 5 6 5 41 4 28 37 20 36 4 17 16 
25 37 70 62 59 6 69 49 40 41 40 76 39 7 72 15 71 31 52 19 
38 26 7 1 4 57 6 14 23 22 23 13 24 56 9 48 8 32 11 44 
6 18 51 43 40 13 50 30 21 22 21 57 20 12 53 4 52 12 33 0 
13 1 32 24 21 32 31 11 2 3 2 38 1 31 34 23 33 7 14 19 
21 9 24 16 13 40 23 3 6 5 6 30 7 39 26 31 25 15 6 27 
37 25 8 0 3 56 7 13 22 21 22 14 23 55 10 47 9 31 10 43 
22 34 67 59 56 3 66 46 37 38 37 73 36 4 69 12 68 28 49 16 
18 30 63 55 52 1 62 42 33 34 33 69 32 0 65 8 64 24 45 12 
19 31 64 56 53 0 63 43 34 35 34 70 33 1 66 9 65 25 46 13 
65 53 20 28 31 84 21 41 50 49 50 14 51 83 18 75 19 59 38 71 
40 28 5 3 6 59 4 16 25 24 25 11 26 58 7 50 6 34 13 46 
30 18 15 7 4 49 14 6 15 14 15 21 16 48 17 40 16 24 3 36 
2 10 43 35 32 21 42 22 13 14 13 49 12 20 45 12 44 4 25 8 
43 31 2 6 9 62 1 19 28 27 28 8 29 61 4 53 3 37 16 49 
23 11 22 14 11 42 21 1 8 7 8 28 9 41 24 33 23 17 4 29 
